gen,nevals,avg,std,min,max,sigma
0,100,29.499583822110544,31.77442360489842,-6.846943139585379,84.85012950078723,9.668723382614191
1,100,25.40222307521598,30.986878198730217,-6.855408798609928,88.04041853593513,9.40118583242246
2,100,31.703178384723756,32.14361012047071,-6.740519359606223,87.46521039683081,9.180449402647064
3,100,38.00967341822038,35.14266339957285,-6.899723107284872,90.98070308686624,9.002847375091045
4,100,40.48593601702158,36.96139447926887,-6.842683282238422,91.11173296930549,8.846658852926925
5,100,38.53416804866001,34.21791293334531,-6.657755278982078,92.86912576535383,8.714158746036862
6,100,38.942221560136915,33.40681519935438,-6.840546529288687,88.5152030665094,8.598003791543356
7,100,42.778724606007415,34.563930067214855,-6.841615476477592,93.10229505687137,8.497620680238757
8,100,47.107031189333284,33.616575289847496,-6.841615476477592,86.5946381519455,8.398336972013503
9,100,52.042624628861944,30.81202035440344,-6.657755278982078,91.68616819497443,8.322250840384232
