gen,nevals,avg,std,min,max,sigma
0,100,34.142320432451314,33.275988161578354,-6.784457062637643,89.60326262833372,9.659556624876142
1,100,39.45254248092895,34.78616619172802,-6.852242569051878,89.67991706964769,9.380194319695967
2,100,37.00270809962344,33.79894773387926,-6.853299093186078,88.83188000615584,9.1473977728318
3,100,39.90263613497339,35.957429216591905,-6.894670039433482,90.84858512203887,8.955086128908503
4,100,39.23617384972786,35.683287716168074,-6.742880635791903,92.18730981109513,8.789998800134756
5,100,52.64609219901683,33.97839028257038,-6.866933284461882,90.07603602059679,8.655844203392707
6,100,55.70136864735958,29.383871373608297,-6.8885724595653635,91.7796441749217,8.546807483824276
7,100,57.10037458351105,32.62675421565876,-6.893656354602635,90.72454706086825,8.451426930449296
8,100,57.086003469869766,31.120997874582233,-6.782192056006791,91.26849815010632,8.366245255752586
9,100,66.34946813167447,29.293031672478012,-6.843749949006225,91.5124619202987,8.30349656810752
