gen,nevals,avg,std,min,max,sigma
0,100,30.939715773390503,33.04222787775221,-6.904750769961838,88.74555119757805,9.67021076681421
1,100,32.416569666526904,32.69795192733182,-6.829793737512425,90.64094470078551,9.407433107308197
2,100,42.816578382403385,32.8045114363706,-6.779921907472252,89.7824835091117,9.190294306463208
3,100,38.53559595169056,34.744927925512805,-6.881411303642535,89.33957298262517,9.00263661571295
4,100,50.0241423681266,35.02799711133818,-6.802394763324311,89.8652030665094,8.848296438989266
5,100,43.75016917386646,33.07485521699233,-6.8501261661455,90.37788221052462,8.720383257242338
6,100,57.763463015484376,32.010292830530965,-6.795705775173514,89.87842158035622,8.606020690502513
7,100,60.75785283052891,27.777111875205783,-6.76849321164863,92.57611947915375,8.505778780043952
8,100,55.744903011864245,33.78206448977695,-6.692083742506628,91.92425332628683,8.41675908013341
9,100,55.42430674072717,33.81374044087077,-6.904750769961838,90.87010264645957,8.34362325893435
