gen,nevals,avg,std,min,max,sigma
0,100,33.69192806536196,33.57491732154659,-6.842683282238422,88.84419793370405,9.664156040778188
1,100,32.96730810266625,35.586919037839586,-6.86484777797086,90.50835578817426,9.400507894476686
2,100,34.16015015700853,34.38134425019328,-6.8885724595653635,90.825069269148,9.183646982249076
3,100,29.557148832641932,33.787745041749425,-6.902742737158593,89.07057091248863,9.001017280907716
4,100,45.33127462213511,35.47957382531353,-6.901737206656574,90.62855887687002,8.836577825458821
5,100,43.491014763489936,33.939879199220115,-6.848005274576363,88.60935834262665,8.706062844849843
6,100,52.07222716326805,33.60854689173961,-6.734591659972948,91.80657488308077,8.595672104480096
7,100,54.2236251757841,32.42153803819494,-6.748759547491679,89.56246379491762,8.496056251372492
8,100,55.75988726867999,27.91350381402734,-6.456769655572163,91.09041448585589,8.40769893855853
9,100,63.52924847686663,26.747606561177857,-6.361302477572996,91.81956207860759,8.3326575903741
