gen,nevals,avg,std,min,max,sigma
0,100,32.352540769579484,35.19275947675024,-6.883462586413092,89.2838919098963,9.669008139878718
1,100,37.017276615275826,35.2660472806205,-6.889591308354466,91.56102825700785,9.408163070752964
2,100,35.425736877592726,33.27720506295578,-6.892641641172089,88.03190280195871,9.192690523609809
3,100,44.53067364185,34.78130466556878,-6.866933284461882,91.2617329693055,9.00917573224975
4,100,41.85664782635213,35.008107890725405,-6.890609120147166,91.90624979919326,8.853284253116923
5,100,41.57878139518421,36.95354403307444,-6.898714534329988,91.09041448585589,8.724742883902449
6,100,50.66510694705758,33.6591641226741,-6.8690144506657065,91.87700044143628,8.61448950745047
7,100,49.53633157333331,32.686523559397315,-6.840546529288687,90.41355803717009,8.52646830558602
8,100,55.14965410594843,34.37138384669298,-6.842683282238422,91.39670840550227,8.45274774464501
9,100,63.610482357202926,30.399335113405154,-6.62273632394984,93.05250552318657,8.395335176629189
