gen,nevals,avg,std,min,max,sigma
0,100,33.23025290089925,33.903370508569274,-6.8679744089702925,87.56661051127254,9.670577898427421
1,100,27.234762989540794,33.29810638834875,-6.829793737512425,90.5117329693055,9.408769282009688
2,100,33.64242951713137,33.48694412410365,-6.905753276311464,91.0892033559595,9.183401218880089
3,100,36.87736752337667,33.4272379154664,-6.880384082186005,90.5052886203982,8.991363445570522
4,100,47.72709789884223,32.83213458109026,-6.570882962339584,89.74788117912036,8.832252654646782
5,100,45.34078254316236,34.06966885731795,-6.901737206656574,92.36889138314544,8.702087505164558
6,100,50.77618188857933,33.073533650058934,-6.895682697747868,90.95379680945987,8.598220299732546
7,100,55.703072586079294,32.1144374039191,-6.796823718274855,90.04605369405458,8.504813095339285
8,100,64.68684694783046,28.424169522950837,-6.890609120147166,90.62611947915376,8.434850593029664
9,100,65.63836999009727,27.37506314162671,-6.739336627357174,91.67237888630939,8.366900590914337
