gen,nevals,avg,std,min,max,sigma
0,100,26.72528872927324,33.031224112982265,-6.893656354602635,88.33870783429063,9.663443849656124
1,100,27.67052964241035,34.54557781236838,-6.885509670034818,92.004994685964,9.390640837483986
2,100,30.468201628031892,36.11414690486997,-6.902742737158593,90.36650369121834,9.166702525711917
3,100,36.19595965508384,35.02554140915418,-6.882437470997847,90.50559716573518,8.98162787228912
4,100,41.40250872540105,35.57402472185958,-6.842683282238422,89.96103858311018,8.825092970761046
5,100,42.748535810663995,34.35408952233747,-6.760414691083428,90.54405452609946,8.685567392826682
6,100,49.28102702799031,32.51487478581573,-6.6895992691789665,90.4757442025855,8.569653132878992
7,100,46.9789110721039,34.58500014758186,-6.844815479208263,90.87936197187237,8.474103916980146
8,100,63.79122397817799,28.125148638136864,-6.668228248417403,91.85326262833371,8.388999707850072
9,100,64.62387971013247,26.81953839721685,-6.741700694652055,91.82959913428287,8.314051701655869
