gen,nevals,avg,std,min,max,sigma
0,100,32.61913922837586,34.90191061495776,-6.901737206656574,90.38165549623895,9.663761998820187
1,100,30.819099581022424,35.19482977642383,-6.745236349484363,90.45704314910982,9.40012908388603
2,100,36.28566663143625,33.595939764576784,-6.822197390620491,90.55624979919327,9.194566062706484
3,100,36.999381585064846,35.6678484877665,-6.856461984594587,92.58193985886489,9.01238090594921
4,100,39.84762512911476,33.759401939793726,-6.821107472256465,89.987345114264,8.857354136052159
5,100,40.876306588842496,34.12715985513681,-6.8077552789820786,88.9440081891802,8.72032847400511
6,100,43.363174106666655,35.06777976902387,-6.852242569051878,90.92353644806852,8.6022837315499
7,100,45.35827455628541,35.28041593658762,-6.76849321164863,89.0127513415998,8.50938721147619
8,100,50.35226677576665,32.86089495125203,-6.8001700683022,89.22324619773177,8.426002994383383
9,100,46.83303039676903,34.61283357276847,-6.907755278982137,93.28506424239103,8.354302357453685
