gen,nevals,avg,std,min,max,sigma
0,100,22.06385770143652,33.70034044696864,-13.805485474317186,83.93040613301874,9.6666106557843
1,100,32.476884455208676,35.51949291462261,-13.811506552622928,84.89850665257364,9.39828898471885
2,100,23.94298922176911,36.60335895720668,-13.789340078866964,84.67329066133256,9.18073856681323
3,100,32.242714701199745,34.31490200891254,-13.661748469292359,84.65893000145547,8.990638436479065
4,100,29.200052598262605,36.880907162319254,-13.789340078866964,82.12842755306832,8.825586750500587
5,100,29.023824708702108,34.44583768371924,-13.795409886257271,82.46645780466692,8.681838065914903
6,100,38.404492159012754,35.02642423331681,-13.715510557964215,83.01331099247787,8.568326976650093
7,100,48.03148637648778,31.174340118206416,-13.78731270920527,83.50964511104092,8.47919604539058
8,100,57.538189007972385,26.980332583461678,-13.793388663245425,86.63643289941587,8.391251083326662
9,100,48.11747797145594,28.589389383072156,-13.476304989191915,83.46281849209876,8.310260499276131
10,100,51.770714614286,30.92428173731325,-13.76076816437201,84.09408083015681,8.236565718240191
11,100,60.09166195370482,24.457068784618176,-12.698277982759596,82.85910620471358,8.173889001861081
12,100,56.59918598639013,29.09755976392302,-13.721327342896574,84.69424766242089,8.122869639360799
13,100,57.71918876737479,27.852275435123854,-13.771019340069635,86.086235045433,8.082262545742157
14,100,59.78076486100936,26.145159783550525,-13.715510557964215,85.48188940157098,8.05041227885293
15,100,54.524235478167284,28.12957992705006,-13.72342268096146,84.03980043405289,8.019351727140965
16,100,59.30607169242073,28.19295907927226,-13.411278189720006,85.87578278426697,7.992857228266634
17,100,54.338607714796325,29.26184714965768,-13.742182589221091,83.8433901838819,7.975113531857844
18,100,59.32341302834406,25.592353208236887,-13.598111724117592,84.79810179370742,7.960077593185401
19,100,62.85736931332268,24.60346824980323,-13.478673254714348,86.74054034802758,7.955877167729335
20,100,59.875958308263705,28.551434426636167,-13.591411550347027,87.28188940157096,7.943957485133569
21,100,59.60201338424545,27.27615723048536,-13.815510557964274,86.00207204119351,7.934070891233795
22,100,66.5208075716174,21.927921358349536,-13.791365395495736,86.50367459696452,7.927577314512649
23,100,64.46386573184499,24.68842581144926,-13.681093058577375,88.28643289941584,7.929443125827772
24,100,64.82855592436839,27.965928354449087,-13.793388663245425,85.9784031258995,7.927758583031678
25,100,62.03226953889304,29.112913552722702,-5.995173053658631,87.07670789628995,7.925335407038621
26,100,68.65268972789357,23.25871339800332,-13.21330037239643,88.70300593746836,7.924064398525453
27,100,70.0945545672701,25.949206959444968,-13.715510557964215,88.20557545247179,7.926352633087313
28,100,72.87108182518107,24.330114367502702,-13.670369172294603,87.47346593861094,7.934768664318985
29,100,77.75539528970819,14.946787447259078,-0.6655105579641951,88.96219159555955,7.940810916607624
30,100,73.28028058283466,25.24968356058602,-13.415510557964215,87.46339035055102,7.952774232233504
31,100,82.28102089855759,7.115004312672348,24.292112350799055,88.23278675658335,7.962713488617569
32,100,77.78235827573477,20.113229444802602,-13.76282260728507,87.60501104637311,7.976017589917259
33,100,81.13447494475257,9.577057130667047,22.434489442035805,87.77346593861095,7.982045434943827
34,100,80.29083812850382,15.552689280915306,-3.3655105579642015,87.79020257015387,7.997124620193383
35,100,76.02363346780005,20.6141921254422,-8.915510557964215,88.04341681100446,8.009552586352589
36,100,80.43308276090136,13.359595631864629,-0.8155105579642132,88.35501104637311,8.032320129706248
37,100,80.55930314680256,15.067002173947813,-1.415510557964197,88.07346593861094,8.03698096639765
38,100,82.15248968781026,11.287119245150308,-0.8155105579641955,87.88188940157096,8.044648667916034
39,100,79.86078451709426,15.695042346632974,-7.715510557964212,88.48105213373864,8.056717478767165
40,100,82.76866120519617,6.61719333350077,27.684489442035783,87.47346593861094,8.064802337453237
41,100,77.52943374717317,19.419055174787026,-11.315510557964217,87.94198662584643,8.0648420227498
42,100,78.86967203698546,18.5508803287281,-4.865510557964216,88.66667288699469,8.059602029758189
43,100,77.08333352468888,20.7481021432029,-13.445259589710897,88.89770053485235,8.048000291730853
44,100,81.44333172285894,12.513984320724541,0.23448944203580702,88.22840312589949,8.03477025475252
45,100,79.088661583249,15.05462541778506,8.484489442035791,88.03188940157096,8.021306650709608
46,100,81.8070655920453,10.231483817118878,-8.915510557964215,88.48719127003108,8.008403867850062
47,100,81.99660515992308,11.39503262936283,-5.915510557964215,88.2166728869947,7.996272567015063
48,100,81.58260692751387,12.684073833495507,-8.015510557964213,87.64020257015387,7.987514027907723
49,100,79.95871821457689,17.53293626105213,-9.665510557964216,88.17042805215299,7.985186637474498
50,100,81.43888822421123,13.622476814884081,-2.6155105579641997,88.11314976616153,7.980576709091041
51,100,84.10975110778303,9.406782124945545,-7.415510557964211,88.78778276629083,7.970807108570645
52,100,83.2955082712478,11.50658836493229,-2.1655105579641987,88.62480732953524,7.959100577172213
53,100,81.436821642699,15.12538069681158,-6.96551055796421,88.3555754524718,7.9491177113787295
54,100,81.09206832029244,15.977565675433368,-3.3655105579642015,88.79341681100445,7.950941449016495
55,100,84.61062247754667,2.3206735512683507,74.53431546698387,88.73643289941583,7.951467543744073
56,100,78.87476981852937,20.75034496880426,-8.465510557964214,88.33188940157095,7.942807553702862
57,100,81.96672600559663,14.856821269827508,-0.21551055796419405,89.21544032637016,7.936013290334935
58,100,79.99017853018663,17.58933006982147,-0.8155105579642132,88.62480732953524,7.926028207201263
59,100,84.24413607727527,7.1743516027677,18.084489442035796,88.34965236953236,7.916167164314813
60,100,81.73077830361875,16.56580517803697,-11.015510557964216,88.05501104637312,7.910311475165827
61,100,82.93553940601855,11.366258446818492,4.134489442035793,88.65928834984337,7.903875882952632
62,100,83.45448523073874,12.094175538784448,-0.5155105579641948,88.83278675658335,7.90399659128506
63,100,81.36736591710373,17.232009074652577,-5.765510557964207,88.32358804191644,7.9175538517243105
64,100,84.4140475755051,8.837032930400609,-0.9655105579641958,88.57609479517275,7.929194495303788
65,100,84.80707757923399,7.1305848246838766,16.789404158103597,88.65557545247178,7.948342559769742
66,100,84.36549937955768,8.442290812145501,3.2344894420358017,88.35501104637311,7.95142587219027
67,100,83.05174449913467,12.720530982480591,0.23448944203580702,88.63188940157096,7.956701384342378
68,100,81.30246314522341,17.939958503440188,-11.615510557964216,88.46544032637017,7.9561915501778655
69,100,82.35583094435506,15.392988622544756,-0.3655105579641944,88.49850665257361,7.946452417042004
70,100,84.06384027573223,5.815881213477577,47.12769926326114,88.50336526690394,7.92584960833898
71,100,84.67697979557181,8.69131711351369,-0.0655105579641937,88.8640123751665,7.8927359061269105
72,100,84.77595958991304,2.7807521360664937,74.56936918829378,88.64210738810908,7.8569364389631176
73,100,81.29237189856855,16.95244547147288,-13.188826919499556,89.51249959838648,7.828988381833921
74,100,83.36200051439151,11.896817226808542,-1.865510557964198,88.8520720411935,7.797233760762944
75,100,84.23955502028736,9.07665354530478,-1.865510557964198,88.38278675658336,7.775089401923875
76,100,84.8569884548209,5.842008443575012,40.5844894420358,88.3124995983865,7.758640844753126
77,100,83.49848317788752,8.328178532780187,31.518961280787554,89.05026714435161,7.747285700996784
78,100,84.11910382412636,10.657976650859396,-9.215510557964215,88.47711607434012,7.730403320299055
79,100,85.20408017637833,2.236929041049478,78.93893402719868,88.50928834984337,7.717411225578534
80,100,83.17463575369621,12.61411282286196,-4.715510557964205,88.57670789628993,7.714281781011725
81,100,84.743397717735,5.484560918994847,46.43448944203581,88.42492384059737,7.714275420520012
82,100,83.83540966737304,12.705803202741881,-5.615510557964207,88.75223895830746,7.714365628398763
83,100,84.92552554789921,3.7886577873055667,57.98448944203578,88.62042805215299,7.7200243686987555
84,100,85.91541047884328,2.2422566005298323,73.82308208566536,89.23188940157095,7.7203233247864205
85,100,85.572265698507,2.2418109178293526,73.70186743473316,88.8166728869947,7.71636317405122
86,100,84.82894111012762,8.861710846203907,-0.8155105579641955,88.51913482644254,7.714952677656067
87,100,84.1417587399629,12.081253602630907,-0.0655105579641937,88.98278675658335,7.718150954851705
88,100,84.78512512827507,9.029810241352527,3.6844894420357974,88.49850665257361,7.720708804372562
89,100,85.03724111460662,9.103762439316913,-3.3655105579642015,89.23188940157095,7.728294029470033
90,100,86.05975131033557,1.9568381092034974,78.70684316071245,89.11219159555954,7.733624062055088
91,100,85.41432174790019,3.426798739037241,69.54476204851025,88.49965236953236,7.751761386991393
92,100,85.91867320213076,1.915161594848032,76.57256968791448,88.64341681100446,7.776916799803765
93,100,83.95199371055678,12.822395689886728,-12.665510557964215,88.78719127003109,7.799367096591121
94,100,84.06935948611081,12.819110940077111,-8.315510557964213,88.38359254252404,7.828376452783175
95,100,85.86236164516724,1.9850749359117117,78.06567062650552,88.9550110463731,7.855653411722382
96,100,84.16635945006763,11.07500305702546,-3.065510557964201,88.48719127003108,7.885496258372109
