gen,nevals,avg,std,min,max
0,58,-4.605714304353213,6.902331113041383,-13.509067495298188,35.22499318176058
1,58,-3.184665086042137,6.349327365988273,-12.256546567956931,16.54067032213584
2,58,-1.43405514073049,9.469649219054885,-15.540678137467268,39.06691430302665
3,58,-1.413766405176334,9.212095038610471,-16.404418392713787,35.52411696968589
4,58,2.3338242985864213,11.930102246961138,-16.378101050228953,35.62391221554691
5,58,9.523058210621025,15.195024602503446,-12.46751079632714,54.17894905477225
6,58,11.573389001473743,13.986235955615895,-7.683803000296283,52.197599486205604
7,58,18.824924740952962,16.837165291469184,-9.863184563674533,55.3224799008604
8,58,25.30001414040612,16.60405314772858,-11.303020751961746,67.06603895401177
9,58,26.22273002352457,14.810194156175944,-8.946528968837118,57.383617076410914
10,58,33.48649418447754,14.908071416974153,-6.8885953285260015,66.13521690172149
11,58,28.484515556353234,16.027609449624613,-2.870541557318589,59.93760688219966
12,58,29.500464060390694,12.842970450957479,1.456474836679142,57.16404306537282
13,58,32.00905013239482,16.65279962021083,-4.753458002261489,86.56661799696859
14,58,33.11107641452649,15.034774423109933,-0.05803178627954253,61.71857678303011
15,58,32.443566796608955,17.76592087806933,-9.287221136012006,85.35007825306117
16,58,30.858187299666508,15.594628342243468,-5.066014858862678,61.64511005977324
17,58,33.561412174188156,14.934151992235059,-4.475164618139498,67.70277137955513
18,58,39.060816269476796,17.763073104481258,-20.475932224901328,78.76502941776263
19,58,37.06784299084167,14.232373668682344,6.529299236573067,65.6694546093042
20,58,41.33195900345951,15.981565949022206,13.549082303987394,84.12881566091261
21,58,42.25854269396534,16.99162399765201,3.351148561792705,85.8940628004853
22,58,42.768819026282266,14.751568048047229,10.311660992928886,72.73816706291238
23,58,43.17600133295858,11.465563141847266,16.13091519942365,67.47554397910459
24,58,42.57755891434546,16.39093650230232,3.4730463434087646,84.91334550398055
25,58,45.18207768217257,18.537719971088702,12.260811808901778,85.85332425847193
26,58,44.01362984408471,16.179925044044868,1.4282479572961648,73.4447178675612
27,58,43.16751899614084,16.23628394288893,10.51281750777174,86.98067705410973
28,58,47.069377149546064,13.828559270325755,12.60109722711632,79.18221846986437
29,58,44.54933919723464,15.155590393254549,14.62556421587093,79.27853086759977
30,58,49.47622635066197,17.381155420968565,12.397789096465068,87.01774431597474
31,58,48.989320034501574,17.14320847486148,20.27829203960825,86.83721186597512
32,58,45.462854442711986,15.216720402709838,18.746905032202882,86.59739343341955
33,58,47.72766849952801,16.236553705676464,16.43225537080668,86.6415332685355
34,58,49.541281639446275,15.553004509654777,15.598377972443117,85.43033266021818
35,58,48.38221907161104,16.583689029714275,12.05413548769291,79.2051106035373
36,58,45.92364864304744,16.76186680809963,7.135593336106744,87.53816178549148
37,58,48.04782024164103,17.183333403446554,7.60153395275222,84.7331548428402
38,58,48.22447555707142,14.563448883826615,16.807802446905498,73.58743187944546
39,58,45.59710832364295,18.45133070705536,1.9862256103512514,84.94373956535244
40,58,52.21714700246175,19.7186104983258,11.250590131982747,86.83024826138916
41,58,52.27957798721549,16.939359908519492,12.656069620778528,85.99120676504336
42,58,51.939103842784064,14.864049552235178,10.884759366530275,86.28655023395295
43,58,53.72740037209541,15.94323595162173,13.71336240845239,86.39693580172943
44,58,52.94376271383503,14.251093218694907,8.099685835963523,86.48935526659893
45,58,56.749774317677044,15.221103143106241,20.59890047130873,86.9176356565087
46,58,54.673319916636125,17.48239571569031,11.69020852506759,85.95247733711152
47,58,53.66323448114149,15.956052873753855,16.942478167526588,79.79061440832831
48,58,53.80117544915866,16.519557377948388,18.011143986465783,86.61182027216533
49,58,56.47055259943254,15.225143321523907,17.994670091655486,85.53492069025185
50,58,53.205631823699576,14.590715650594271,8.185532050185778,88.7000987535836
51,58,56.3284515430166,14.9581128293041,25.21220832718027,86.64945492070795
52,58,57.15598650960921,14.556609538233554,29.677076952593712,87.13142150284861
53,58,59.52912810742752,16.594242705973308,29.81956753723237,86.5598696501007
54,58,60.69324866872293,15.04992844861266,34.92339073006035,86.22983312105725
55,58,59.068895080683276,14.182194114469521,24.771651237151907,85.76834426141022
56,58,56.4090943098869,15.038982275556773,15.103476714598202,86.91940310686473
57,58,59.478002380186176,17.605118202783977,15.62918394923041,88.6768838129083
58,58,60.5473417848079,19.408508939281813,20.571225313381976,87.36788576768302
59,58,62.87972734854341,15.389319526242787,21.41012853605426,87.12546978020123
60,58,61.21408937846946,15.084297295073004,25.79760483291264,88.14860951492541
61,58,59.19819913790279,16.75823473052911,2.8839639272468176,86.54923394972403
62,58,60.43863599073041,16.92915605955171,21.514168720246005,87.36419162468275
63,58,64.44948416234682,15.312242667931994,34.92134390029374,87.01627916522907
64,58,67.05209680068276,14.359309252701232,33.15908194939337,87.45697601067201
65,58,61.58879743740009,17.992596646185348,20.799377203220075,86.98572269168804
66,58,61.91833042163679,19.872811885515947,24.08602319320954,87.70193382674871
67,58,67.71695813733137,16.352158664793343,24.22460885031515,87.99534519541322
68,58,65.17949234854838,16.177140282521286,30.30401755480939,87.47466935680006
69,58,70.6125305474695,14.681344366557898,30.6085702849293,87.44973070190503
70,58,66.14921570296404,14.785573933938297,36.95485360690209,87.08094313790994
71,58,71.50080605374193,13.072188249390662,42.67511930858649,87.02432481237462
72,58,68.88538952820241,16.79313435118007,28.0686103646918,87.27591488692053
73,58,66.03574833418494,18.519839042696393,13.224247123403465,87.53175625741316
74,58,66.14445338356046,16.539316452157262,23.094159236104673,87.60143569796236
75,58,68.84583940805621,16.588211583647208,15.839970503602018,88.02685596992376
76,58,66.71296458351348,18.643468462711624,25.83168222602205,87.50057645185325
77,58,66.74437644273202,17.309676800253623,21.186539812053603,88.14615159428841
78,58,67.43659017033198,15.262442762436706,33.15043695559126,87.19086769429433
79,58,71.46633918672752,14.544984566994732,38.90286112410384,87.83756817327226
80,58,66.73903777053255,17.763934294688777,6.310023394576447,88.23076422078995
