generation,max,mean,std,fitnesses_individuals
6,9.601837298482248,-4.488868654532889,3.0050163217420973,"[np.float64(-4.990432586778736), np.float64(-5.3706380281276624), np.float64(-4.990432586778736), np.float64(-5.3706380281276624), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(-5.44673737166631), np.float64(-5.4116460518550396), np.float64(-6.095824562432225), np.float64(2.1293619718723376), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(-6.095824562432225), np.float64(-5.869296913133774), np.float64(-5.4116460518550396), np.float64(1.9865712538350175), np.float64(-5.4116460518550396), np.float64(-5.3706380281276624), np.float64(1.9865712538350175), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(-5.869296913133774), np.float64(-6.095824562432225), np.float64(-5.4116460518550396), np.float64(1.9865712538350175), np.float64(-6.298949246855942), np.float64(-5.652489180268651), np.float64(-5.4116460518550396), np.float64(-5.869296913133774), np.float64(1.9906116633720226), np.float64(-5.4116460518550396), np.float64(-5.44673737166631), np.float64(-6.095824562432225), np.float64(-5.4116460518550396), np.float64(-5.3706380281276624), np.float64(-5.4116460518550396), np.float64(-5.44673737166631), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(-4.990432586778736), np.float64(1.9865712538350175), np.float64(1.9865712538350175), np.float64(-5.3706380281276624), np.float64(-5.3706380281276624), np.float64(1.9865712538350175), np.float64(1.182835313252716), np.float64(-5.723585101952381), np.float64(-5.3612921657094255), np.float64(-5.4116460518550396), np.float64(-5.459585514144159), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(-5.3706380281276624), np.float64(-5.616771097666572), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(-6.095824562432225), np.float64(-6.298949246855942), np.float64(-4.990432586778736), np.float64(-5.4116460518550396), np.float64(-5.3706380281276624), np.float64(-5.3706380281276624), np.float64(-5.869296913133774), np.float64(9.197881624622937), np.float64(-5.4116460518550396), np.float64(-6.095824562432225), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(-5.3706380281276624), np.float64(-5.3706380281276624), np.float64(-6.095824562432225), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(9.601837298482248), np.float64(-5.3706380281276624), np.float64(-6.095824562432225), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(-5.869296913133774), np.float64(-6.095824562432225), np.float64(-7.21890970761906), np.float64(-5.4116460518550396), np.float64(1.9865712538350175), np.float64(-5.3706380281276624), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396)]"
7,16.986571253835017,-2.8901560983037253,4.545469849950412,"[np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(-5.420534999272286), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(-6.093569770045136), np.float64(-5.3706380281276624), np.float64(-5.3706380281276624), np.float64(-5.545177444479562), np.float64(-5.356586274672012), np.float64(-5.420534999272286), np.float64(-5.4116460518550396), np.float64(-5.3706380281276624), np.float64(-5.3706380281276624), np.float64(-5.393627546352362), np.float64(-5.3706380281276624), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(-5.3706380281276624), np.float64(1.9865712538350175), np.float64(-5.869296913133774), np.float64(-5.3612921657094255), np.float64(-5.44673737166631), np.float64(2.106372453647638), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(16.986571253835017), np.float64(-4.990432586778736), np.float64(-4.990432586778736), np.float64(-5.4116460518550396), np.float64(-5.3706380281276624), np.float64(-4.990432586778736), np.float64(-5.3706380281276624), np.float64(-4.990432586778736), np.float64(-5.3706380281276624), np.float64(-5.3706380281276624), np.float64(-5.3706380281276624), np.float64(-5.4116460518550396), np.float64(-5.476463551931511), np.float64(1.182835313252716), np.float64(-5.4116460518550396), np.float64(1.9865712538350175), np.float64(2.450143992750463), np.float64(-5.44673737166631), np.float64(-5.869296913133774), np.float64(-5.4116460518550396), np.float64(-6.298949246855942), np.float64(-5.4116460518550396), np.float64(-5.44673737166631), np.float64(1.9865712538350175), np.float64(-5.4116460518550396), np.float64(-5.3706380281276624), np.float64(-5.869296913133774), np.float64(-5.4116460518550396), np.float64(1.9865712538350175), np.float64(1.9865712538350175), np.float64(-5.4116460518550396), np.float64(1.9865712538350175), np.float64(9.58835394814496), np.float64(2.1293619718723376), np.float64(1.9865712538350175), np.float64(-5.3706380281276624), np.float64(-5.3706380281276624), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(-5.3706380281276624), np.float64(-5.4116460518550396), np.float64(9.606372453647637), np.float64(-5.3706380281276624), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(9.601837298482248), np.float64(9.197881624622937), np.float64(-5.4116460518550396), np.float64(1.9865712538350175), np.float64(-5.3706380281276624), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(1.9865712538350175), np.float64(1.9865712538350175), np.float64(1.9865712538350175), np.float64(-6.298949246855942), np.float64(2.450143992750463), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(-5.4116460518550396), np.float64(2.450143992750463), np.float64(-5.652489180268651), np.float64(2.0446788846422983), np.float64(2.106372453647638), np.float64(1.9865712538350175), np.float64(1.9865712538350175), np.float64(-7.21890970761906), np.float64(-5.4680601411351315), np.float64(1.9865712538350175), np.float64(-5.3706380281276624), np.float64(2.0973226181277207)]"
