generation,max,mean,std,mean no. nodes
0,16.90528862039816,-4.178005675054786,3.6564681012425897,15.0
1,17.279644174921675,-2.2754164330289277,5.698581519725887,14.878787878787879
2,24.519361076658008,0.49936819213261724,7.825789397486624,15.202020202020202
3,24.59732261812772,1.213513985591161,8.19069161611962,15.564356435643564
4,24.59732261812772,3.4460094317339336,9.80337492699911,15.524752475247524
5,31.044801436659878,3.7634662081097177,10.744483852956805,15.808080808080808
6,31.65645558296864,2.3278490534327636,10.60539370222952,15.96
7,31.65645558296864,4.2498118102421145,10.546491182306427,15.86734693877551
8,70.70007446328208,4.9554776650253505,12.597406255763142,15.48
9,70.70007446328208,4.406933696344735,12.940632364343937,15.514851485148515
10,70.70007446328208,3.8532915390939295,12.896053144553209,15.09
11,70.70007446328208,5.012776562776563,12.601396204066074,14.69
12,70.70007446328208,4.756660548014662,13.4486018595493,14.71
13,70.70007446328208,2.994952840342829,13.151990147327417,14.89
14,70.87597519171422,7.044557417885087,15.616674358705955,15.0
15,70.87597519171422,6.305882367804958,15.215611675120828,14.9
16,70.87597519171422,5.966422743192188,14.740872006450088,15.66
17,70.87597519171422,4.555226976684166,15.591508813097867,15.69
18,70.87597519171422,5.689342159851102,15.441396556595993,15.87
19,70.87597519171422,7.5322954786825775,15.857907046210185,15.69
20,70.87597519171422,7.075149740330176,15.562413037037329,15.89
21,72.5253876039515,6.410974652527018,16.804717707565956,15.56
22,72.5253876039515,8.608494721337944,16.925612277190957,15.42
23,72.5253876039515,8.826322513702644,17.996259494550642,15.1
24,74.11266718531446,7.907021543325254,17.80821012906377,15.05
25,74.11266718531446,9.320225993889828,18.133398423224325,14.98
26,74.11266718531446,10.161764565672561,18.769135720447615,14.47
27,74.11266718531446,7.84104656256469,17.339108943239932,14.56
28,74.11266718531446,8.262070425947547,16.802005576601722,14.15
29,74.11266718531446,8.011322303358376,18.260602629708774,14.3
30,74.11266718531446,6.947602299524927,17.167012521959084,14.48
31,74.11266718531446,6.306579062514361,17.366546056708923,14.28
