generation,max,mean,std,mean no. nodes
0,16.90528862039816,-3.275264998877911,5.15028660144992,15.0
1,39.03642065638155,-0.6283372057635933,7.947226635806104,15.030303030303031
2,73.22230630065266,1.869371891596553,12.141545457024456,14.868686868686869
3,73.22230630065266,3.2367364487055013,12.335706619983807,14.81
4,73.22230630065266,4.734255855554616,14.211678990376571,14.831683168316832
5,73.22230630065266,7.839080354670617,15.418419894344973,14.554455445544555
6,73.22230630065266,6.176692069780028,15.659216518876738,14.343434343434344
7,73.22230630065266,8.325843582293315,15.345857083805177,13.948979591836734
8,73.22230630065266,10.39952637373216,17.28278208688508,13.755102040816327
9,73.22230630065266,9.327993415643606,18.381075601110837,13.68041237113402
10,73.22230630065266,7.196915794787587,19.51630606022723,13.85
11,73.25881783025947,7.51722500539149,19.07617367787541,14.13
12,73.25881783025947,4.309886149028625,16.97931658757538,14.42
13,73.25881783025947,5.357319641889771,18.003300743370353,14.128712871287128
14,73.25881783025947,6.859986933201425,17.220803865304397,14.26
15,74.87739374869831,6.545363679192514,17.138178439995126,14.45
16,74.87739374869831,6.9197677598768585,15.975235146082543,14.53
17,74.87739374869831,7.075367472692787,16.366290329671195,14.39
18,74.87739374869831,3.484556768952497,15.509106180575778,14.21
19,74.87739374869831,4.885235702666511,15.433567858623961,14.4
20,74.87739374869831,4.373915464285895,14.101412050488436,14.03
21,74.87739374869831,5.316858556484848,14.600485175792667,14.34
22,74.87739374869831,8.175344948598013,15.759751987919081,14.67
23,74.87739374869831,5.866686866544321,14.65564266639893,14.27
24,74.87739374869831,7.804537529981495,17.476714404388197,15.17
25,74.87739374869831,8.262970925512791,16.883960995478756,15.4
26,74.87739374869831,8.650567260334828,17.04145721733922,15.32
27,74.87739374869831,4.98583844889798,15.786209919991872,15.46
28,74.87739374869831,5.915316815989607,18.138037545902012,15.73
29,74.87739374869831,5.588732836737913,16.005912833583732,15.73
30,74.87739374869831,6.619600469944312,18.476648833443562,14.87
31,74.87739374869831,7.425849848936005,17.21185748914043,15.24
32,74.87739374869831,6.76780077438726,17.169460078455803,15.59
33,74.87739374869831,5.26641672505321,16.082125765095604,16.03
34,74.87739374869831,8.017386528946874,19.078598803677764,15.3
35,74.87739374869831,6.087629476599753,16.977345924809843,15.88
36,74.87739374869831,5.931239568111047,17.368968129226218,16.62
37,74.87739374869831,5.255958595374306,16.52382899583825,16.73
38,84.57496635783323,7.777235025394899,18.67435015823642,16.93
39,84.57496635783323,8.966264141084457,19.95751358383915,16.51
40,84.57496635783323,6.647945298408259,19.114924362655284,17.3
41,84.57496635783323,8.415210200537349,19.286717571874814,17.1
42,84.57496635783323,7.997589727631922,20.051235883609223,15.59
43,84.57496635783323,8.88787668702436,19.78614723720288,15.31
44,84.57496635783323,7.995562845143671,20.280501190003722,15.53
45,84.57496635783323,8.730873390427265,21.04610780479454,15.45
46,84.57496635783323,11.55706284401956,19.795435498108752,15.45
47,84.57496635783323,8.288440113817572,19.692090449811204,15.78
48,84.57496635783323,9.139142241929145,19.583962557718316,15.07
49,84.57496635783323,8.402691268617055,20.614484497219742,15.46
50,84.57496635783323,5.530930440593176,18.904354895153254,15.06
51,84.57496635783323,5.94609604821622,18.244157430340824,14.95
52,84.57496635783323,7.540830526321377,19.79715856866502,14.8
53,84.57496635783323,6.3450640272117145,18.398486408710816,14.81
54,84.57496635783323,8.387934355409177,18.65562634621968,15.4
55,84.57496635783323,9.08353524867237,19.56736713508928,15.18
56,84.57496635783323,8.91993507056744,19.31945236965763,15.61
57,84.57496635783323,9.853798086597056,20.26774513403928,15.84
58,84.57496635783323,8.91312251128736,19.501016802568774,15.63
59,84.57496635783323,8.884725820210688,19.484982635644236,15.57
60,84.57496635783323,7.643703027839991,17.835835350227008,15.44
61,84.57496635783323,7.956690730540955,19.043806787400257,15.47
62,84.57496635783323,6.354479804922351,18.638394181431625,15.88
63,84.57496635783323,9.179475395421514,20.13904131392007,14.95
64,84.57496635783323,7.684216301959254,19.026448145453976,15.21
65,84.57496635783323,9.37772652217713,19.779960147353375,15.58
66,84.57496635783323,10.494156637828063,21.146208700691613,15.52
67,84.57496635783323,10.325357796727245,20.674403584599844,15.65
68,84.57496635783323,8.44658663063316,19.060502374027116,15.94
69,84.57496635783323,8.58455838139717,19.152473921174252,16.46
70,84.57496635783323,7.847630053762309,18.540167012329878,16.66
71,84.57496635783323,8.709964108616523,20.132149666373735,15.66
72,84.57496635783323,8.490877184745532,18.79282365935386,16.33
73,84.57496635783323,10.415475038946516,18.731734946654854,16.67
74,84.57496635783323,7.779647022870903,18.290849842249926,16.16
75,84.57496635783323,7.290879696059188,19.606647336695268,16.49
76,84.57496635783323,8.2250768968373,20.695153393763434,15.98
77,84.57496635783323,9.720973138309333,18.663027331385887,16.06
78,84.57496635783323,9.823345267547689,19.171336061120623,15.99
79,84.57496635783323,6.059249779401216,18.32259954958201,16.23
