generation,max,mean,std,mean no. nodes
0,16.744257786413087,-4.308072183135297,3.50540516014285,15.0
1,16.90528862039816,-2.361082294663146,5.197038790836077,14.99
2,31.763427702520808,0.020445527706887293,7.449953003961171,15.118811881188119
3,31.763427702520808,0.8910961542727117,9.224914742479632,14.821782178217822
4,31.763427702520808,1.2982733852711716,9.270714016411002,14.544554455445544
5,31.763427702520808,1.5829819032282513,9.97500751035885,14.484848484848484
6,39.159358342626604,3.484755765584139,10.926080213653151,14.247524752475247
7,39.159358342626604,4.5379939986542706,11.18358180660426,14.262626262626263
8,53.08924921203806,5.739744002303535,12.328523354855442,13.910891089108912
9,53.08924921203806,4.642837079961815,11.527527938117272,14.029702970297029
10,53.08924921203806,4.144061291857604,11.924771933291565,14.137254901960784
11,53.08924921203806,6.052748361819337,13.03947021157696,14.05940594059406
12,53.08924921203806,6.475120446734533,13.297546913196184,13.931372549019608
13,53.08924921203806,4.677423576257375,12.605068212691256,13.82
14,53.08924921203806,4.7678902353968065,13.847110426310335,13.841584158415841
15,53.08924921203806,5.062134227112318,14.638711680759318,13.673267326732674
16,53.08924921203806,4.723222341310332,14.553031262852537,13.62
17,53.08924921203806,5.521224316954873,13.964971767990937,13.707070707070708
18,53.08924921203806,6.710299992817035,14.298407917813973,13.73
19,54.58677961290975,10.207192462108631,15.496551644344436,13.63
20,54.58677961290975,6.463460756600438,15.423924120659544,13.47
21,54.58677961290975,7.233704784863252,14.477742448775137,13.77
22,54.58677961290975,10.460442682222547,15.040696808716179,13.68
23,54.58677961290975,6.895901386221192,15.435653246771013,13.83
24,54.58677961290975,5.546165194054619,14.487463360315768,13.99
25,54.58677961290975,9.855593468718814,15.131247070560676,13.89
26,54.58677961290975,6.235643540439129,14.145091153270794,13.65
27,54.58677961290975,7.296771708999281,14.683487242429043,13.35
28,72.67328225075103,7.529442444246356,16.885675984293954,13.45
29,72.67328225075103,5.976039649485083,15.460219172496744,13.22
30,72.67328225075103,6.40715009796567,15.665232389395674,13.16
31,72.67328225075103,6.132731114802761,15.520181917291476,13.1
32,73.99760523667575,8.690638028274064,19.288836849895436,12.77
33,73.99760523667575,8.350474759369606,18.444357677993274,12.82
34,76.20717259883844,6.455049596326462,18.14047849929701,12.84
35,76.20717259883844,7.421065042022084,17.089272472039227,12.57
36,76.20717259883844,5.649812308060498,17.417103736416966,11.87
37,76.20717259883844,7.978620593652189,18.89944637371067,12.07
38,78.19982993169788,6.848306832870758,19.087630619862026,12.8
39,78.19982993169788,7.466344493306966,17.6218320220556,12.91
40,78.19982993169788,8.73485314312375,19.442244534667353,12.77
41,78.19982993169788,7.643025260280377,17.28250385305949,12.78
42,78.19982993169788,7.478558214089185,19.324536146234934,13.11
43,78.19982993169788,8.535795348363099,19.627350830683802,13.21
44,78.19982993169788,6.46450172002847,18.294508510687322,13.16
45,78.19982993169788,5.166235916266747,18.123924894249157,13.15
46,78.19982993169788,6.559762552865305,17.693783832015413,12.99
47,78.19982993169788,5.150321426409099,16.606829939905047,12.72
48,78.19982993169788,5.648136687502859,17.409071683269897,13.23
49,78.19982993169788,7.826326541537074,18.322303839413024,13.11
50,78.19982993169788,5.49636758013344,17.488654613417584,12.82
51,78.19982993169788,4.998848692882327,17.012234768218406,13.0
52,78.19982993169788,6.383653864051736,19.49549095228995,12.81
53,78.19982993169788,5.901629235123381,19.60308550230975,12.59
54,78.19982993169788,6.595242219619748,18.731758883447824,12.2
