generation,max,mean,std,mean no. nodes
0,24.41275134159975,-3.536258461319568,4.850276174573083,15.0
1,24.454822555520437,-1.3718992636961773,6.823193514619941,15.02020202020202
2,24.511062273843315,1.2120927517288955,8.471964254969766,14.848484848484848
3,31.7962175253438,2.500833752035662,9.739526772389805,15.188118811881187
4,31.7962175253438,3.869139995027644,10.385520118285015,15.217821782178218
5,31.7962175253438,5.201976827527057,10.613573307396127,15.25
6,31.7962175253438,5.4518333740003815,11.394750589829401,15.455445544554456
7,39.03899466037673,6.641508049055794,12.448255965811992,15.51
8,69.62562632995697,7.557998800001246,14.101305614416546,15.623762376237623
9,69.62562632995697,8.256393195945483,14.617496642897724,15.696969696969697
10,69.62562632995697,6.563594740519462,14.701111626907663,16.1
11,69.62562632995697,8.1436993526303,14.933919425691323,16.252525252525253
12,69.62562632995697,9.567500183826642,16.436558338535697,16.459183673469386
13,69.62562632995697,8.464366998777907,17.619739516653148,16.93
14,69.62562632995697,8.311868033593589,16.918377453606308,16.8
15,69.62562632995697,7.757769866653436,17.98513392783275,16.46
16,69.62562632995697,7.874714039486101,15.82812190397054,16.31
17,69.62562632995697,4.962576729654711,16.378716001594885,15.98
18,69.62562632995697,6.750932317128643,15.953877617650921,16.06930693069307
19,69.62562632995697,6.405997065492027,17.13970995891476,15.950495049504951
20,78.27137138691538,7.2156707434577045,17.308720200546986,15.717171717171718
21,78.27137138691538,7.065555036820289,16.529442144880445,16.02
22,78.27137138691538,7.291808219320001,18.469933785439807,16.89
23,78.27137138691538,8.476176355978033,18.218903962090824,17.11
24,78.27137138691538,7.191359554505345,17.45277270183456,17.55
25,78.27137138691538,7.119104497133013,17.89054125977817,17.53
26,78.27137138691538,7.784919152997719,18.180105428728478,17.47
27,81.83924921203815,9.764837999314736,20.276916505822182,17.6
28,81.83924921203815,7.284766781951714,18.60419406663846,17.18
29,81.83924921203815,8.951167728161556,19.117401679994227,17.02
30,81.83924921203815,11.61554962656811,21.007734322702163,17.07
31,81.83924921203815,6.929769597502982,19.711245830871,17.35
32,81.83924921203815,7.592060271243295,19.899604854648494,17.39
33,81.83924921203815,7.121409137861528,19.480756456666107,17.18
34,81.83924921203815,7.5449014892066995,19.495230148628497,17.08
35,81.83924921203815,7.37574383769733,18.595558587079864,17.06
36,81.83924921203815,6.512010267951066,18.842544509885318,16.6
37,81.83924921203815,4.863555694093815,19.377071083293167,16.49
38,81.83924921203815,7.959042475437368,19.433442246663084,16.05
39,81.83924921203815,8.694842834556882,19.06913967602411,15.86
40,81.83924921203815,8.413687354076195,19.735266717028487,16.43
41,81.83924921203815,5.895033666622101,19.82236687535138,16.38
42,81.83924921203815,7.311811249721808,19.972653662690632,16.22
43,81.83924921203815,7.021926883492074,20.00566042298218,15.94
44,81.83924921203815,7.358047078737385,18.55301310429793,15.7
45,81.83924921203815,9.606309211390874,20.548941051434213,15.4
46,81.83924921203815,6.364307985891926,19.88952455025226,15.97
47,81.83924921203815,9.738318285550863,21.95313693035252,15.94
48,81.83924921203815,7.350784861735406,19.02505840398542,16.5
49,81.83924921203815,5.740644844972248,19.117179872137694,16.72
50,81.83924921203815,8.039845100801681,19.692622491345823,16.57
51,81.83924921203815,5.637185144290865,18.671940714107045,16.26
52,81.83924921203815,7.431912279678045,20.64751251250013,16.06
53,81.83924921203815,7.130745074152185,19.826048997490435,16.41
54,81.83924921203815,7.496956423180987,19.25997802926455,15.98
55,81.83924921203815,6.3917817144750275,18.77728833132678,15.64
56,81.83924921203815,8.610261940841713,19.06304950407841,15.79
57,81.83924921203815,9.114207969055133,20.54051979546916,16.24
58,81.83924921203815,9.33804881269823,20.029210803618305,16.18
59,81.83924921203815,10.749417090926483,22.54039288951156,16.97
60,81.83924921203815,7.40591298728448,18.538184143980445,17.13
61,81.83924921203815,6.2366628945450255,19.171930946824396,16.96
62,81.83924921203815,6.887435225987756,18.414498071595137,16.59
63,81.83924921203815,8.55044264989864,21.910172255265927,16.42
64,81.83924921203815,5.818136254552402,18.755234385681824,16.72
65,81.83924921203815,5.7378579365216975,18.167337428949033,16.64
66,81.83924921203815,6.450534763089431,20.218790747216,16.73
67,81.83924921203815,7.884251393913088,20.756687068106032,16.5
68,81.83924921203815,7.164980689618891,19.94451085154136,16.54
69,81.83924921203815,8.516493512293899,21.532284531351415,16.74
70,81.83924921203815,8.773447613680572,19.689060323184535,17.64
