gen,nevals,avg,std,min,max,sigma
0,100,2.8187586870944754,10.182817592385126,-7.2875606403097235,38.91550058692483,2.3730056447274155
1,100,2.736520028562461,9.213740182893027,-7.097548850614793,38.54637500110731,2.28402732072626
2,100,2.0801750022041166,10.594053584959601,-7.254177846456518,46.33458214576858,2.2207532985556577
3,100,5.128713048666279,11.636007114709564,-7.047517221357296,39.12788221052458,2.172901817408924
4,100,6.101056387297214,11.027764109402598,-6.082218910376446,46.39744140538643,2.13216891874575
5,100,7.639044617615643,11.518342478535377,-6.467698726104354,46.38190280195865,2.1012963613389273
6,100,8.6010086767858,14.773502274770577,-6.311734809152915,73.87921057609108,2.0793720839031367
7,100,8.47427007748361,12.011837610408033,-7.21890970761906,39.19788162462294,2.074965790227826
8,100,8.558765410354862,12.247329196074054,-7.133295954896068,38.95026654476804,2.070680497904589
9,100,12.342290403529589,12.231089929133635,-6.124683390894205,46.49611293289346,2.064030461112644
10,100,10.895691169370457,13.465812384554848,-5.908082938168931,70.52327305210143,2.0630080914615454
11,100,14.750372167111411,16.424061111086605,-6.234410725718371,72.9066763317301,2.0612637303106838
12,100,15.09097857175317,14.168129539395954,-6.016157159698354,75.0712151023149,2.0714365105998573
13,100,14.90487922706172,14.118651923612878,-5.948034989180646,60.99871032945961,2.0852205445494056
14,100,15.291714233734085,16.50768120080379,-6.09807428216624,74.61931661435769,2.10870543609275
15,100,15.241272124222716,13.837057087916104,-5.978885764901122,70.45586874329962,2.1277347146144043
16,100,17.36833711330014,17.776677632318297,-6.543911845564792,77.50745983353187,2.14851596422042
17,100,17.230970970722577,18.395961531850823,-7.212294468500341,85.1846166136654,2.1717040339034113
18,100,16.615003835612292,15.91861854069686,-7.007600613951853,61.09477154196916,2.194648735652719
19,100,18.249436272353556,16.075472277301213,-6.373319789577012,61.05905345936708,2.2170282071118366
20,100,22.54997274114304,20.027736698739808,-6.251903883165888,77.60541341912356,2.229785461129231
21,100,18.424055900111444,14.554578759080405,-5.8805329864007,79.15905345936716,2.2315366749586523
22,100,22.381409865873128,17.419502320735358,-6.077642243349034,73.37643769385055,2.231660996451481
23,100,21.032222684499107,15.588002335099254,-5.863631175598097,68.36540834002712,2.230593877960781
24,100,22.74260628228716,16.66985868953447,-5.983936280687191,76.23528730912754,2.2298138860831984
25,100,24.403702015093714,17.85704111494312,-6.230481447578482,73.15149097138554,2.2346028147280887
26,100,21.959707524420246,19.303230914021878,-6.714170529909472,75.47780260937958,2.2341550211124024
27,100,20.05353149160262,17.62214957479371,-6.300785794663244,75.36995543807342,2.232949806114843
28,100,21.711389639661196,18.615429780162877,-6.104793232414985,75.79871032945968,2.232171181192051
29,100,25.198790125907376,15.07672626270608,-5.703782474656201,76.18933632855178,2.227190976282117
30,100,29.46120302798772,17.646981211500705,-5.8664680569332965,82.28103188625364,2.2177427003141332
31,100,24.96812942464776,17.678064812233988,-6.373319789577012,71.31780794399326,2.207497457608344
32,100,28.67385328888831,17.06364261613833,-6.133398042996649,75.5946431081894,2.2048727588849784
33,100,25.989348125067053,19.11329217768913,-5.863631175598097,72.85421948603874,2.2080406222594644
34,100,26.31279493142615,17.553977378496768,-5.863631175598097,74.6214903577915,2.218056047877246
35,100,23.283925854144595,18.32113685450449,-6.763884908562435,77.64952957785589,2.2204587173946195
36,100,30.811371895939104,19.321258324045676,-7.1276936993473985,79.40927646549757,2.2190348349758042
37,100,31.120925726449304,18.034321040566102,-5.8664680569332965,73.77857429920941,2.2191298927654985
38,100,32.89824343751017,20.124932719323258,-5.840641657373398,84.37149035779152,2.218054292542836
39,100,26.941264211431623,19.092153606961908,-6.056784013228625,82.81413905293172,2.2194329112956868
40,100,26.901014657058546,21.426901325126767,-5.986452005284438,78.54637500110738,2.221705088039051
41,100,30.83080265254423,19.40331544551116,-6.249975242259483,80.32063674656263,2.226085185364176
42,100,32.99519466896092,21.675646385245198,-6.444131256700441,79.5854116963101,2.2315604381209733
43,100,35.78384227466434,20.011112511981562,1.1578785812788484,77.08410892511664,2.235724953781568
44,100,34.69889355893328,20.17846602421701,-5.762051382780177,83.03611509143765,2.241054490592826
45,100,35.93975000210847,17.625680159119877,1.1300990171717729,87.34272228761503,2.253538504451274
46,100,35.83750414314184,21.14901250706431,-6.052089168924417,88.46244998517524,2.2725620608426853
47,100,41.56004071781473,23.64620751603383,1.3775071904856135,87.14180219718779,2.2865786264554497
48,100,36.19470448505551,19.73750370522139,-6.315358001522335,76.31756252900223,2.296275625548017
49,100,37.361470726999784,22.02056745221383,-5.8522024797744745,82.90969895180339,2.3009962219940348
50,100,36.05954812173971,21.694956131354388,1.2233565106583555,79.61866891806659,2.3023891442183957
51,100,34.49749599450678,20.589553192800498,1.3015212835076921,82.95389323451852,2.295238155223231
52,100,42.619157861934916,22.609572193356453,-6.0867747269123065,83.4004996598384,2.2942178746852813
