gen,nevals,avg,std,min,max,sigma
0,100,5.571691515320598,10.9954469594971,-7.146772179452637,38.906430229954864,2.376922880029059
1,100,5.173820284930525,10.317024578064085,-7.181591944611865,38.72712299345383,2.28480596302658
2,100,4.559482716110293,10.767979064072815,-6.877296071497429,46.62226421822036,2.217310101181442
3,100,4.530620981426429,10.953906412786885,-6.9584483932976555,45.59024671835519,2.1710914297675394
4,100,6.62280756462818,11.330998609798122,-6.6039438246004725,45.64248593745461,2.1247800625782145
5,100,8.574044849757074,12.805016021688452,-7.1891677384203225,60.81040073082103,2.0958437422566765
6,100,8.099455357324128,13.175692785744603,-6.721425700790643,71.66866891806657,2.068686188714815
7,100,8.597506186020937,9.997876848192702,-6.429719478039138,31.837039519864053,2.049529697755202
8,100,9.90023943524721,12.338691157647618,-6.263398262591624,53.51383921105591,2.035066078748296
9,100,10.283222348882841,9.774212709057194,-6.059123195581797,39.136368824401906,2.0231213546273312
10,100,10.367602080641868,12.215914097163465,-5.902633333401366,53.59477154196916,2.0146124624465345
11,100,11.15141052827487,12.013974881481822,-6.150602768446279,46.223356510658355,2.0045243245533095
12,100,13.113446909743153,11.594002806770659,-6.570882962339584,46.36877351051686,2.0059640466522985
13,100,13.186764765266746,12.699183539860394,-5.87493073085203,61.00473444406299,2.0153719737623463
14,100,13.954752872592797,10.534504285962488,-6.501289670540389,53.58654104283264,2.0259892420663532
15,100,13.59440882767829,11.722432247664381,-5.942799375126701,53.57675303646648,2.0439103789267037
16,100,16.00330878302643,12.134722878444903,-5.940171252720432,75.14322164384201,2.056310813784296
17,100,14.867393740757755,12.873523733465555,-5.697093486505405,68.44327347582167,2.063804161560981
18,100,16.56970244033064,10.928099226361535,-6.697034247666484,46.34514190598358,2.076102935262137
19,100,15.977417865686748,11.317919304026908,-5.455321115357702,46.384107874516964,2.0939398625113532
20,100,18.5203696753566,13.993341671719417,-5.662960480135946,60.62787189866101,2.1200100445398586
21,100,17.61534306169917,14.410414673268264,-6.008813185442595,61.1249751801719,2.1471478954944834
22,100,18.22182786643213,13.783680650206552,-5.998936561946683,70.8051845207918,2.1648434769680707
23,100,20.51084097855984,15.898323117463766,-6.07073772800249,71.40296575233357,2.178819804477979
24,100,18.97258454601844,14.04896792690566,-5.948034989180646,61.257776734544834,2.195929360148939
25,100,23.385550531955058,16.352602666308638,-6.447305862541213,77.6725682751492,2.2114781214468358
26,100,21.831716096406694,17.57173584378671,-6.045005314036012,82.45695546585765,2.2312753888171626
27,100,21.626953015209878,16.39559838139162,-5.8664680569332965,70.84871696552844,2.2447127500827015
28,100,27.07457980863566,20.242740959644884,-6.115892125483034,76.34038476250682,2.2721081776053413
29,100,25.826076988754075,19.81760734872101,-6.025865973825314,79.65897000081017,2.2883424780917663
30,100,23.274968614235675,19.970893017424345,-6.184148890937483,76.61184750540411,2.3050318541977872
31,100,26.272142747290815,17.467984330268486,-5.950642552587727,60.7713713869153,2.3245961931693513
32,100,22.870581273187398,17.442420152785502,-6.597145701886651,69.99795104556283,2.342495002647335
