gen,nevals,avg,std,min,max,sigma
0,100,3.9072863393411774,12.436790935999216,-6.248042874508429,47.129361971872335,9.669857493559524
1,100,6.19565856590399,15.616928528445612,-5.963579343618446,61.65645558296864,9.407709477752753
2,100,7.632064058507881,15.442879435041744,-6.045005314036012,61.741098226122716,9.187262040979288
3,100,9.439024024850164,17.014778753779062,-6.008813185442595,61.33879267830493,9.010279998769956
4,100,11.933249575646052,16.19090719989349,-5.8522024797744745,62.12472159231584,8.859966349274446
5,100,18.888949803469988,20.3135694066724,-6.20455776256869,63.39224472101792,8.736357620847183
6,100,25.810100690849545,21.626357061861583,-5.733341276897746,72.81679627126206,8.62826126772942
7,100,30.94973665330877,21.62416628376337,-5.501258210544727,90.63936470590377,8.535485445959088
8,100,37.233627361239655,21.333500277277356,-3.4011973816621555,86.84472522156166,8.454635197256229
9,100,37.773917529196936,23.25138025886255,-5.337538079701318,80.32504998251866,8.391498269358028
