gen,nevals,avg,std,min,max,sigma
0,100,3.115254416344288,9.215670597389026,-6.118097198041348,32.75506787163675,9.680145029681086
1,100,5.126406590147764,13.445996307331011,-5.958424693029782,54.344008189180144,9.427421745017243
2,100,6.027817596471643,13.974807739032222,-5.978885764901122,61.73794861721982,9.22728580134126
3,100,9.448133331402667,16.961583393066622,-6.3784261836515865,61.48873282559584,9.059796457641093
4,100,14.005751468169313,17.673947395421187,-5.8289456176102075,61.769900217026425,8.917528829505121
5,100,18.231531576570926,19.844212771992694,-5.955837369464831,61.76665872310225,8.805776024050463
6,100,26.651810954980863,20.61793627958232,-5.75890177387728,77.5528924692826,8.709438471344749
7,100,29.649390700545727,24.194439823749413,-5.84354441703136,92.73936470590377,8.630446486983473
8,100,35.94756125807178,21.81480380842922,-5.459585514144159,90.43001907417192,8.560785638849568
9,100,43.45297992178105,20.526448500776393,-5.707110264748875,85.68616819497448,8.508131699389224
