gen,nevals,avg,std,min,max,sigma
0,100,2.7476149658188094,12.799581874853256,-6.415096959171596,54.25379680945985,9.668905693038917
1,100,5.115596075393675,13.623742667685601,-6.126869184114185,61.88322890233343,9.406757564979545
2,100,8.535010880826807,16.656292669065767,-6.113682179832232,78.3316790042063,9.19214293038089
3,100,9.777006878114305,17.649475338468058,-5.998936561946683,84.06998334634751,9.014775011754516
4,100,11.86828320106177,17.04564352238132,-6.70196036600254,69.19949082595737,8.857655655806155
5,100,17.357846492973916,19.21433546608687,-5.8377304471659395,62.0028317747068,8.735144795921617
6,100,20.856106799176423,22.65941054778869,-6.493753839851686,77.87772932632859,8.63419502551342
7,100,32.46261197023577,22.691330181964567,-5.720311776607412,84.63272016318516,8.547969377139479
8,100,41.12883952852143,21.449231488102853,-5.75890177387728,78.32353644806855,8.476322376818125
9,100,41.789414967701205,23.0523063669306,-3.871201010907891,80.52472159231591,8.414563357524615
