gen,nevals,avg,std,min,max,sigma
0,100,6.876122285961799,15.00600322093724,-6.226536669287466,54.676990020861595,9.672940395421126
1,100,1.840178924553578,10.732259463946532,-5.966146739123692,54.25379680945985,9.421502514724516
2,100,6.142885854479072,15.493691459351426,-6.2878585601617845,54.758252984940356,9.214271817880896
3,100,8.44389307707129,17.07449962662119,-5.961005339623274,83.56521039683082,9.038303149794233
4,100,12.541678169652041,18.72362798500034,-6.129050210060545,75.76106227384336,8.891663593983838
5,100,18.030808439451405,20.84318472987531,-5.961005339623274,74.00758228947826,8.774556546948627
6,100,27.17588218404722,23.059269440587915,-5.849324779946859,76.42946500072777,8.682511005613456
7,100,34.55366843553574,23.023307509297833,-6.220590170099739,86.38740496697311,8.607244068075529
8,100,38.279298866682545,21.61717725207144,-5.8377304471659395,84.51639337829175,8.54776150684831
9,100,51.45102619857394,21.105959187498822,-5.602118820879701,88.62482618476623,8.499291055690767
