generation,max,mean,std
0,20.92957485259312,-3.4163228481043433,5.97749814578435
1,24.373663284709032,0.12888017832550488,8.86369940361778
2,45.43767797283816,3.895954043637616,11.728070391268751
3,50.68838863247167,9.42937984603788,14.27916786149348
4,54.97354481001095,8.416648427532722,15.79381298951446
5,58.93835589400101,8.22965215890491,15.120426451527326
6,58.93835589400101,9.440019929905844,15.327529417044182
7,58.93835589400101,9.30798970889562,15.773481000688804
8,70.46589294937266,6.934030794754947,15.282313314052736
9,70.46589294937266,7.7437063813607265,14.80686129555764
10,70.46589294937266,9.393474630708914,16.71720265290015
11,70.46589294937266,8.18881761910981,15.3540993925564
12,70.46589294937266,8.241775540995082,15.206351419926095
13,70.46589294937266,8.636327897122408,15.836711268886488
14,73.33424679967635,9.026062935700141,16.714648066712588
15,73.33424679967635,9.712104143325583,17.690130452119273
16,73.33424679967635,6.44108099506924,15.273891457636868
17,73.33424679967635,8.314239453567707,16.046906821238718
18,73.33424679967635,8.171919280810222,15.290167210439247
19,73.33424679967635,6.895845491986609,15.010129053480279
20,73.33424679967635,10.46626150429259,15.60521841111588
21,73.33424679967635,9.361824560648147,15.687989161841022
22,73.33424679967635,8.030474948939716,15.545361585728783
23,73.33424679967635,7.609144061417618,15.270437830616515
24,73.33424679967635,7.31280687182512,15.185629996124973
25,73.33424679967635,8.624196631168525,14.895286138389759
26,73.33424679967635,6.9278072669260835,14.46649677196904
27,73.33424679967635,8.713299978877647,14.898442321076853
28,79.80690514998193,10.461994650668363,15.563286557338357
29,79.80690514998193,9.84958719152827,15.802114016922525
30,79.80690514998193,9.671577922516237,15.324433312091973
31,79.80690514998193,7.350238470809614,15.39921057326766
32,79.80690514998193,10.64060336894542,16.276260508151143
33,79.80690514998193,8.638717538233822,15.883405804312131
34,79.80690514998193,11.030391967469189,17.048434619377048
35,79.80690514998193,7.297903589412363,15.882765105063921
36,79.80690514998193,7.211977164825229,15.708733019717718
37,79.80690514998193,8.155863994158027,16.134553426204825
38,79.80690514998193,7.329569001126455,15.078589495047055
39,79.80690514998193,9.344801153534057,15.521146107022751
40,79.80690514998193,6.896717515355908,15.114685494900218
41,79.80690514998193,7.926937432738611,14.919377102426703
42,79.80690514998193,8.951900871653482,15.000200010584727
43,79.80690514998193,11.19617296267824,16.169822634056825
44,79.80690514998193,8.453943873887626,15.804322500674052
45,79.80690514998193,8.22328226363676,15.415664485519404
46,79.80690514998193,7.589662928009639,15.443954063865965
47,79.80690514998193,8.58504561821471,17.082550288258705
48,79.80690514998193,8.243964074610222,15.584765597003507
49,79.80690514998193,8.011288811886446,15.107907152898964
50,79.80690514998193,9.141138420224367,15.123479982561685
51,79.80690514998193,8.768259802146241,15.068913147890372
52,79.80690514998193,10.219917952465027,15.288675355986491
53,79.80690514998193,9.514760251939135,15.036612095778716
54,79.80690514998193,9.004135039724774,15.01647765557801
55,79.80690514998193,9.73860164309631,15.633374019085762
56,79.80690514998193,8.118928338570282,15.676559521124886
57,79.80690514998193,8.137036141119948,14.843141047786823
58,79.80690514998193,10.295476714266611,14.889480761770931
59,79.80690514998193,11.246876634453146,14.832447903183231
60,79.80690514998193,10.136513994219802,14.552498768947617
61,79.80690514998193,8.89942411004098,14.665841308587895
62,79.80690514998193,10.240106623739662,14.476084358096642
63,79.80690514998193,11.927465444672102,14.049961489778475
64,79.80690514998193,10.427247720247287,14.309719894218585
65,79.80690514998193,12.383726122179969,14.295482941680474
66,79.80690514998193,8.901952901182801,14.67977196437931
67,79.80690514998193,11.553747524906761,13.972663690780566
68,79.80690514998193,9.342884385709777,14.424645228181754
69,79.80690514998193,12.517204460605956,13.80498844607234
70,79.80690514998193,9.40220493251602,14.577372176010941
71,79.80690514998193,8.542668718947612,14.603838765040132
72,79.80690514998193,10.89171937085428,14.3337541293206
73,79.80690514998193,10.648490845174058,13.946126102092418
74,79.80690514998193,10.033556192611819,14.354617524727221
75,79.80690514998193,10.597061735281871,14.391803727422364
76,79.80690514998193,11.3594535230283,14.57782142460934
77,79.80690514998193,9.50721364069817,14.7235018496245
78,79.80690514998193,9.675634750881768,14.731544324016582
79,79.80690514998193,10.283858764286892,14.61136542490381
80,79.80690514998193,9.914259602475157,14.44658299140241
81,79.80690514998193,9.739738399060496,14.44316793840173
82,79.80690514998193,10.578627736904137,14.913419555301012
83,79.80690514998193,9.9128129915127,14.703319196359924
84,79.80690514998193,9.415523047109131,14.703940620514313
85,79.80690514998193,8.050234083567423,14.589302512268317
86,79.80690514998193,9.659135152630096,15.383276169886548
87,79.80690514998193,8.472625486895893,14.591280117174673
88,79.80690514998193,8.840456150737623,14.344057332432968
89,79.80690514998193,11.416440819793745,13.98319088934057
90,79.80690514998193,10.856009815664759,15.17354492599934
91,79.80690514998193,9.498406121254867,14.92061415316731
92,79.80690514998193,10.70010343712512,14.248001279402976
93,79.80690514998193,8.988442843901929,14.354319706937382
94,79.80690514998193,8.663029677261276,14.354885667025048
95,79.80690514998193,8.803217115980637,14.482542048644538
96,79.80690514998193,10.528312247950977,14.956866984202954
97,79.80690514998193,9.561952182503665,14.951172038151482
98,79.80690514998193,8.044334611973545,14.563277150834853
99,79.80690514998193,10.296899737000142,14.400453928654315
