generation,max,mean,std
0,20.94714444419929,-3.415275143172272,5.549828007834034
1,30.019974399811048,0.2928843593430106,8.814109049716622
2,69.80333513193762,6.004839740146481,14.035073151902925
3,69.80333513193762,5.399898030414457,13.910890692748112
4,69.80333513193762,5.12875606388532,13.919368000834792
5,69.80333513193762,5.598547522231566,13.91837456448004
6,69.80333513193762,6.7702079278651555,14.405404061355327
7,69.80333513193762,8.141053545066422,14.554548314168764
8,69.80333513193762,7.905714829208493,14.744784182438345
9,69.80333513193762,8.425981692776555,14.867790032757712
10,69.80333513193762,9.649912129019956,16.111278609954763
11,69.80333513193762,9.43547812338247,16.353977115495994
12,69.80333513193762,7.76247205927979,14.797909944631051
13,69.80333513193762,9.907652699959407,14.727854177564971
14,69.80333513193762,8.978487013554235,15.76510253482484
15,79.2002731551322,9.662401296526985,17.35667443588238
16,79.2002731551322,7.4087746594428205,16.614346239327855
17,79.2002731551322,10.187603501862158,15.285249306933864
18,79.2002731551322,9.347980845650428,15.915611076825625
19,79.2002731551322,8.589516938972388,16.045561948052843
20,79.2002731551322,9.232016490812915,15.72843698456153
21,79.2002731551322,8.56784583620192,15.157626760934283
22,79.2002731551322,7.868758474031143,15.972152926066055
23,79.2002731551322,5.534672003742023,15.223087799689312
24,79.2002731551322,7.38550606800784,16.049830165935482
25,79.2002731551322,6.720982865080756,14.932240975382008
26,79.2002731551322,8.134593120860195,16.63560449326492
27,79.2002731551322,9.14527199905952,16.586870937949396
28,79.2002731551322,7.443290823807822,15.471102918550683
29,79.2002731551322,9.965158976584322,15.740569309742988
30,79.2002731551322,8.948835610938483,14.820825926887881
31,79.2002731551322,6.162440799683335,16.137835916869932
32,79.2002731551322,7.835738502226295,15.383555163433682
33,79.2002731551322,8.645887748445746,15.880051743449838
34,79.2002731551322,7.452320811214722,14.856118386378771
35,79.2002731551322,9.534769993097662,15.066623998852677
36,79.2002731551322,8.866347491689133,15.828497171173385
37,79.2002731551322,7.002582660985511,15.55418508274012
38,79.2002731551322,7.288860399969195,15.091807399174625
39,79.2002731551322,8.677732601120233,15.210867775181546
40,79.2002731551322,9.663623869304267,16.42268374915682
41,79.2002731551322,9.424363953362807,15.13185365074349
42,79.2002731551322,8.226595391123041,15.662841000599297
43,79.2002731551322,7.131481056945154,15.362633607159275
44,79.2002731551322,7.284949755783125,15.384483442243756
45,79.2002731551322,7.500494646604495,15.428615575629781
46,79.2002731551322,7.186093157203157,15.276478237984833
47,79.2002731551322,7.611100995867158,15.003355741487157
48,79.2002731551322,8.769218681942105,15.820913860699527
49,79.2002731551322,9.24350226408893,14.778003295522604
50,79.98436681938075,6.487388159632528,15.828396211459271
51,79.98436681938075,8.830079027960723,16.64316954943161
52,79.98436681938075,8.25278580671048,15.850439199623663
53,79.98436681938075,8.337429513629584,15.261969049637782
54,79.98436681938075,9.296785692304992,14.453601528368369
55,79.98436681938075,8.23732292320052,15.330830196535885
56,79.98436681938075,8.725429168178733,15.959708567657545
57,79.98436681938075,8.323753590291345,15.157889878283223
58,79.98436681938075,8.365438356399052,14.870087218792083
59,79.98436681938075,7.984875344207743,14.97185342365762
60,79.98436681938075,10.1249235707523,15.357651464236392
61,79.98436681938075,8.683361478632529,14.557019382787109
62,79.98436681938075,8.282716575958396,14.549949168967293
63,79.98436681938075,9.128252961728254,14.896503945656699
64,79.98436681938075,9.080658163311858,15.338156168218074
65,79.98436681938075,9.5086881500897,14.686966741702335
66,79.98436681938075,11.731021338629665,14.702687746913266
67,79.98436681938075,7.845130617159537,14.936477667164732
68,79.98436681938075,9.263502017898473,15.161638110162745
69,79.98436681938075,9.216452185743226,15.452006508352815
70,79.98436681938075,8.96667119018597,14.561414094168954
71,79.98436681938075,9.07196046410747,14.304369896602225
72,79.98436681938075,10.259350902097564,14.262877712098138
73,79.98436681938075,10.360875795191731,14.427954865506992
74,79.98436681938075,9.923466064816262,14.64844892121743
75,79.98436681938075,11.597969111187753,14.047852103065551
76,79.98436681938075,12.4064182452449,13.924943429892158
77,79.98436681938075,9.98192611941354,14.507985624292951
78,80.10847444395822,9.382086456912054,16.04104253723587
79,80.10847444395822,10.874774241353348,14.854153560732923
80,80.10847444395822,8.679793171605612,14.513806458311855
81,80.10847444395822,9.451407060747075,14.506968435284039
82,80.10847444395822,9.507103271941048,14.088927205591139
83,80.10847444395822,9.380241524283255,15.258695937157848
84,80.10847444395822,11.295531715991821,14.534452854707578
85,80.10847444395822,9.572966968983506,14.52636178215923
86,80.10847444395822,11.843735377515367,14.30531204787101
87,80.10847444395822,12.499329345714113,14.215979651283906
88,80.10847444395822,8.862838015686442,14.611917061755616
89,80.10847444395822,10.240220387993343,14.239294001843527
90,80.10847444395822,10.667108607573859,14.599018214844348
91,80.10847444395822,12.446468296014901,14.224027659972531
92,80.10847444395822,9.01102566435988,14.711240954118578
93,80.10847444395822,10.052764609696158,14.601384375532579
94,80.10847444395822,10.953667572749957,14.527251695643148
95,80.10847444395822,11.104609147166904,14.215663509757723
96,80.10847444395822,11.843698205816565,14.230785298673132
97,80.10847444395822,8.830391266951237,14.711909919319503
98,80.10847444395822,9.90349102134009,14.229328213071431
99,80.10847444395822,11.45769697755329,13.907769218686441
