generation,max,mean,std
0,20.92957485259312,-3.699457782845108,5.9585677079694515
1,32.83794929684126,0.14215427986858867,9.939319667087585
2,32.83794929684126,2.8716117122894644,10.095353949898128
3,73.17848315341499,7.3730968435085265,14.061775461389578
4,73.17848315341499,5.366536541002421,14.33376850733583
5,73.17848315341499,7.309091158547438,14.590551198717296
6,73.17848315341499,7.129941709384176,16.412515725175556
7,73.17848315341499,6.887086312278555,14.715292658429542
8,73.17848315341499,8.599049865224373,16.21469586672109
9,73.17848315341499,10.62728135804568,15.476096650421807
10,73.17848315341499,8.387003205539676,14.565022799674015
11,73.17848315341499,8.995895104139272,16.702913943467117
12,73.17848315341499,8.162095764582633,16.625815847755693
13,73.17848315341499,10.143733447724498,15.456201921493887
14,73.17848315341499,7.389363065255842,15.843397315690678
15,73.17848315341499,8.001644823700012,15.764913387793488
16,73.17848315341499,7.733887933857543,14.954017448273046
17,73.17848315341499,8.64004935038805,14.950585456769263
18,73.17848315341499,9.079605754038413,14.527245527180924
19,73.17848315341499,8.954365734675031,15.012945697175674
20,73.17848315341499,8.525804947500056,15.325682737546519
21,73.17848315341499,9.62734261460518,15.293787210299357
22,73.17848315341499,8.432300496243416,15.420678519860234
23,73.17848315341499,8.108250972146097,15.127709210234775
24,73.17848315341499,10.197030557136669,14.34481333601281
25,73.17848315341499,9.723566295362083,14.10360818907872
26,73.17848315341499,11.805921698607158,14.356532177372483
27,73.17848315341499,9.079481750821286,14.389825225599422
28,73.17848315341499,9.422407152852116,13.744115107905472
29,73.17848315341499,12.943728800319002,13.523396913381386
30,73.17848315341499,10.522656091899249,14.669650880163164
31,73.17848315341499,10.18627207223657,14.15988110075291
32,73.17848315341499,8.711539500295872,14.823115167898758
33,84.97670982819326,9.092730365403732,15.73366909717672
34,84.97670982819326,8.82348365070239,15.80429869524146
35,84.97670982819326,10.376278835272059,14.546770538744113
36,84.97670982819326,8.254478004473725,15.123511554821372
37,84.97670982819326,10.250625018028526,16.336683512885514
38,84.97670982819326,9.791805830180648,15.873428886135724
39,84.97670982819326,9.561816819559906,16.283975961397044
40,84.97670982819326,7.537480475033939,15.887833107771396
41,84.97670982819326,6.743518491962465,15.563897077537629
42,84.97670982819326,9.339351100198312,14.914458540668898
43,84.97670982819326,9.202854052547554,15.517356787939102
44,84.97670982819326,6.650602266803937,15.46519311305494
45,84.97670982819326,10.831565701165353,15.073882693992777
46,84.97670982819326,7.557225890048284,14.829171203584238
47,84.97670982819326,10.980824284518357,14.65877022385049
48,84.97670982819326,8.928383407657272,14.9063106720634
49,84.97670982819326,10.441365542504224,15.058315664170069
50,84.97670982819326,8.245763283833462,15.789516609900375
51,84.97670982819326,10.992501320474727,15.30088218708736
52,84.97670982819326,8.522016957876067,14.93036461395946
53,84.97670982819326,11.936568100563921,14.87226613745176
54,84.97670982819326,9.177097939859948,15.051717128784986
55,84.97670982819326,9.296524827171845,15.749614321741786
56,84.97670982819326,10.896677397616026,14.849025489384049
57,84.97670982819326,8.9790392344466,15.606187985187875
58,84.97670982819326,10.417815039611433,14.701151894364067
59,84.97670982819326,9.947083731075027,15.22858792692176
60,84.97670982819326,9.425525476431577,15.248019726885701
61,84.97670982819326,9.464382082498053,15.653376968158183
62,84.97670982819326,8.057538167964758,15.273747806281378
63,84.97670982819326,11.099462871213,15.40276290573844
64,84.97670982819326,9.523658654219997,15.392278968407975
65,84.97670982819326,7.7260872155965785,15.024892561520794
66,84.97670982819326,8.502568392745443,16.32827777107979
67,84.97670982819326,9.047042463557881,15.987012419574224
68,84.97670982819326,7.82233085763971,15.949475691267391
69,84.97670982819326,10.05186379784662,15.210271132681122
70,84.97670982819326,9.229345890391812,15.016343248275636
71,84.97670982819326,9.177855534099196,14.954644724775761
72,84.97670982819326,10.596531277358622,15.102597470455143
73,84.97670982819326,9.472796663842836,16.549335005256857
74,84.97670982819326,8.427262257893636,15.73111848142542
75,84.97670982819326,7.881897290510086,15.122282976159031
76,84.97670982819326,8.518340164972017,15.610628869404998
77,84.97670982819326,8.458338940764067,14.849301159412102
78,84.97670982819326,9.497458779118539,15.051000263254439
79,84.97670982819326,8.329723984980351,15.362680523599812
80,84.97670982819326,9.65348044527235,14.788499778928404
81,84.97670982819326,8.728589294169003,14.864733118097424
82,84.97670982819326,10.286763879288452,14.286561835334627
83,84.97670982819326,10.63999019179236,14.698897172773174
84,84.97670982819326,9.455120560511824,14.929108186605868
85,84.97670982819326,10.473884688629253,14.381499955061207
86,84.97670982819326,10.019380478138654,15.429822819548422
87,84.97670982819326,9.046733840179616,14.91879964815395
88,84.97670982819326,8.71922829172327,15.096279765165434
89,84.97670982819326,8.517884458443293,14.9742478770532
90,84.97670982819326,7.686117463561991,15.683557783372395
91,84.97670982819326,8.892758104057704,14.711088461615265
92,84.97670982819326,9.741911592136962,14.724854279291348
93,84.97670982819326,8.5969995669486,14.665406267222059
94,84.97670982819326,10.168883156145212,15.27592887823324
95,84.97670982819326,8.489473906112226,14.829172578109581
96,84.97670982819326,9.458430435046482,15.07152593492626
97,84.97670982819326,9.809140392130233,14.516620883684693
98,84.97670982819326,10.867861300027279,14.644438536505751
99,84.97670982819326,9.658969236055619,14.52911682188424
