generation,max,mean,std,mean no. nodes
0,16.769900217026425,-4.660152242459995,3.73035065487744,15.0
1,16.769900217026425,-3.5344173240643864,5.011381996039875,15.09
2,31.513547994715562,-1.4373863580523982,7.503589740092347,15.07
3,31.513547994715562,-0.9837764029847387,7.372360608506178,14.9
4,31.551965010819355,1.6534624150567083,10.07241294617895,14.64
5,46.43389190989625,0.749765871085032,10.1353982003017,14.94059405940594
6,46.43389190989625,2.639484533508899,11.007366775539817,14.8989898989899
7,46.43389190989625,2.8894685878356583,10.96319245483453,14.83838383838384
8,46.43389190989625,4.889118874418637,13.125956898417543,15.05
9,46.43389190989625,4.838320749521508,14.057024738174661,14.930693069306932
10,46.43389190989625,8.8497741072713,16.309998509738147,14.94059405940594
11,46.43389190989625,6.1986970910300885,15.169772872080255,14.801980198019802
12,54.269900217026425,5.430045515388408,14.90235165515694,14.62
13,61.756996812190515,6.944392134871923,16.88817805497891,14.626262626262626
14,61.756996812190515,9.5838609325545,18.228628970534565,14.141414141414142
15,61.756996812190515,4.473438427081826,16.474579659813074,13.62
16,94.9001335721758,6.789603192927316,18.59382168482276,13.171717171717171
17,94.9001335721758,8.90566226752598,18.599166631269824,13.19
18,94.9001335721758,8.561004196457084,18.365252172300476,13.16
19,94.9001335721758,6.857300969929115,18.460229945108132,13.2
20,94.9001335721758,7.742936890915575,18.76865291179933,13.22
21,94.9001335721758,7.123025342068113,19.09368567127499,12.9
22,94.9001335721758,7.908446406431738,18.89777779593035,13.38
23,94.9001335721758,6.405055191999721,18.892900911883082,12.89
24,94.9001335721758,11.492001813210802,19.330252201812407,12.92
25,94.9001335721758,11.829969543409547,19.115815503604313,12.33
26,94.9001335721758,12.610295270520428,19.786454428773204,12.74
27,94.9001335721758,10.297176375116946,19.894229220427516,11.88
28,94.9001335721758,10.886399023567957,21.150992431517622,11.9
29,94.9001335721758,7.757719214300193,19.21127502699549,11.49
30,94.9001335721758,10.421155868317598,19.718634222381617,11.43
31,94.9001335721758,8.992094589307547,19.76068431302468,11.04
32,94.9001335721758,9.592324109887082,19.812635264494578,11.35
33,94.9001335721758,11.912690084063781,20.33621838945445,10.66
34,94.9001335721758,12.805335164809215,20.819863973372662,10.96
35,94.9001335721758,11.739127454216227,21.200782158304246,11.14
36,94.9001335721758,12.571516147717311,20.810842136597604,11.19
37,94.9001335721758,10.280120652309991,20.982211821221124,11.07
38,94.9001335721758,14.413511969929605,21.161830175753472,10.24
39,94.9001335721758,14.721978295779513,20.777723676624216,11.05
40,94.9001335721758,13.395774421810836,20.788162428329077,10.71
41,94.9001335721758,13.139887941912749,21.475970519891984,10.06
42,94.9001335721758,14.722173324864572,20.45973167413083,10.87
43,94.9001335721758,16.75024916059864,20.871681711141942,10.68
44,94.9001335721758,17.04327642633605,20.88309984017688,10.59
45,94.9001335721758,13.601223668159172,20.946534199459222,11.46
46,94.9001335721758,14.399865515777426,21.233513674601166,10.93
47,94.9001335721758,14.05761420813092,21.926412180514845,10.95
48,94.9001335721758,15.81420428978982,23.431825186273844,10.39
