generation,max,mean,std,mean no. nodes
0,16.769900217026425,-4.066468432053787,4.601152442594618,15.0
1,31.679917069647637,-1.140750069785026,8.128769221232664,14.95
2,31.679917069647637,2.036854200099057,10.474568677653176,14.772277227722773
3,61.71003982910275,4.771484481542188,13.221819064842652,14.772277227722773
4,61.71003982910275,2.8932476069655375,12.841466856215746,14.613861386138614
5,61.71003982910275,6.171724995546921,13.608477873238401,14.42
6,61.71003982910275,5.0381967147298035,14.770631332607358,14.2
7,61.71003982910275,7.776993329181924,18.63432452254441,14.32
8,61.71003982910275,8.01199971631383,17.360299472513123,14.44
9,61.71003982910275,5.578543356790409,16.720348718480743,14.272727272727273
10,61.73167900420623,8.674534875824376,17.727556669422214,14.444444444444445
11,61.73167900420623,6.0220094783014915,17.586120024461362,14.91
12,61.73167900420623,3.9508018193513665,17.361287830900856,13.89
13,61.769900217026425,6.065383352342987,18.160270095067368,13.7
14,61.769900217026425,6.49106031275278,16.39319753424207,12.59
15,61.769900217026425,6.63626211613201,16.820581110908684,13.0
16,61.769900217026425,6.51095194979302,17.073832263545484,12.76
17,61.769900217026425,8.294007834932199,16.984867908508786,12.83
18,61.769900217026425,5.856298290071628,16.564480702351965,12.5
19,61.769900217026425,7.6301876579077215,18.145966640073578,12.33
20,61.769900217026425,5.736338444695947,16.99334643427644,12.29
21,61.769900217026425,5.175733446403553,16.851696707100498,12.2
22,61.769900217026425,4.499820652789762,15.712399989015271,12.14
23,61.769900217026425,4.532119299507549,15.968690540632105,12.07
24,61.769900217026425,5.488144501721685,16.870825199156446,11.96
25,61.769900217026425,10.097402553680181,18.18520549689098,11.82
26,61.769900217026425,10.463375134498083,17.685332634608425,12.22
27,61.769900217026425,5.6871766784548194,16.985569498755634,12.24
28,61.769900217026425,7.279401624900158,17.695759961702244,12.3
29,61.769900217026425,5.4604573663924505,16.407136534650327,12.54
30,61.769900217026425,4.27992316384544,16.643677123893244,12.15
31,61.769900217026425,7.029804518442131,17.722921209799154,11.55
32,61.769900217026425,6.399595472214,18.403956196456804,12.24
33,61.769900217026425,7.691515183278971,17.60556475702151,12.28
34,61.769900217026425,6.702740617862157,17.137238024081828,12.16
35,61.769900217026425,8.12967219883909,17.35485942450082,12.05
36,61.769900217026425,6.818933339856584,17.802239773899448,12.08
37,61.769900217026425,6.015306071810969,17.01210176634463,12.06
38,61.769900217026425,6.65502179478171,17.789519205181946,11.71
39,61.769900217026425,6.202184238525953,17.385932391973334,12.19
40,61.769900217026425,6.379479088820066,17.422527411907684,12.14
41,61.769900217026425,6.81985811847393,16.647420197781006,12.43
42,61.769900217026425,6.519806417900373,16.96544372294537,11.65
43,61.769900217026425,8.15026534794091,16.886106491824716,11.69
44,61.769900217026425,5.702344242245444,17.51640620429555,11.81
45,61.769900217026425,8.014208778663852,18.207982506490293,11.74
46,61.769900217026425,8.597063892280657,18.72084250301892,11.34
47,61.769900217026425,4.915498108825044,16.616829181804565,11.23
48,61.769900217026425,5.917112967899804,18.048293820383517,10.74
49,61.769900217026425,6.3842660727988,17.43398218050035,11.22
50,61.769900217026425,5.082742852514057,17.223688683920965,11.32
51,61.769900217026425,5.531613153326951,17.59865934069676,11.79
52,61.769900217026425,8.614646804677589,17.399694249428432,11.83
53,61.769900217026425,7.717108575501111,17.409355901734266,12.27
54,61.769900217026425,6.951219565681088,17.436054107100972,11.95
55,94.78506424239102,6.53451975359908,19.29389086086555,11.59
56,94.78506424239102,7.411721033906314,19.128884481714042,11.68
57,94.78506424239102,8.406164142376774,19.2079449742983,11.44
58,94.78506424239102,6.366406720410534,18.454736630493088,11.32
59,94.78506424239102,8.843173866308227,19.37774906313693,10.45
60,94.78506424239102,9.240619596553643,19.357839640798858,10.28
61,94.78506424239102,9.893691251731957,19.95951933006343,10.55
62,94.78506424239102,5.466364690488706,19.143241085780996,10.84
63,94.78506424239102,9.452167061580699,19.71483887547497,10.55
64,94.78506424239102,9.515445418315972,19.718437968687244,10.72
65,94.85250552318655,10.526868647574563,22.06579173776888,11.05
66,94.85250552318655,8.436127656495927,20.780282413403956,11.2
67,94.85250552318655,10.183310507217541,20.804418268100402,11.04
68,94.85250552318655,7.3820478858811,19.56374885773736,10.19
69,94.85250552318655,11.224518066559456,20.705195830168048,10.08
70,94.85250552318655,8.151447105202283,20.369551055618935,10.38
71,94.85250552318655,8.577189362561507,20.393313900049645,10.8
72,94.85250552318655,8.955307910905468,20.053854937403173,10.66
73,94.85250552318655,9.782801805461569,20.340632393990457,10.91
74,94.85250552318655,10.223019945725422,20.520756708651597,10.95
75,94.85250552318655,9.261097395667827,20.943803903199186,10.81
76,94.85250552318655,7.8313311710878235,20.350094197620678,10.59
77,94.85250552318655,11.076192604351009,22.665826403376254,10.44
78,94.85250552318655,9.810683140566995,21.717251039699562,10.88
79,94.85250552318655,11.438338923401636,22.250081487606302,10.51
80,94.85250552318655,10.006933538285825,22.91874713004012,10.99
81,94.91859563501554,11.419545083131531,24.32268948185862,10.61
82,94.91859563501554,8.903416999532999,21.814021144382274,10.53
83,94.91859563501554,9.297763043732246,22.049773541234323,11.08
84,94.91859563501554,9.360687720058637,21.76207652906909,9.92
85,94.91859563501554,11.540578979588851,21.602100055069062,9.94
86,94.91859563501554,12.930876784184461,21.889721659080774,10.19
87,94.91859563501554,12.03534493382674,22.82043759753587,10.46
88,94.91859563501554,12.506026741764055,22.695766160680392,10.48
89,94.91859563501554,10.419493371324913,22.30292149701893,10.31
90,94.91859563501554,11.474955548643539,23.638487987113702,10.14
91,94.91859563501554,13.544714143841782,24.14769490362231,9.67
92,94.91859563501554,12.218816964146104,23.540886556885777,10.08
93,94.91859563501554,10.592346638543527,22.91759185631629,9.98
94,94.91859563501554,13.815182804411688,23.348811613195554,9.38
95,94.91859563501554,15.744185224351382,23.86178514269002,8.93
96,94.91859563501554,13.659106163144145,23.29310434509234,8.99
97,94.91859563501554,15.8654111734419,24.26809673657202,8.83
98,94.91859563501554,13.949103972806842,23.579046470538685,8.62
99,94.91859563501554,19.944847602526224,22.362401376439358,8.32
