generation,max,mean,std,mean no. nodes
0,16.769900217026425,-4.118953667704452,4.054747197305211,15.0
1,16.769900217026425,-2.0358154815371527,6.249858197808388,15.02
2,31.513547994715562,-1.2675136599780032,7.109379027080062,14.65
3,31.513547994715562,0.7597000691308559,8.830016227054896,14.73
4,31.513547994715562,0.9866034786017756,8.847441934012164,14.950495049504951
5,32.101837298482245,1.738666222922761,10.29682333500078,14.91
6,46.513547994715566,2.6316312953848255,11.805234598772598,15.1
7,46.513547994715566,2.803450093723519,12.192969152443268,15.544554455445544
8,46.513547994715566,4.1140831768519375,12.578853711127275,15.247524752475247
9,46.513547994715566,4.207095552966332,12.887720448685343,15.72
10,46.70394224923463,5.969612353806364,14.199388050342584,15.969696969696969
11,54.041575306970216,9.644373092584942,15.648291611609487,16.03
12,54.041575306970216,7.408494629360016,16.32203667125914,16.15
13,54.041575306970216,7.253639280330593,16.836445289548962,16.03
14,54.041575306970216,3.6709522209217336,14.928301989985911,15.9
15,54.041575306970216,6.589627642458007,16.098977221687228,15.93
16,54.22855887686998,6.497838727677052,16.50177874154704,16.07
17,54.22855887686998,5.305637804541791,15.238889065941168,15.91
18,54.22855887686998,7.310020052734609,16.514784435622687,15.96
19,54.269900217026425,9.121190065161441,17.843475924010647,15.79
20,54.269900217026425,6.818362436930374,16.456323852210385,15.71
21,61.769900217026425,10.26430782104171,16.840637525649807,15.33
22,61.769900217026425,12.366736114946486,17.947430003108433,15.08
23,61.769900217026425,7.540061807017703,17.03494368967373,15.33
24,61.769900217026425,13.313078176659367,17.83503418520239,15.36
25,61.769900217026425,7.896293935226192,16.52144967091076,15.79
26,61.769900217026425,9.371273994749027,17.016032079265113,14.77
27,61.769900217026425,9.196728140252116,16.75852407557947,14.51
28,61.769900217026425,9.009570797244312,17.18216521599474,14.51
29,61.769900217026425,10.199925286290934,18.25492198723297,14.66
30,94.85250552318655,9.662766220300878,19.517898874968523,14.55
31,94.85250552318655,11.72332273919241,18.55366716559768,14.56
32,94.85250552318655,11.321068250493058,19.62954691003692,14.84
33,94.85250552318655,6.784713829023153,18.682467265822428,15.15
34,94.85250552318655,9.442571627495228,19.552614550499733,15.19
35,94.85250552318655,7.971774712922885,19.076981488971608,15.31
36,94.85250552318655,11.334676803506099,20.09885777779092,15.29
37,94.85250552318655,8.10518040901981,19.008485363302086,15.28
38,94.85250552318655,8.426389192028273,20.268340918280337,15.33
39,94.85250552318655,7.841892416577434,19.774232743537226,15.49
40,94.85250552318655,11.302294383478175,21.348014636870204,15.31
41,94.85250552318655,8.428829665407505,19.920047857814193,15.63
42,94.85250552318655,10.349426611759341,20.225722902198978,15.79
43,94.85250552318655,8.182234315434851,20.919986252230867,15.8
44,94.85250552318655,8.59172258156773,20.670387557765597,15.91
45,94.85250552318655,7.27541525166241,20.87517112069729,15.82
46,94.85250552318655,7.232355833833688,20.4850666439416,15.88
47,94.85250552318655,10.612668629178481,20.32542089698728,15.93
48,94.85250552318655,12.210058282422363,21.069991483757068,15.76
49,94.85250552318655,11.70506611196854,20.53318261382579,16.06
50,94.85250552318655,11.88855850546292,20.761403519023887,15.66
51,94.85250552318655,10.931433583437803,20.40008826206474,15.94
52,94.85250552318655,11.044752604191403,20.931875755167276,15.99
53,94.85250552318655,9.95256599112053,20.044823221855175,15.7
54,94.85250552318655,9.945619940906576,20.178438876080484,15.69
55,94.85250552318655,11.061795557442599,20.238759805102838,15.64
56,94.85250552318655,8.634367111774257,20.253199057284455,15.48
57,94.85250552318655,8.591717987207684,19.802493963111104,15.17
58,94.85250552318655,11.701607353557458,20.601999330162045,15.79
59,94.85250552318655,14.331369611991915,20.50436517024053,15.72
60,94.85250552318655,11.0762927739643,20.724943462880052,15.86
61,94.85250552318655,12.39761162539398,22.50773120937654,15.27
62,94.85250552318655,12.613560193150038,22.95362516800101,15.56
63,94.85250552318655,12.333252308858105,22.69063677403976,15.99
64,94.85250552318655,11.979184531087107,22.425295240336112,16.29
65,94.85250552318655,13.266118539304427,22.66413372958225,15.82
66,94.85250552318655,13.488837399987615,23.16911457526312,15.47
67,94.9001335721758,14.689361001766192,24.086520235758872,15.09
68,94.9001335721758,13.057672280423084,23.671521702907512,15.1
69,94.9001335721758,12.0682212688064,22.976564328843878,15.23
70,94.9001335721758,16.49239597552046,23.558005961143,14.86
71,94.9001335721758,14.509674477355011,22.28413600540398,14.5
72,94.9001335721758,17.344790904920742,21.969297332496417,14.77
73,94.9001335721758,14.461782864504713,24.249267005492765,14.24
74,94.9001335721758,18.089006649546686,24.42914233897878,14.4
75,94.9001335721758,17.02287918084676,23.81970125232778,14.28
76,94.9001335721758,16.965591807468137,25.153549049021095,13.39
77,94.9001335721758,15.802190711002176,24.180514697360994,14.25
78,94.9001335721758,14.453441642410926,24.170203894494758,14.29
79,94.9001335721758,11.85289520501896,23.991044502450457,14.6
