generation,max,mean,std,mean no. nodes
0,16.769900217026425,-5.114257880089016,2.8197126251145366,15.0
1,16.769900217026425,-3.1556678980223194,5.651849009281629,15.04
2,39.013547994715566,-0.8924883487895094,8.443789715038745,15.049504950495049
3,39.013547994715566,1.7759364248994156,11.155802192400136,14.94059405940594
4,39.013547994715566,2.7449575370315737,12.964070368100955,14.85
5,39.013547994715566,3.9099104254335306,13.173401112910266,14.801980198019802
6,39.013547994715566,4.418930068604209,13.222122629630372,15.222222222222221
7,46.69788162462294,5.035566541986622,13.959202204879794,15.252525252525253
8,46.69788162462294,6.894073234917354,14.998356535973437,15.306930693069306
9,46.69788162462294,6.116934970229141,14.540095826879337,15.44
10,46.69788162462294,3.9603730224979263,12.94723860383694,15.485148514851485
11,46.69788162462294,4.8655450546624435,13.285603573599003,15.23
12,46.69788162462294,4.575453733410975,13.572255980070192,15.396039603960396
13,46.69788162462294,5.56043894174003,14.808031322276241,15.623762376237623
14,46.69788162462294,3.027092152963212,13.508972411686344,15.76
15,46.69788162462294,4.724833609306185,15.307535027454266,14.53
16,46.69788162462294,3.663399420240072,14.0240372905392,14.76
17,46.69788162462294,3.552306253745348,13.948942428782482,14.81
18,46.69788162462294,3.606173547078287,14.437450674593157,14.61
19,54.013547994715566,2.8063797286077623,14.170264789029899,14.78
20,54.013547994715566,2.689857700697212,13.632492181146377,14.91
21,54.013547994715566,3.1956533837368655,13.57553199104269,14.7
22,54.013547994715566,2.9054817162336697,13.619156130238272,14.67
23,54.013547994715566,2.3330397498461384,14.428622888105854,14.64
24,54.013547994715566,6.104875484943074,16.02295109659691,14.51
25,54.013547994715566,5.297462185489841,15.38286408079017,14.72
26,54.013547994715566,6.625479502606133,16.292691349114683,14.49
27,54.013547994715566,2.5173240414665927,14.807196036498484,14.66
28,54.013547994715566,6.048259905748405,15.545268627533572,14.63
29,54.013547994715566,9.02417055094797,16.74248938601066,14.1
30,54.013547994715566,6.210620638050869,16.636207814308275,14.47
31,54.013547994715566,5.413516449671555,15.738869165833702,14.09
32,54.013547994715566,7.642084129402597,15.086938982396203,14.16
33,54.013547994715566,8.075791857374853,16.748106748535278,14.46
34,54.013547994715566,4.550505324995853,15.257853274655607,15.19
35,54.19788162462294,5.317434818685166,15.918678020662426,16.0
36,54.19788162462294,4.075540901599608,14.720085754570782,15.46
37,54.19788162462294,6.156739893074339,15.364425493062573,14.89
38,54.19788162462294,6.3232816053813545,15.784010786782105,15.01
39,94.78506424239102,6.898649951767736,18.31128403578712,15.0
40,94.78506424239102,7.15598538598238,18.64794176490031,15.48
41,94.78506424239102,6.571799848659393,17.53371148771012,15.04
42,94.78506424239102,7.8440877616843,17.862920260260683,15.79
43,94.78506424239102,5.137255991766549,16.99886956090103,15.92
44,94.85250552318655,4.942099715506658,19.119460532770987,15.79
45,94.85250552318655,6.809020328330248,18.726224743262897,14.86
46,94.85250552318655,8.843304849163225,18.9538631878671,13.93
47,94.85250552318655,9.970169736921937,20.794399043631405,14.75
48,94.85250552318655,8.795395843571024,19.99348860453768,14.63
49,94.85250552318655,12.843888427164295,22.309129550534387,14.37
50,94.85250552318655,13.8757525922787,22.929763857455036,14.58
51,94.85250552318655,10.663522453718024,22.394025593707397,14.73
52,94.85250552318655,11.98396369262824,22.109286479620987,15.15
53,94.85250552318655,15.155226295592504,22.75213754589068,13.99
54,94.85250552318655,11.296779248708509,21.45329436288545,13.51
55,94.85250552318655,16.600184521901397,21.262609354996037,14.0
56,94.9001335721758,19.55980497221268,23.04950251450216,14.39
57,94.9001335721758,19.681105697275665,25.10761753085523,15.01
58,94.9001335721758,17.048786409219275,24.01652103110961,14.42
59,94.9001335721758,15.177656486286832,23.1076297440185,14.44
60,94.9001335721758,17.403658843253606,22.653098476367642,14.57
61,94.9001335721758,17.57560840103055,22.62992925494384,13.41
62,94.9001335721758,20.25162693681644,22.634325498359825,13.8
63,94.9001335721758,19.292635748438965,22.70947648076275,14.08
64,94.9001335721758,20.77595247657388,22.164828156939862,14.11
65,94.9001335721758,15.992072788090779,21.54770835041311,13.45
66,94.9001335721758,17.654418022141513,22.244739782361023,13.69
67,94.9001335721758,22.521120156674588,20.4802147713267,14.01
68,94.9001335721758,19.676996002952368,21.169704948346897,13.78
69,94.9001335721758,19.236477495080752,21.421859256666643,14.03
70,94.9001335721758,19.69179707195998,21.235287383692224,14.26
71,94.9001335721758,17.640857143640115,21.682833820003022,14.65
72,94.9001335721758,21.832428867201667,20.669623925010086,14.03
73,94.9001335721758,15.022438834753451,22.57975972709736,14.09
74,94.9001335721758,20.876834375417832,21.07236113890978,14.51
75,94.9001335721758,17.88480010879998,22.397981484040024,14.62
76,94.9001335721758,16.532111798169886,21.86811975866993,14.39
77,94.9001335721758,20.70093815091238,20.867162243038255,13.74
78,94.9001335721758,16.84499415391425,21.805913884855265,14.26
79,94.9001335721758,16.573047105442505,22.547194625128988,13.63
80,94.9001335721758,19.558481407490472,22.70098643377552,13.37
81,94.9001335721758,18.279519040891646,21.764364766311665,12.8
82,94.9001335721758,21.797038894243926,21.77575880435081,13.36
83,94.9001335721758,20.668610170466422,21.308291327104826,13.4
84,94.9001335721758,15.26133396737888,22.229981045513167,12.95
85,94.9001335721758,18.969624085013994,24.245756320718513,12.88
86,94.9001335721758,16.89115675893232,24.17402965448594,12.44
87,94.9001335721758,19.069384485522974,23.793664228547826,12.82
88,94.9001335721758,21.770000331744512,23.238232360234466,12.55
89,94.9001335721758,20.122775828987795,23.502519445381097,12.01
90,94.9001335721758,20.794481433767256,23.222563073405798,12.54
91,94.9001335721758,17.9492069609159,24.110102398773094,12.29
92,94.9001335721758,17.055364856782802,24.1892929628666,12.38
93,94.9001335721758,19.689549070919323,24.171234662330566,12.93
94,94.9001335721758,19.237024112523944,24.092418593461073,12.36
95,94.9001335721758,20.660961381113633,23.954636944681738,12.34
96,94.9001335721758,20.89423622286628,24.290718002989124,12.48
97,94.9001335721758,19.16491046730378,23.5514998896811,12.18
98,94.9001335721758,19.014068506790768,23.72260321763485,11.78
99,94.9001335721758,16.925993965252577,24.214151444852053,11.93
