gen,nevals,avg,std,min,max,sigma
0,100,5.737183394623461,18.025657284239312,-6.306275286948016,79.08304320757087,9.674373528966427
1,100,14.634566268642816,23.665477121045488,-6.894670039433482,82.90067522005323,9.423924783102185
2,100,16.337472393657443,24.209548268373037,-6.566672429803241,84.33322890233352,9.215231891970445
3,100,21.143501882010455,28.16269955789383,-6.511745329644728,82.55379680945993,9.037430592222648
4,100,25.13751871992815,26.71191293596904,-6.630683385642372,86.44425778641316,8.877317083335083
5,100,25.209665588205358,28.40554748258889,-6.721425700790643,93.09250462797225,8.746912043024489
6,100,30.494829808165576,27.30764132691398,-6.723832440821209,80.21103858311021,8.645353874964764
7,100,35.05061693000588,28.856598882259707,-6.639875833826536,83.49704041507846,8.567922937730941
8,100,38.92082716067769,27.008286157870224,-6.520621127558696,84.60704314910987,8.50092275769254
9,100,44.57571823045741,26.868859661315355,-6.238324625039508,86.20067522005321,8.446551354240698
