gen,nevals,avg,std,min,max,sigma
0,100,-0.31765982015484767,15.87071374327717,-13.457257226169403,68.49082171322027,9.664646093234387
1,100,1.2592814732356972,18.693262218392885,-13.764874941995695,66.34285160413043,9.403307364467725
2,100,8.43693463973857,22.804687864956975,-13.672518554554134,80.88996669269491,9.190762992671283
3,100,9.879196049647362,23.719956972141173,-13.130529940070723,76.60196498762541,9.0173379067965
4,100,9.02804943108418,22.88249620067342,-13.689630958416526,82.7114061737325,8.878232921293584
5,100,11.98998075474601,23.58014962549325,-13.42591240135414,78.76057724079641,8.7529315286838
6,100,17.04564719764429,25.431798129878125,-13.433189547041955,78.76399362438111,8.641012828717507
7,100,25.52031800363051,28.081350690113645,-13.079171911235338,80.20367459696458,8.540987057544108
8,100,25.40075889775072,28.365324397887417,-13.096438205524745,83.87480993394612,8.461533225536952
9,100,20.83338194232322,22.821205246969384,-12.275454108172468,70.03839586740806,8.39906477896145
10,100,23.043001618805448,24.80165973950231,-13.50687583719556,80.62007965820557,8.340283543005935
11,100,31.358703255011015,26.88235083764732,-13.45486344970171,82.45581302698925,8.291272062597603
12,100,31.09138566364574,26.97113309024356,-13.791365395495736,81.17550268319958,8.25365173677475
13,100,35.687145957810024,26.24737320698866,-13.017538273943364,81.44799978523916,8.21597379674782
14,100,34.44375178819104,28.900149891206084,-13.50220293787352,82.94850665257366,8.189346071580013
15,100,36.19234734538661,27.566923968706313,-13.256082752359067,82.61335800841252,8.165755569106683
16,100,35.70640854925569,26.03350742330761,-5.108897604843962,79.93284046532273,8.138071489598422
17,100,32.66958346240958,25.56255365580312,-12.815510557964215,79.71440124974667,8.121275375136118
18,100,41.92274906000833,25.24786259283722,-11.821593288081054,80.87779193709974,8.105204114883087
19,100,42.52283964186151,23.59899830950329,-4.687139540090271,81.3823496353406,8.091671039319582
20,100,44.59237047402979,26.91693092221389,-10.952927103863022,85.78346460519762,8.086585136474671
21,100,45.81881122660032,25.08054745764888,-10.977875452313373,82.29911285321869,8.084349994564128
22,100,51.51027963679559,23.71659304925122,-12.11356802645725,81.11961779443037,8.082230758669514
23,100,48.44158517422891,24.842879365346775,-3.621363262031055,85.14464523625549,8.084453908755735
24,100,44.98765132289895,25.299505392261775,-10.977875452313373,84.37461962219028,8.089623166338155
25,100,50.01551767117387,26.005955641741302,-13.47393391600371,83.19424766242089,8.106434947670273
26,100,48.10695674085713,25.76908712700711,-5.56175525545177,84.2933901838819,8.124721128128282
27,100,54.25384984730911,23.902279415852895,-12.601571589326488,83.1946452362555,8.147511292593192
28,100,52.80453415553944,25.784674812527133,-4.984446530910331,83.56057724079638,8.18066152713562
29,100,55.98903683928392,22.549835110553555,-11.026857492329965,82.63105640963013,8.216977070796096
30,100,56.522204245683234,23.4489193255783,-11.957771529802244,84.90983413929531,8.25649626960559
31,100,61.17838303495333,19.36702379635153,3.156843160712368,85.94341681100447,8.291285650203758
32,100,60.064461606871006,20.44303295224595,-12.800514890617642,84.9749238405974,8.31488214814034
33,100,61.15457051574479,21.172462201895105,2.997170244077699,84.12042805215302,8.338810958309379
34,100,60.42986437656039,19.88342036467527,11.07914596525026,84.0856564570798,8.362769450094401
35,100,65.57376586889899,19.861716334008538,-11.972904010568875,83.85652525666744,8.380022270702115
36,100,67.36976705503976,18.97130104441852,2.9725696879143957,85.66804796995633,8.399434440678364
37,100,65.64494609420183,20.129012019501378,-4.818190776983865,84.91057724079636,8.417008648883014
38,100,65.4060679858818,19.614649477676647,2.703063408164706,85.00367459696453,8.43065169456197
39,100,67.99482917017231,17.53188033863316,16.241288391079124,84.39464523625549,8.450155771252648
40,100,69.80505259121333,18.024030852612462,-5.053286978683289,85.98359254252406,8.463916363939996
41,100,67.09451217450138,18.96612152681375,3.0574763204190756,84.74792309286863,8.482814040233189
42,100,69.77508105141382,17.871298222404352,11.409645111040875,85.19341681100448,8.508321013709454
43,100,70.15196791581094,15.628548616345476,17.450475957516122,83.56057724079638,8.54470879206083
44,100,70.10108143282937,17.362643252579222,8.96301357670274,84.493770681539,8.585252088619079
45,100,71.00337697631983,15.165729989785188,25.01166619867253,85.50501104637314,8.629610075325301
46,100,69.46745776641896,16.760022314189683,11.251964987625323,84.35400088287255,8.67627084428081
47,100,73.97040015080776,12.520903061205114,10.272635640335537,85.1249238405974,8.732691242763305
48,100,73.53450562944188,13.170184324099191,11.572336389948779,84.3677991955912,8.778323767871745
49,100,76.08643955754566,11.63140598875784,10.066787797830271,84.89792309286864,8.82454281065285
50,100,71.80512947907036,14.767079955575824,10.624927589835147,85.8640862982196,8.865872798666512
51,100,74.21406029929918,12.402191670246387,10.074787808496962,84.85367459696452,8.908627625382515
52,100,73.44748381881521,12.799048328637053,25.672993988723462,85.79341681100448,8.943114260327505
53,100,75.52473046553595,11.958545429290512,10.181809223016135,86.05903200992373,8.971213623793645
54,100,76.09211450951172,9.438072867947183,25.074787808496964,84.73188940157098,8.999818907078605
55,100,74.27753875158638,13.03264168475557,25.405255641907445,86.24341681100448,9.023886342816832
56,100,75.79717911795353,11.313209149508653,10.224545891827532,84.56387971772978,9.044941159110738
57,100,73.35800705084065,13.171156657540212,10.281504834471269,85.28500925594447,9.05981615578882
58,100,73.83926925051323,13.002885394697218,17.97746565119168,85.65336526690396,9.081967346211039
59,100,73.30917188832595,15.50108462451877,9.891102395156038,85.1177991955912,9.099411143730892
60,100,73.68521759680355,12.89322844168388,17.39110239515604,85.23359254252406,9.126723907096189
61,100,76.2671825352337,11.846707546965247,24.40642917847895,86.70501104637313,9.149229766283376
62,100,72.42343683676522,16.48886279468444,2.8864319735427504,85.00367459696453,9.166718393904505
63,100,73.48058033302866,13.859463704253521,10.194534610591791,85.2856564570798,9.183420519357092
64,100,74.38565886210172,13.518226969983072,17.515553469089667,84.25367459696453,9.193015197673645
65,100,74.3973416107588,13.776382726709905,3.744757772618726,86.3140862982196,9.193125217484036
66,100,73.1943398743965,15.100559182969052,17.881753608836405,84.71274490729532,9.195116074328213
67,100,76.57299793612468,9.440714449683657,25.598714894824546,85.25009996503724,9.184274988546042
68,100,74.58891153672067,13.232797462214084,11.650099965037194,84.63359254252407,9.171248809421522
69,100,73.63897663451834,14.35299275185998,10.395821662151166,86.55501104637312,9.162975837670054
70,100,74.95100779743787,13.94343528773277,3.1355096251039782,84.78359254252408,9.15349997006473
71,100,75.62614514555972,10.617847475258383,24.996192233668225,86.24341681100448,9.147361821317789
72,100,75.807142429929,11.804825093687842,10.015553469089669,85.74464523625548,9.14573478822656
73,100,74.97459636769995,13.10616878203923,10.532127438625619,85.12670789628997,9.145654301034185
74,100,75.90962538417229,11.974409387643293,18.21671157634846,83.98082897171173,9.147915476525045
75,100,75.0608447792116,13.642531412039883,11.099112853218626,87.00501104637311,9.159187882826373
76,100,73.44043380867313,18.12762703602226,4.03040613301869,85.920428052153,9.177177194915252
77,100,75.47759063766016,12.082487438414498,24.88744942610397,84.74944318463172,9.189449099327229
78,100,77.18765134816387,10.429902800198224,32.639966692694856,85.6494431846317,9.19984075233852
79,100,76.27416910873474,12.765786494999897,10.630211608760824,86.5666728869947,9.209130499794243
80,100,76.18259879367537,11.880833826143652,25.164967018223315,86.85501104637314,9.212393101458634
81,100,78.19178343251875,10.172092822491756,25.95711775373997,86.02602442328694,9.212786312008676
82,100,75.5843739481731,11.643447351858573,32.65659880517817,86.40501104637312,9.221004361967369
83,100,78.73946542529683,7.481135923027565,32.88643197354275,85.7723363899488,9.230753636471006
84,100,78.99198331917995,8.5373422779489,18.526855405041616,85.74464523625548,9.237291921246221
85,100,79.99988303006312,5.257437175038975,40.56770652175261,86.54341681100446,9.255185944860674
86,100,78.78522658874766,10.63989738660281,23.484489442035795,85.58565645707979,9.278332016947534
87,100,78.89715831783634,8.011729647679232,17.09590209112555,85.67741566858118,9.295574902322686
88,100,80.5362969027371,5.125517900425957,39.542980715582864,85.33082897171171,9.305664425854488
89,100,79.19405563624116,7.967611810849537,40.15659880517817,86.02670789628995,9.306573266528355
90,100,77.19925423888736,11.277508875704354,18.042228470197756,85.45367459696452,9.30202739576839
91,100,78.26249427780364,10.289347688773574,25.527095989431125,86.55501104637312,9.300021582677102
92,100,78.19376808537122,11.538854749364093,17.39110239515604,87.08456241346929,9.294244359017469
93,100,77.48148484015744,14.268154645356935,10.801350440106281,86.8666728869947,9.301846381020267
94,100,79.24210248745594,9.35000660345759,25.15659880517817,87.03750838930341,9.297379261086663
95,100,80.42534464051022,6.789204946298325,39.93920832207961,86.7166728869947,9.291144042970844
96,100,79.49928571932541,9.067349863411392,25.08281994780674,86.55501104637312,9.28150430523297
97,100,78.05605868534701,11.046021221840991,26.615164578956414,87.13188940157096,9.271184669949646
98,100,78.58240581918682,9.560812372809556,18.45711775373997,86.18456241346928,9.26729082071506
99,100,80.29166746675533,8.075992916740253,10.59351333142443,86.78456241346927,9.268690025595857
100,100,77.9920695615179,12.539833488223561,3.3129111659372796,87.14341681100446,9.281561952509165
101,100,78.09881229630979,13.078347514498944,10.552380776261478,86.69341681100447,9.285110874673599
102,100,78.58010837711788,7.986248679523848,32.677585356609846,86.8666728869947,9.289851947695693
103,100,78.83278149374328,10.957708081434019,18.140821713220213,86.40501104637312,9.291124362692148
104,100,78.13281163960539,14.27586235896728,2.4504759575161223,86.17492384059739,9.282502035266619
105,100,80.88738243505728,7.705415426691658,26.288395867408006,86.87840312589951,9.275618126652157
106,100,79.52565949315732,10.218377960777778,18.14614794805918,86.39341681100447,9.275955826261182
107,100,78.18839112237683,15.447761501647165,-12.244985619028773,87.00501104637311,9.286094989706964
108,100,78.74621528453137,13.066679472092558,-11.74986146170406,86.78810905219886,9.291611360073471
109,100,78.86388625493532,12.134695526209017,10.058819659800522,86.84341681100447,9.2993164126134
110,100,80.08734566462367,8.68390770175215,9.93920832207961,86.55501104637312,9.30876379443248
111,100,79.81223483346339,7.604598751796938,24.88380311698094,86.23188940157098,9.319085780155417
112,100,81.11039537884032,7.74544355443651,10.281504834471269,87.3375083893034,9.325692945200412
113,100,80.72850696285207,5.348893321493392,54.68954308393832,86.83188940157098,9.340118357391898
114,100,79.31798646320328,10.254604841251377,18.06258488002927,86.70501104637313,9.352035197346266
115,100,80.25487646642891,5.962200347137443,54.06197369122948,87.18750838930342,9.35502214545833
116,100,80.77007851564949,7.572152526626115,32.664967018223315,87.30501104637312,9.356910088495757
117,100,79.51284490524561,8.969807853982594,3.284133691033082,87.22602442328693,9.35711888320991
118,100,80.93023262290981,6.787962223816523,25.527095989431125,87.18750838930342,9.359363683878689
119,100,80.42466043060405,7.6923660746615,32.96281357100753,87.1748099339461,9.360058582955489
120,100,79.1475719806798,12.00974074511542,10.67299398872346,87.03750838930341,9.353557243574057
121,100,81.21155676773469,4.729514823228091,53.737177392714926,87.37602442328694,9.350831633745214
122,100,80.6666590964532,7.938496220652906,10.64082171322021,87.2140123751665,9.357110567563584
123,100,80.67374301409883,7.425543520905475,40.45795330130095,87.15501104637312,9.363382065886423
124,100,81.94300203050359,6.136217452163578,26.623841382153607,87.00501104637311,9.368671830421688
125,100,81.06269509458943,8.307500455442417,33.30712244988455,87.30501104637312,9.36575534431635
126,100,81.36526355750364,6.737817417561123,33.05238077626148,87.32480993394609,9.358022406368825
127,100,81.32207628188718,6.962997873278658,40.20306340816471,87.18750838930342,9.354819757781955
128,100,80.86970074821333,10.168370882081788,11.589357769284597,87.30501104637312,9.351423643516698
129,100,81.388599134978,7.750223079766983,25.55238077626148,87.37602442328694,9.349878136696582
130,100,81.83750833246637,8.473055710729197,4.10652525666738,87.4666728869947,9.342879411095355
131,100,80.9495879956985,9.749347513480352,18.289856155595146,87.03750838930341,9.336503080299348
132,100,82.38680181092533,4.557018855105028,55.53212743862562,87.3375083893034,9.33733682451931
133,100,82.13092712050879,4.776383111010731,54.89476204851019,87.6375083893034,9.3355257803476
134,100,81.14300242847611,8.673470289488987,25.207341484662205,87.6166728869947,9.334986516410018
135,100,80.7848221733173,11.02238281501881,18.077989320753453,87.4666728869947,9.338143887532672
136,100,80.91833492697228,9.874690165665216,25.6144012497466,87.6284031258995,9.34317455067205
137,100,81.39187759107861,9.698313300654734,-4.714045775484509,87.6166728869947,9.337289843998725
138,100,81.7232792009564,10.091878355931948,10.80712244988455,87.4666728869947,9.327854692722067
139,100,82.83540461620697,5.710012345423579,32.7594051620981,87.4666728869947,9.31359355606707
140,100,82.52967588243689,5.37296355653746,40.60393002163871,87.6375083893034,9.289553015569492
141,100,83.25613145460309,2.871867305762967,71.55053308953615,87.6375083893034,9.262369936978956
142,100,80.84504926718915,11.777123644991075,3.0472981814041322,88.01671515478141,9.241571190988157
143,100,81.82793064230553,7.016098343561924,33.042228470197756,87.6166728869947,9.210930558988967
144,100,80.30484919903881,12.03555971423587,-3.4106422307154034,87.6166728869947,9.187518424167017
145,100,82.46647692623304,3.2424373807401228,72.75053308953615,87.4666728869947,9.172306741746906
146,100,81.77460839350091,7.639363869167503,33.02207716622027,87.4875083893034,9.162872434792092
147,100,82.14206399071708,6.030080967678803,40.55747632041908,88.01671515478141,9.152613785746006
148,100,81.62935518303969,11.58364946355323,10.624927589835147,87.59341681100446,9.137780609945315
149,100,83.31009369878717,3.4615075840088108,63.692977992817696,87.4875083893034,9.12990603379094
