gen,nevals,avg,std,min,max,sigma
0,100,7.57473361869708,20.59856625190349,-6.901737206656574,82.30482255552052,9.665328631210379
1,100,13.871753225955715,24.839285385664024,-6.643789733147672,79.91226955283413,9.387022325238505
2,100,13.168542223089714,22.28960971461988,-6.393590753950631,83.35935834262668,9.159000181288755
3,100,15.041332291899128,22.955665273132205,-6.364750756851911,81.9895729826252,8.970880637256217
4,100,25.62396920948207,29.51086764277998,-6.815639990074331,85.98193985886495,8.817238265749578
5,100,26.693173727486947,28.18892092246066,-6.74993119378857,84.34556065373071,8.683837273037586
6,100,24.808449967715397,25.496282223328247,-6.813444599510896,81.22226421822045,8.564591027753119
7,100,35.29101742122295,28.32154238119548,-6.717804695023691,88.2172812067347,8.456192301776674
8,100,42.273320420701246,25.152598306890383,-6.8077552789820786,83.87598249381274,8.36685377800665
9,100,40.609586197675846,23.200939149769653,-6.236369590203704,87.0404144858559,8.294099072524208
