gen,nevals,avg,std,min,max,sigma
0,100,7.641838668336367,21.92177812418576,-6.739336627357174,87.89874178945533,9.662875950390365
1,100,10.637589854587935,22.260670798493766,-6.862757913051401,84.74400818918024,9.389853688544274
2,100,11.265273811580325,21.349389292455214,-6.543911845564792,86.96518926293746,9.165822909385778
3,100,16.211247388746457,24.32829491678325,-6.336825731146441,86.95935834262667,8.995356164264837
4,100,21.218463820719553,27.470858618376198,-6.8658910748834385,85.92991706964773,8.854521174485402
5,100,29.008442276820197,26.02043249162605,-5.937536205082426,81.9666776115118,8.733119726023656
6,100,34.32197146320291,30.090455612624158,-6.298949246855942,86.42959913428292,8.633914886086208
7,100,32.866089478428904,28.05870557979118,-6.240275845170769,88.28931836898452,8.54811619847139
8,100,40.41882839992883,26.806784926996603,-5.902633333401366,88.76518926293744,8.474508141447192
9,100,38.73190786292415,26.83439411303976,-6.280395838960195,87.30283177470686,8.417841092119348
