gen,nevals,avg,std,min,max,sigma
0,100,0.8703536399970566,10.293310355182337,-6.679599185844383,46.50853545289202,9.66822842971122
1,100,0.3472562252825763,9.062698963084609,-6.263398262591624,31.986571253835017,9.405283349138905
2,100,1.156333817812751,9.801864314421959,-6.961296045910167,39.53193985886487,9.190577468117729
3,100,1.848596798520222,11.471148194436807,-6.327936783729195,53.59808280327282,9.00558685807633
4,100,1.8790120007152848,12.18932418708969,-7.074116816197362,52.805563148899665,8.847741193633327
5,100,5.754503038416227,14.69496278585635,-7.696212639346407,61.59736666659863,8.713464595480602
6,100,7.460979538576809,14.684351575557411,-6.444131256700441,71.84486503108357,8.596804818348149
7,100,9.37915085779713,15.92417386529821,-6.646390514847729,61.665189262937396,8.492230258431404
8,100,10.299969114055028,15.156571677618043,-7.074116816197362,72.68636882440195,8.399443616665875
9,100,11.917932023997105,14.989455044438238,-6.431331081933479,61.45499468596399,8.317467739593225
