gen,nevals,avg,std,min,max,sigma
0,100,3.473137653092511,14.812841046300374,-7.67786350067821,79.70765557252926,9.669736749835172
1,100,2.1145797432986013,11.363743189861406,-6.380122536899765,54.013547994715566,9.399662967571485
2,100,2.2045708212758184,12.611548441557378,-6.472346294500901,54.026190388130736,9.176812806359296
3,100,3.2065280807364065,12.84351403235116,-7.197435354096591,61.85455310235676,8.988469408557243
4,100,7.2320397594032775,15.22967510283248,-6.53813982376767,53.86877351051686,8.840787361690861
5,100,9.8995735246562,16.928483206129954,-6.025865973825314,80.61212908007793,8.705197566462662
6,100,8.468546900695683,13.213687766825455,-6.340359303727752,46.315851109062514,8.594276907891308
7,100,11.288379152932924,16.526253159431114,-6.937314081223682,61.78957298262513,8.502588162265873
8,100,11.345429043293402,14.104186825361406,-6.423246963533519,62.08835394814496,8.434482415457028
9,100,13.885074134823446,16.49157544848505,-6.075346031088684,61.26755198344948,8.38011827568682
