gen,nevals,avg,std,min,max,sigma
0,100,-1.1744514534225345,7.351940540915661,-7.495541943884256,24.561920691076804,9.660301758227124
1,100,-0.1948650641396425,8.485327789171345,-6.396929655216146,31.583797937392564,9.39394885675647
2,100,-1.3257782848698358,7.271934988545017,-6.771935555839602,31.353670742331104,9.17940367505596
3,100,3.091354818328579,13.106763671975191,-6.810142450115136,46.76342770252081,9.001156721376327
4,100,4.023104285748599,13.171699620160455,-6.776506992372183,53.866601957003354,8.845945622796734
5,100,4.018782935136063,12.169062709952223,-7.596212639346349,54.23480889721515,8.724597649237413
6,100,6.184525063428282,13.13215490361482,-6.71295620067707,46.91275134159975,8.616072140646715
7,100,9.913151922253805,15.297455329588857,-6.3835066348840055,61.924050896853686,8.521971213013675
8,100,11.200205329032094,15.053344909488393,-6.272877006546167,69.8673181718454,8.45172445520299
9,100,11.7688049754261,15.024336842054835,-6.60934924316738,61.69185751001956,8.389272921024778
