gen,nevals,avg,std,min,max,sigma
0,100,-5.981267631177832,10.085502237279043,-14.87911861826664,33.8255026831995,9.659771987073505
1,100,-5.082196469263873,11.70830749630959,-12.978409862650635,83.11057724079637,9.39192159106477
2,100,-4.8149834530707984,10.959070344589882,-12.326629608069283,52.84970208408885,9.165915028584719
3,100,-4.152382517126424,10.548790323891085,-14.299833672264217,45.664381631367114,8.976841531183474
4,100,-5.795458214741632,7.054409900565583,-13.868794419857116,11.188016378360295,8.81337237938807
5,100,0.08459674119936196,14.649220517156605,-13.58019447102781,55.963358008412456,8.668681044714349
6,100,-2.369261961942883,10.314790296029683,-14.519639220726372,26.216185858123772,8.547654376100105
7,100,-1.8167361173410603,11.674923052886335,-13.68749989801245,32.95795330130095,8.440348680059847
8,100,1.3518985313848049,14.018598571343873,-13.26400355479126,73.05121402818357,8.353835814548239
9,100,2.6318549888086653,15.528643640460535,-12.284074811174712,65.94222586578698,8.270658920866921
10,100,1.6682662795654333,12.785290780963155,-12.56079167792039,39.87653038169417,8.205508269926515
11,100,5.38104215235275,17.105463077620648,-14.912909110352418,66.38634387660099,8.15074955255878
12,100,8.451516049581715,15.141980864186095,-13.75665293658265,56.160238154038964,8.098746694844058
13,100,7.236876522893699,16.35774309669073,-12.33083570846284,67.40910620471358,8.062337282323675
14,100,7.0582847577965415,14.34705549238414,-12.132216180207495,41.44114182497715,8.031005316159787
15,100,12.998620696859874,15.354322440721736,-11.453695495174394,49.08082897171168,8.015121129787945
16,100,12.174389239403215,16.512689125374276,-11.901285105175454,56.36331099247781,8.002040589590594
17,100,14.546646518149558,17.601858906467818,-12.205117189227138,65.036343876601,8.001519960829947
18,100,12.603673140806539,17.707093288086835,-12.007774134213077,66.35205152367764,8.004084898311573
19,100,14.953170895457323,16.482380237595635,-11.69287755011545,65.54112130746132,8.012211522973086
20,100,16.727469201270598,16.224854180448457,-12.2405948379019,74.42741566858123,8.021064558750176
21,100,18.254042657661955,15.59786963741271,-11.783288423651543,56.30315608200325,8.032153751729961
22,100,17.857049567059143,15.87826381286559,-11.896069978361291,70.9935133314245,8.043609793460979
23,100,21.054215245938384,17.897408668269133,-11.447170203904761,65.00915878278691,8.045309606067693
24,100,20.24586632512812,15.921163755169188,-11.151898206292632,64.35707816427558,8.05511051111722
25,100,18.04291784882646,15.483517329348972,-12.460962895156964,56.13284046532264,8.078432646696124
26,100,20.48195256699702,18.525775365386544,-12.865880185478359,77.43122332674412,8.108681144052724
27,100,20.786177462660802,17.016279431883415,-11.159459651972444,66.7774156685812,8.13948160526296
28,100,21.927173932194368,18.295128795199304,-11.058858175022847,70.33322102254502,8.166895071946282
29,100,22.988138656672426,16.726010436690355,-11.586027216768288,65.98778276629089,8.192322183103117
30,100,23.66615445296513,18.842091720977074,-10.418972305682843,68.23839586740806,8.21582500082706
31,100,22.48424524104516,19.33628368253117,-11.42085403474974,70.19649239546351,8.24518378828965
32,100,25.707130386765026,17.662623839988438,-11.434055402812444,71.11509420707065,8.270559084386896
33,100,24.944732284098396,17.779063610590907,-10.884835421043586,74.14054034802763,8.297998036893885
34,100,24.280272759260274,16.724550515291117,-10.429871515217972,67.63105640963013,8.322042047856824
35,100,27.63691820645987,18.118968000344488,-11.360345218034135,71.4589300014555,8.353457993362937
36,100,24.975812251431872,18.18735704997149,-11.492406381080306,67.9328404653227,8.372312671471361
37,100,27.03357313118806,17.25110541286182,-10.61653539480241,70.7089300014555,8.404227146100212
38,100,25.458272105896636,18.9940206633894,-11.166992617563398,73.52407903972818,8.428166917186635
