gen,nevals,avg,std,min,max
0,58,-1.6003644801258068,11.299147662592826,-18.290856412558846,32.500539128407226
1,58,0.2819620661248275,12.13248364774197,-16.456752060929364,41.17571281863721
2,58,-1.3849502981240553,11.140944274089694,-18.403877351622775,49.28963747956911
3,58,0.38035863200555525,10.044867424985215,-17.91202089116023,25.874010200914338
4,58,1.0068579869431105,12.982885591854416,-18.338536325509136,34.968987463866284
5,58,3.9051202424118303,11.738103252781327,-16.412960500559375,37.899108864100995
6,58,9.14865232764154,15.258395410123414,-18.34101518618481,38.33646308578943
7,58,13.271084983287247,17.178573732818574,-18.490904890858037,57.293888635216334
8,58,15.965746177925018,13.139135630913376,-14.068759094194213,40.89370604959226
9,58,23.600476736820443,15.043101671548142,-6.241268717824498,53.835403250345436
10,58,19.971773488899906,14.088057475803186,-10.184004609461788,53.910249535143926
11,58,21.72546685822947,18.239735417718894,-14.768677208115372,67.48954236078285
12,58,24.160125454092682,15.820791950170989,-14.233625708565533,53.82448071657009
13,58,26.307051853851508,16.39367162623736,-5.2687037182433665,57.579510211281395
14,58,24.220792734380357,16.707886387772557,-9.919162167604405,57.22708995628244
15,58,27.324659892670493,19.99473745193286,-6.796382394138057,73.1242804553034
16,58,32.07893829136654,17.008081552735895,-8.839531434021854,67.66226688748644
17,58,29.78034294505724,16.975539643413384,-13.500718135363403,67.76496596957867
18,58,29.014433771700503,17.31872585209898,-4.349626571092588,70.49685974102638
19,58,34.579742291119665,15.085376462076276,-7.731090670107946,67.41037416371614
20,58,34.83817209435076,17.12985663013851,-4.95904164241984,73.37825074796847
21,58,39.82195751758771,19.775686271972223,-4.861570577907845,77.52310572726309
22,58,41.97771088364072,18.975897920710555,-3.817358859906264,85.77885962880777
23,58,45.379182663494475,13.449916657238175,5.845656027387847,73.27658661611211
24,58,40.91504901108308,13.821898290836499,8.52417108834949,77.10883277831294
25,58,43.1760671232059,16.290655569344434,8.905024690776806,78.29573646172395
26,58,39.317850360978305,17.88787319257188,-7.46414949011837,77.09734040131177
27,58,41.47592415213388,15.117267669092742,3.7080763311394733,73.45882777132239
28,58,39.57737011541607,18.345587654920934,5.006117267867211,77.50797959911654
29,58,44.345296051586864,19.35706504315125,3.1429963121976314,77.6101509621647
30,58,44.72113920132126,16.238722617175316,16.522769302889277,77.43803327317569
31,58,41.20956205619855,17.866732944716038,-2.1282422078459753,77.75606201321133
32,58,47.100746506891156,15.652941561505918,-0.4470232923800168,84.02067176850795
33,58,44.74725141360078,15.945724112394503,7.715936617618993,77.59783625909843
34,58,50.83751037865131,14.491673528860122,10.176739240651813,77.50461383406284
35,58,55.52236178520803,15.730534531482535,11.30473877775669,85.38972673316496
36,58,56.139754450900526,19.4700819108113,12.260974094594907,86.13884947094024
37,58,54.843255287048756,19.369117051579426,-7.923729129534276,83.87786675431278
38,58,49.645523912756566,20.131579103235932,-2.1994036031035904,85.2600387501591
39,58,56.96639597196217,18.25455478544607,9.6560654282436,85.36841029793216
40,58,56.200517505001024,20.19698692350744,-2.0808372336484524,84.87391340097405
41,58,61.41536655577577,14.604472764625605,22.544806067122273,85.07282345366782
42,58,59.097692852546956,16.034758557709527,21.611877585878503,85.54295019843933
43,58,58.320963207741244,15.166139666330674,15.62974648378352,84.10664384733498
44,58,59.828790567538405,14.008359008640245,25.05036143930002,85.49199750617116
45,58,62.12382665536403,13.716634547021451,17.45931342014577,85.97045055774838
46,58,58.91162510577782,16.6133836411962,9.797725919357546,86.53775262918487
47,58,58.49990470935139,14.401009086012929,21.24017831985461,85.62335828929479
48,58,62.17848582176262,16.32622612929948,16.995070652756528,84.426208308284
49,58,58.05642426318212,16.00057301290171,8.665594260585124,84.7002163970048
50,58,60.62208764974941,16.21573860698534,-0.8563493178322616,85.33017874487557
51,58,61.97014696808406,16.07630548470648,16.120040929537403,85.16410453423494
52,58,62.445941987258344,16.208158679329554,3.260073204342781,85.63566492860726
53,58,62.986732911670885,15.139433229439668,24.58683010170669,85.08419765566146
54,58,58.26438247270131,13.976782479310923,19.510416673045576,78.22463454802975
55,58,60.69000940933042,12.927198005635315,23.84286410960936,84.56491821147897
56,58,61.975036860987046,16.05184625074924,-6.812552765470183,86.0390860226623
57,58,63.30812861877954,12.922159471706015,23.689102342515724,85.0997499942573
58,58,58.04915165250122,17.344202863583696,3.1640040926824433,84.96566268311364
59,58,61.843519956914704,13.703331590491175,16.757085625423947,77.69417932243059
60,58,65.19857568829887,13.78861214461869,11.476700083660752,85.06086667134943
61,58,63.78196290385511,13.442884280247698,27.120080306297147,85.79205373564557
62,58,66.36539358568899,12.392926631960535,33.09324874669409,85.75996003867833
63,58,65.41401361392207,12.920976023045345,31.101875936406007,84.69926570981627
64,58,65.67276618767785,14.147621124886847,15.891120003374382,85.40281786576104
65,58,64.31864662731765,12.119426846857648,37.64025141000394,85.51926733241484
66,58,61.991740589688014,14.576880882138417,13.815717844499837,85.12513478208074
67,58,68.95851814519015,13.256600390081863,23.66605313586325,85.40126732046461
68,58,67.13085019853033,14.823572130563244,18.763781639069784,86.24621478955494
69,58,63.76269770685402,13.241723304792016,18.467497353759462,85.96357957459703
70,58,70.70782840555557,11.07110517763984,25.74258463657545,87.30385803134448
71,58,67.47256051526377,15.668598205558373,17.427594296922543,87.01280995209956
72,58,69.67735136082516,11.596437723284133,22.732134937342703,86.98179012471014
73,58,68.33697964325887,15.208622002606496,10.09616069846642,86.12826198339653
74,58,65.98832537963102,16.817828700183757,-1.7518857000232373,85.93066487460553
75,58,72.66730431136925,11.671391000870193,41.66766115837236,86.99249902957936
76,58,70.03227814518488,11.248788187222976,31.867189962436587,86.05091425825552
77,58,70.02989210448077,16.14849439286331,16.574285582404684,87.63209488736179
78,58,69.47779695357656,16.858712489609758,7.452181921285288,87.40296565005333
79,58,67.28234718064458,12.73773389534426,32.79420521081829,86.47962119799921
80,58,73.86664197960191,9.772876165459532,46.79369357062983,87.47322777814256
81,58,73.06468623873292,8.912553413462676,48.95089424316146,86.7379237343473
82,58,69.97519653286456,13.703057513868306,18.678298237784574,87.62827232039504
83,58,72.79819331047872,13.0956272067912,27.137462802108303,87.23022449518014
84,58,69.04053354868758,11.239138387112703,31.807646020579742,86.66254143165644
85,58,70.43527381909283,13.247748790590745,31.328305282708516,86.74859082029889
86,58,73.55468024648277,9.909303959196736,41.74127934102569,87.58980404852343
87,58,70.38758984605307,13.757334202616185,39.720328121785116,87.30421034666134
88,58,72.13107049632255,10.636862644422578,33.0926443699897,88.28867105539321
89,58,73.23907127338444,11.998173642819044,26.729207674240442,86.63989421152544
90,58,71.98468550865108,11.944625617385496,34.7540867177522,88.29728376272357
91,58,71.75574776497625,12.443695146568862,25.708747430733418,87.01059851665715
92,58,72.78862785090847,10.96269585649446,46.729953286805845,87.45225576708246
93,58,70.25144220836528,13.406797473731682,39.728184451455974,88.01074727696107
94,58,74.12660910213319,11.753270476450885,44.4699333938639,88.19508648177927
95,58,71.52306957109099,12.104264675891969,39.70402932961,87.51512281364049
96,58,74.26320792333229,12.383035058187946,25.71306592292359,88.03312047546297
97,58,74.48446056497708,12.638032660062642,25.747586553146682,88.2647051020822
98,58,73.96201683618139,11.290461711259649,39.71634802773942,87.03195119395583
99,58,73.66504763799543,13.536437780518417,25.43325166360647,88.02105140780512
100,58,73.43901338233343,11.39434059032132,39.696090627210836,87.7676244441144
101,58,72.19580132279842,14.330775023804062,25.73906428298877,88.48150271512357
102,58,75.59264191364399,11.476069116364256,25.708436875319528,88.10563911925118
103,58,77.5572163732531,10.69646867346694,48.49686824087115,88.30741599349365
104,58,78.11449776311659,9.910058395287798,46.71573940741847,88.38674765201664
105,58,76.24735990876485,12.886776671806896,24.812131304400225,88.19252888932589
106,58,79.43629387423137,8.521213039308083,53.855163164849394,88.36630263742124
107,58,77.14868480189047,8.08371463217699,54.0164332090436,87.64088603548026
108,58,76.18752581709045,12.866245997757952,25.77682573568005,87.8494336806416
109,58,78.47482492058927,9.857247848461789,49.017974910356344,88.91879156039556
110,58,76.18070870812141,10.486810638646835,48.88126648760415,88.04565196235717
111,58,77.18637002783406,12.172242163198822,18.750824644766915,88.40611550130645
112,58,73.06659594842226,15.62225757037381,25.70975070599208,88.32626484616605
113,58,77.31414531975038,10.160881853398589,48.74441588633219,89.14472375938193
114,58,73.55528081657602,11.724411218655549,39.92695981522027,87.55098990405722
115,58,77.95501824741613,9.869288017318357,34.00529510449229,88.13482135728077
116,58,76.06706290617073,11.320839723705467,48.866146823104486,87.62465055102655
117,58,77.75734264227813,9.548650858610278,48.82188569293051,88.48700980249409
118,58,76.60348067011745,10.53600605441597,34.2688725520109,88.47614939770015
119,58,76.94628785995434,10.255421516223747,41.24176325550991,88.2370295083417
120,58,77.27140104370014,10.236954140408239,47.48564623152618,88.68258015664536
121,58,77.71999293032698,10.450462671479077,47.20649162156487,88.30990759346231
122,58,77.70130950719516,11.973360932596012,41.81908056034956,88.07813068776386
123,58,79.96639280720451,9.485684746993718,45.00619023427089,88.45876224346964
124,58,76.92795175957768,13.282292297412639,41.51804038208365,88.19891414075776
125,58,75.5053806621319,14.668987950790932,23.67313700058018,88.16070511197786
126,58,80.04652922784668,9.96812909692904,48.35769205908543,88.39797515551199
127,58,75.49418987786267,10.38346674955992,41.44727918412535,88.5671664380088
128,58,76.43758339004171,13.052533822156162,30.65474699925282,88.27233118420466
129,58,77.35375851942037,10.36205783960013,49.02029540631957,87.95787268531498
130,58,78.76163607523917,11.526346485529308,42.01193245519998,88.39409991527037
131,58,79.33664073932091,10.856045408194902,41.63252452662925,88.26104032486516
132,58,79.05392310690713,9.233913930004931,53.81775516133344,88.06889052940475
133,58,80.02719273913645,8.236039075327163,41.83265184940108,87.95697361995384
134,58,78.50743939997041,13.665329629939418,16.756806052356055,88.09141420507162
135,58,81.53859172452096,7.780360907905837,49.11486911953872,89.08210360185491
136,58,80.66531620992703,10.835517506365608,34.16915690643878,88.15534044353262
137,58,76.68162246813947,13.201830386917202,39.69499100349324,88.83142429170636
138,58,80.55972175904957,9.866457537804108,30.96665880320092,88.65902184451488
139,58,79.24748686969556,9.462690528082128,49.123942316416944,88.25659468856895
140,58,83.16058248850794,6.630636751392951,56.304232110500536,88.27215228794111
141,58,79.95009572954869,8.356500867833729,54.0636158670573,88.93385256942581
142,58,78.80165660658592,10.588486000353551,41.976955246087726,88.5155013306133
143,58,77.86474693858136,10.100642016332415,41.8981212792293,88.0377785045607
144,58,79.68098109212984,10.534265321690604,42.08943595894564,88.81496904134303
145,58,80.1681343036433,8.720051974620246,55.94408317160095,88.62349117757103
146,58,79.41441194788655,9.346607505892292,49.17765145339682,88.4333967281974
147,58,79.21899654006646,12.271129962439073,34.466543039988494,88.30705920900967
148,58,81.00527818068426,10.14436039660452,49.0417126186111,88.60836381067554
149,58,81.51603861178164,8.154024162801896,49.033330644112986,88.42824939204235
150,58,81.27130737708032,7.883220932178949,56.32803918671876,88.5346969546979
151,58,81.50660661946497,9.526338603350354,41.72340866432907,88.54719904959668
152,58,82.47954772013937,8.063002489232534,49.13725453654909,88.2938702397203
153,58,80.10497507491756,10.801803860748558,39.70321958612981,88.92001595299791
154,58,79.72146636334232,8.934938191347895,41.850922615116666,88.327860666009
155,58,82.03096830818028,7.515788297978299,56.16839918002472,88.66124221295686
156,58,82.29597403728305,8.590320192261844,48.774883591822785,88.53060116845757
157,58,82.95888483337094,8.418564130366486,42.132542625863096,87.94517392482766
158,58,83.40084471629616,7.53070007139304,48.85276824825533,88.81207016502799
159,58,82.9051250332512,7.369951800794295,49.107132547238606,88.16858945003185
160,58,82.48905912359338,10.989674018254664,25.720487690518993,88.18447731997708
161,58,82.34781367364087,5.854132058337992,63.25488170925735,88.33868824413547
162,58,82.0157870099834,6.709572576544767,60.69102992867235,88.3870100444468
163,58,83.34080750365112,4.8742921501266,73.05227921010902,88.67132984359696
164,58,83.11139331603525,5.191567266952836,70.20013242339937,88.46639297220341
165,58,83.05864264001477,7.291002420350888,56.30023429425094,88.60877462457842
166,58,82.71498029097373,11.299282374141924,25.7246048648569,88.20942452022013
167,58,82.37624889641808,7.335749187774123,56.03157579213643,88.54538231076806
168,58,81.27819006321731,8.985608180110464,41.66450231576585,88.32175411262082
169,58,82.78865750541993,7.375158633200056,48.97871772008081,89.12235207351829
170,58,83.12809568102273,6.209631945149994,56.00494488209698,88.30606496250351
171,58,80.88347113025834,10.979243490048177,25.6883636324323,88.51758026556038
172,58,81.55987144290621,11.320137749848135,25.729093858565385,88.47445363758541
173,58,84.04196834585669,7.444181010806606,41.81248629673003,88.57658046016056
174,58,84.16752005351479,5.912187452372763,56.23467957705017,88.84895459979779
175,58,83.47804826687506,8.161997714273975,41.70965097579674,88.88211934276657
176,58,82.8278880443096,6.788766744293635,63.212941589320074,88.59645063453101
177,58,84.32901643069395,5.086206771347428,67.59352737056531,88.37283918241792
178,58,84.04527019603132,5.357330249770382,63.43669228418894,88.8941543946745
179,58,80.81588199640642,8.737383688829093,48.97778049454777,88.33603948443432
180,58,83.0718566521773,6.960578832695693,56.13574879016737,88.8383174527823
181,58,84.57222295695401,5.521149267317691,63.155067085515746,88.78352370340279
182,58,83.16796577366566,7.625617759924579,44.73597061239131,88.74555660512236
183,58,82.0071777816009,6.757292630096747,56.031284925959355,89.29344608295818
184,58,82.35427997762417,6.232150462204046,63.53452275944548,88.89871840648836
185,58,81.56270843425307,9.297704629545382,39.9162764796754,88.55975224439578
186,58,83.84781172613967,6.082295262128013,63.41078831052336,88.62633971672314
187,58,82.80263803337635,6.449753169467622,60.76153660744055,88.97168237592228
188,58,83.94009569878037,6.338861605532035,55.91143486026288,88.73426807687099
189,58,81.7173313214718,7.429307502789679,56.29891891064785,88.68055858489343
190,58,82.76126482226267,7.102659251165301,56.277394452761925,88.75500421637204
191,58,83.17054015388501,8.087805282376793,48.57568043816025,88.77199317580097
192,58,84.46197812279212,5.431704250212917,63.46063598241264,88.91505008721687
193,58,84.104539608025,6.536648622383916,56.162888930397,88.74636667930562
194,58,83.20813107128838,7.243757092742965,55.99124139724536,89.0319327583244
195,58,84.64158145008223,5.199133959145301,63.26076317876902,88.7424966591722
196,58,83.38126823037564,9.994655076320411,19.20515808519186,88.6758131200038
197,58,82.45411066452176,7.4459701979328,48.88730688153494,88.74087798153246
198,58,83.82002169409057,7.015860187754796,49.16016037458223,88.83462304377984
199,58,84.5285684507593,5.775786204057423,63.19088626751815,88.9882668200062
