generation,max,mean,std
0,39.70745339829273,-2.3910004508358806,7.966941562195949
1,39.70745339829273,2.476691700037715,11.380764571516892
2,40.18066713729962,3.6229994212691397,13.027991496078545
3,44.46897499574921,7.2845100054155845,14.784063854067861
4,46.79173853736911,7.339765163725815,15.919754426343875
5,60.89351309322404,8.53506274307417,17.890673630559515
6,73.02736963536721,8.917522510855795,17.420544067655346
7,73.02736963536721,8.575580151200255,18.688453543585346
8,73.02736963536721,8.415787934356565,17.78523137464272
9,73.02736963536721,10.868916130353965,18.64335951846155
10,73.02736963536721,11.729347534852975,18.695187780416923
11,73.02736963536721,11.896784065897481,20.121977968386258
12,73.02736963536721,9.905989290990389,19.207752370608418
13,73.02736963536721,13.76421602963782,18.794317553987412
14,73.02736963536721,13.269372856254405,20.16586004989163
15,73.02736963536721,14.058596331535353,19.358130321721916
16,73.02736963536721,13.483305960759765,19.315192889437164
17,77.94409309109882,19.204197486034282,19.540243766010548
18,77.94409309109882,18.589550589095527,20.88190509901274
19,88.52518942520426,19.599018724712952,20.718315214630074
20,88.52518942520426,21.001262674493002,19.533429422105524
21,88.52518942520426,18.153274756841572,19.489518347434323
22,88.52518942520426,18.817221482546483,20.403219451248532
23,88.52518942520426,22.358623826984232,19.595662752940175
24,88.52518942520426,24.920918077387363,19.294378015619298
25,88.52518942520426,23.80719036663621,21.14102930787295
26,88.52518942520426,18.916914012742108,20.192361473084848
27,88.52518942520426,22.548403724806562,19.298347228808108
28,88.52518942520426,22.119073670260505,20.841034142121813
29,88.52518942520426,20.00863991312725,20.16678799609411
30,88.52518942520426,21.254253114362843,20.883592732143793
31,88.52518942520426,22.2581402382147,20.272568951099107
32,88.52518942520426,21.05243907274548,20.24923436723879
33,88.52518942520426,21.693996151356504,19.43540933938721
34,88.52518942520426,23.113707603938344,19.20001616682673
35,88.52518942520426,18.59301697675467,19.62378609483868
36,88.52518942520426,17.940042990098593,19.71683851411637
37,88.52518942520426,19.288386076787198,20.433137545076953
38,88.52518942520426,20.31816781701181,19.643710932557145
39,88.52518942520426,20.038478790146232,19.995729525353052
40,88.52518942520426,21.529827293823427,20.088109954060467
41,88.52518942520426,22.37367228934005,19.703073491612674
42,88.52518942520426,21.207857093977932,20.023052565509673
43,88.52518942520426,23.53256940567926,19.727570776788102
44,88.52518942520426,22.004331803412015,19.91621362731508
45,88.52518942520426,19.558690153592252,20.760779061548323
46,88.52518942520426,21.453120648994403,20.162253287370355
47,88.52518942520426,21.11016014677772,19.657786390124727
48,88.52518942520426,20.797673527493348,20.91597252959517
49,88.52518942520426,21.223913522367706,19.076488442590207
50,88.52518942520426,19.379514759307913,19.776591379167996
51,88.52518942520426,20.652010820898344,20.11842954713335
52,88.52518942520426,23.817512097918325,19.154514681320094
53,88.52518942520426,21.198515264021168,20.80267396407127
54,88.52518942520426,22.163944045679855,20.005982132926853
55,88.52518942520426,22.49932114609342,19.692071173851904
56,88.52518942520426,22.506045671246255,19.69815786004754
57,88.52518942520426,17.820229344276946,20.619594578348057
58,88.52518942520426,23.114673236076598,19.311042956702895
59,88.52518942520426,22.063201905801126,19.972890584375193
60,88.52518942520426,23.44914723539613,19.588726108375393
61,88.52518942520426,20.716872000231827,19.030417557929017
62,88.52518942520426,21.441111705259512,19.37930772283379
63,88.52518942520426,21.073979793505057,20.594150811911028
64,88.52518942520426,20.994750820034934,19.7425344482837
65,88.52518942520426,23.30065597399709,19.060024678539865
66,88.52518942520426,21.101700954863365,18.53194598557398
67,88.52518942520426,19.01955692084527,20.139020427184782
68,88.52518942520426,23.81294276670194,19.8561400655212
69,88.52518942520426,22.829540413926907,19.26588693945823
70,88.52518942520426,23.431325367987043,18.661708491692984
71,88.52518942520426,19.947917767701128,20.304876121029338
72,88.52518942520426,18.344813632609576,19.843639919391684
73,88.52518942520426,21.418251423400147,20.419368256964475
74,88.52518942520426,20.08596218954949,20.141739033938425
75,88.52518942520426,23.19478815482961,20.31635325137254
76,88.52518942520426,22.19783562732418,19.738010384466392
77,88.52518942520426,21.069808988903194,20.317388036040533
78,88.52518942520426,19.86947452678538,19.390203556587124
79,88.52518942520426,21.411673383059036,20.450766610210135
80,88.52518942520426,21.278734325052643,19.48349231477728
81,88.52518942520426,21.01096376224228,19.577711745326308
82,88.52518942520426,21.465464036219416,19.977948040597525
83,88.52518942520426,19.297018998210543,20.656171996939072
84,88.52518942520426,23.052447563405686,18.265294140413754
85,88.52518942520426,21.953646889172685,18.612910106223854
86,88.52518942520426,21.463730127992967,19.665311901931965
87,88.52518942520426,19.369889443612145,19.55000325267501
88,88.52518942520426,20.385468315303196,20.203977272360458
89,88.52518942520426,20.425455714220853,19.65638327352724
90,88.52518942520426,20.648377171953953,19.41891729590011
91,88.52518942520426,21.205532822257997,19.016788840294492
92,88.52518942520426,18.872012912758198,20.34668671110712
93,88.52518942520426,22.610059168639847,20.18954358823539
94,88.52518942520426,21.002735119794327,19.72026546856199
95,88.52518942520426,22.20810780732705,19.65367138715773
96,88.52518942520426,20.645541873640635,20.61064837174224
97,88.52518942520426,21.190340529135042,19.488927532819606
98,88.52518942520426,18.562031043528496,20.13361448381798
99,88.52518942520426,19.411663798790535,20.30826501799111
