generation,max,mean,std
0,39.70745339829273,-3.0897453342388475,7.327226278487362
1,39.70745339829273,2.2470897643753753,11.067135179227199
2,66.85506527785613,8.584119112786082,15.42834181190499
3,67.16538762602958,8.129373294978183,17.854901619211283
4,67.16538762602958,9.491021574971255,16.2759946622735
5,67.16538762602958,10.426770075405464,18.620146273383256
6,67.16538762602958,8.607748389434175,17.908515569725285
7,67.16538762602958,7.462834568592436,17.65456730293791
8,67.16538762602958,9.984922283440797,17.798722807229048
9,67.16538762602958,9.830535060240098,19.042116151488887
10,67.16538762602958,8.76177331016521,17.695537999060495
11,67.16538762602958,12.503304256694088,18.953028857504002
12,67.16538762602958,10.717442985312697,19.172153844534282
13,67.16538762602958,13.525429905841365,18.949643892585936
14,87.32694768415706,13.039454254721107,20.675535559528633
15,87.32694768415706,12.083404400660468,20.355947305560697
16,87.32694768415706,11.656771701764681,20.07770707458226
17,87.32694768415706,11.222910370528366,20.309347119528514
18,87.32694768415706,10.776300293823384,19.52226904221281
19,87.32694768415706,13.310436470184941,21.18007016696655
20,87.32694768415706,13.419684345012136,20.370401644932908
21,87.32694768415706,16.36156303476204,21.27395487948273
22,87.32694768415706,15.570647832073877,20.651688277322457
23,87.32694768415706,16.49529768945392,20.84014962862837
24,87.32694768415706,16.101667911239698,21.70241805481214
25,87.32694768415706,17.892563027734,20.53315664671102
26,87.32694768415706,17.522276449931805,21.958898725470643
27,87.32694768415706,15.911110514755062,21.04132456275595
28,87.32694768415706,18.288649658449692,21.360637331709395
29,87.32694768415706,17.120599800524545,20.725252056560116
30,87.32694768415706,18.514413914913494,20.715207057437155
31,87.32694768415706,20.51037355598627,20.347438242588105
32,87.32694768415706,21.09198577680625,20.59927167963422
33,87.32694768415706,18.48133875024696,20.370331822482214
34,87.32694768415706,20.880414774542587,20.783056442137966
35,87.32694768415706,17.763325634675745,21.235925502725454
36,87.32694768415706,19.144222554581322,20.43441707049021
37,87.32694768415706,20.930838899655654,20.47533495542419
38,87.32694768415706,17.817115009391934,20.338445123006988
39,87.32694768415706,21.581629676196272,20.76229346908465
40,87.32694768415706,21.644452420506866,19.826168940031643
41,87.32694768415706,22.944561076926313,20.62814413534546
42,87.32694768415706,20.83672202380568,20.885760891730484
43,87.32694768415706,21.999036911889743,20.134704826686445
44,87.32694768415706,22.185784188492175,20.8550818066737
45,87.32694768415706,18.812328042747577,21.79955950282539
46,87.32694768415706,19.90545898285511,20.36096799651335
47,87.32694768415706,23.298451507687982,19.77712421066575
48,87.32694768415706,21.464132132780893,20.876568437051215
49,87.32694768415706,19.847122037685526,20.128117852634222
50,87.32694768415706,20.693362151426545,20.364724255588747
51,87.32694768415706,19.179595069361373,20.95216619651882
52,87.32694768415706,22.172960471012875,20.478805715137675
53,87.32694768415706,18.505774250366013,20.966354418667233
54,87.32694768415706,20.046024898494537,19.61634273897517
55,87.32694768415706,21.380070198734725,20.328354397765903
56,87.32694768415706,22.618529828110308,20.420815303221076
57,87.32694768415706,21.64163279849998,20.99523501066291
58,87.32694768415706,21.048371447345247,20.567354348480254
59,87.32694768415706,21.808172687424822,19.6061884554528
60,87.32694768415706,20.557316721106133,20.925535542321388
61,87.32694768415706,21.336864568199676,20.48281119690346
62,87.32694768415706,20.885735649747154,20.76461269478215
63,87.32694768415706,21.463146453341313,20.770049811107516
64,87.32694768415706,20.297562248297677,19.537905557195387
65,87.32694768415706,19.49384692397766,21.71852137477456
66,87.32694768415706,21.33771161817491,20.037954560433995
67,87.32694768415706,20.641226935367403,20.729139412352655
68,87.32694768415706,17.372507190843326,20.11955113989347
69,87.32694768415706,19.864582858054863,20.239058079769713
70,87.32694768415706,20.43978333670851,20.8427665847236
71,87.32694768415706,21.14019046045628,20.381250480355423
72,87.32694768415706,18.914516189020915,21.015816150004717
73,87.32694768415706,17.441872181975363,20.69094107214782
74,87.32694768415706,17.40897992406555,19.934920381772088
75,87.32694768415706,18.605881684362625,20.83290499003104
76,87.32694768415706,19.737166338852067,19.85433665198965
77,87.32694768415706,18.89266941232883,19.95336973547983
78,87.32694768415706,19.528925281494004,20.979499328478894
79,87.32694768415706,19.35588860701405,20.580117047922975
80,87.32694768415706,18.382626424017534,20.311864528563397
81,87.32694768415706,17.677514565434848,21.523636398713297
82,87.32694768415706,19.030824531481286,21.14787458746642
83,87.32694768415706,16.901854106200435,20.60087687698324
84,87.32694768415706,19.678978448655332,21.30102819946323
85,87.32694768415706,19.6170558586029,20.98420291491011
86,87.32694768415706,17.005103708402018,20.090477532138216
87,87.32694768415706,20.529285743699333,20.620161062080054
88,87.32694768415706,20.569750197306018,21.044231440360715
89,87.32694768415706,21.22063035285946,20.232515166265387
90,87.32694768415706,16.960254012268376,21.18919312265612
91,87.32694768415706,20.664530614901807,20.03620200647274
92,87.32694768415706,16.059464906486355,20.42246280869319
93,87.32694768415706,16.888514611441437,21.49625901955061
94,87.32694768415706,19.93219706624529,20.420027314656682
95,87.32694768415706,19.170520842743503,20.897082780978035
96,87.32694768415706,22.243372306827972,19.925942118179904
97,87.32694768415706,21.463338325538484,20.023793109041996
98,87.32694768415706,20.393299153173192,20.564602356199323
99,87.32694768415706,18.011250142923878,21.299520878316255
