generation,max,mean,std
0,16.823771233525434,-3.143927791777401,7.151534934475922
1,39.70745339829273,1.3139193780950222,11.240761173814786
2,41.7203992900816,6.887056887963028,13.144469534119597
3,57.69769744822248,6.892489568526978,15.539383040570554
4,60.74706450979659,6.818591461621555,16.26113158161024
5,60.74706450979659,7.724724618940547,16.374473385633458
6,73.12456518122173,8.639306293039963,17.19730105264564
7,73.12456518122173,7.05858469510054,16.414074235654304
8,73.12456518122173,9.641055362665776,17.36733139109826
9,73.12456518122173,8.430860706823266,18.4344545121917
10,73.12456518122173,11.001930442056333,18.485464319572827
11,73.12456518122173,7.938034494352408,17.994563380642724
12,73.12456518122173,13.289752627468902,18.922807452456563
13,73.12456518122173,15.686583133588215,20.802828629973245
14,73.12456518122173,16.392615474308567,20.514151008058658
15,73.12456518122173,14.94773007361804,20.542639505344557
16,73.12456518122173,17.609597454169013,20.385327466745647
17,73.12456518122173,19.83080104010146,20.049674840310434
18,73.12456518122173,17.018551577075353,21.077887749060324
19,77.53044505546211,16.514259617173362,20.357891205770738
20,77.53044505546211,15.7994089129347,19.921871355046743
21,77.53044505546211,20.04254686133785,20.0136075539522
22,77.53044505546211,17.185019650889295,20.992771422919702
23,77.53044505546211,20.616957639437803,20.731459474980856
24,77.53044505546211,18.10112187407829,21.523975883577776
25,77.53044505546211,20.748322617804046,20.450249458206336
26,77.53044505546211,19.163549721058175,20.38992201726159
27,77.53044505546211,23.249073491655242,20.690511315855726
28,77.53044505546211,18.191924715890607,20.987136285649598
29,77.53044505546211,17.399730007908794,20.486356057501396
30,77.53044505546211,19.333477001872886,20.524898913464614
31,77.53044505546211,18.199042818884262,20.90416848360082
32,77.53044505546211,16.791598670469252,20.777951420127426
33,77.53044505546211,19.52706037633887,20.426119269389435
34,77.53044505546211,18.961553919068507,20.53318624847996
35,77.53044505546211,21.23226575436946,21.36934400821471
36,77.53044505546211,19.621898432314353,20.150193400453173
37,77.53044505546211,19.43277861051657,21.396045473365803
38,77.53044505546211,19.09510239518551,20.227801531660617
39,77.53044505546211,18.873528652928954,19.72702274796331
40,77.53044505546211,23.1134294162927,19.58585651939981
41,77.53044505546211,21.271959399714078,20.026726304322803
42,77.53044505546211,21.51058373281966,20.295511406707057
43,77.53044505546211,20.664185643608104,20.315021476525285
44,77.53044505546211,19.855515106056508,19.941404521414487
45,77.53044505546211,20.90701303181399,20.15826185164134
46,77.53044505546211,19.094110453856672,20.397147441200158
47,77.53044505546211,19.5898658889849,21.43596738162933
48,77.53044505546211,16.333894138457477,21.70446275749397
49,77.53044505546211,22.51998798132902,20.201496906658747
50,77.53044505546211,21.2019998791484,20.256566975214756
51,77.53044505546211,20.750582157782713,21.107195599436384
52,77.53044505546211,19.209082526179156,20.215070154089844
53,77.53044505546211,18.77330959604471,21.068297842113203
54,77.53044505546211,20.85974699522903,19.79472250054253
55,77.53044505546211,21.24589086493895,19.99754180522411
56,77.53044505546211,18.84781214087226,21.97692225566888
57,77.53044505546211,20.987707399681835,20.329266081868685
58,77.53044505546211,20.669999901768847,20.312737408390618
59,77.53044505546211,20.32940554504518,20.15701566417553
60,77.53044505546211,19.075627778228423,20.134447840431303
61,77.62501068922793,19.542016920593127,21.787206203729234
62,77.62501068922793,21.245153811256024,20.195734014459262
63,77.62501068922793,21.688843330204442,19.667873457369843
64,77.62501068922793,20.259089181200192,20.82588610558512
65,77.62501068922793,20.54479320448938,19.425851102612913
66,77.62501068922793,21.065162101772987,19.96592823767983
67,77.62501068922793,21.645523755751558,19.918668333019053
68,77.62501068922793,20.313031153998736,20.759186633592698
69,77.62501068922793,18.743534084500343,20.339490505613785
70,77.62501068922793,19.530472986388222,20.077190077635272
71,77.62501068922793,21.42953969018197,20.08686274970567
72,77.62501068922793,21.9397670456455,19.964519574334513
73,77.62501068922793,21.058816119161907,19.47371927346535
74,77.62501068922793,20.521935758841856,20.0299336508633
75,77.62501068922793,16.501039956470855,19.317130980646425
76,77.62501068922793,19.290292675642675,20.102151737790052
77,77.62501068922793,19.781866104606607,20.070678013588108
78,77.62501068922793,19.505480798375427,20.678664912106345
79,77.62501068922793,17.492708163360916,19.48471372603221
80,77.62501068922793,20.304810007849106,20.27211012337617
81,77.62501068922793,19.658612439401647,20.465237353520195
82,77.62501068922793,18.450330023819166,19.77433982022299
83,77.62501068922793,19.538871433974432,20.83729312862865
84,77.62501068922793,24.591749019428597,20.032640941126704
85,77.62501068922793,20.09839174012713,20.114104833212824
86,77.62501068922793,20.39482101752492,20.03801138523527
87,77.62501068922793,19.873512001641373,20.53314657005609
88,77.62501068922793,21.896107328714873,19.777009453356545
89,84.79338624658108,21.305531093425625,21.264944583340366
90,84.79338624658108,22.01462132021228,20.850630569258275
91,84.79338624658108,17.06474459249266,20.34331497844439
92,84.79338624658108,19.966329725810375,20.557434507828766
93,84.79338624658108,21.770024346003044,19.440912919203257
94,84.79338624658108,21.83795371395072,20.68320988955569
95,84.79338624658108,19.67065605272003,20.202711716428595
96,84.79338624658108,20.820559419887335,19.72687668759417
97,84.79338624658108,21.186372968579324,20.446609354772146
98,84.79338624658108,19.72110911638499,20.29065635577566
99,84.79338624658108,17.92439374948302,19.902345618827407
