gen,nevals,avg,std,min,max
0,58,-2.437902137914734,9.556858780154679,-17.44900181927526,29.131381983519613
1,58,-1.2455165340984309,11.446002928711795,-18.282722347015586,32.046881094475076
2,58,-0.7526839286716112,9.38748846164269,-14.160150960636265,32.78577977909682
3,58,4.276968912223571,14.70838077709577,-18.696445073683638,57.29881351833865
4,58,3.617096578935212,12.143946131109253,-17.32601754454051,35.27882446958645
5,58,12.810401348469922,15.168586637257187,-13.18785288282329,57.40102628962799
6,58,11.298030733533482,13.741279020889412,-10.185373975441898,51.03002723087826
7,58,15.636818354134503,14.33433593522074,-16.594127309471997,44.690302259104065
8,58,16.336560969423484,14.855703542074762,-14.797176957828972,53.225599886895196
9,58,21.877372626343906,15.787321642272673,-13.564078545724637,73.27162793744574
10,58,24.24361979980267,12.620695221120625,-2.075778203631316,53.834133491232464
11,58,27.14889686917554,14.074818402336915,-14.059495816677622,54.1683226713152
12,58,27.334485345317148,17.546531774204972,-9.095648062404273,85.57807158089099
13,58,27.290055734087968,13.185020523345242,-0.4424566845957827,55.57429849102393
14,58,27.666368981761355,20.096986381224333,-17.387514681815354,67.31497543638748
15,58,31.56996387146218,17.610661622368223,-4.177645090076929,84.08268558586842
16,58,32.27190456646179,18.62075855642066,-18.861029484180428,63.18409118151653
17,58,33.282916782841724,15.66806073918687,-6.785363432740834,67.27336052778513
18,58,34.0191515889738,16.464710924214415,0.6636998193307306,77.31732956162637
19,58,33.82625068963503,19.65091350186232,-9.171860608260378,77.8523721881682
20,58,34.76705491172397,18.953239945200743,-4.3944938189106,77.5750662454326
21,58,35.33939463541857,17.591718358905215,-11.212951128859903,73.2132034266015
22,58,33.27039237853793,17.511544971917118,-7.526646791848648,77.09405771187097
23,58,41.51389912741649,18.50618272152304,-0.6622930156967328,86.6453070347482
24,58,42.28244975767176,19.279444458894872,1.8791873778790915,77.25976665324843
25,58,45.15019671868096,16.184732018541098,-4.579621476724381,73.93191425603708
26,58,47.61049510448864,17.007431426924704,2.568585720113628,77.46420946889194
27,58,46.92899231265295,18.528103623097202,-4.632582926022097,85.63608132902502
28,58,49.281307913654075,18.172521518141867,-1.8061826400167078,85.65018171451867
29,58,48.971286443744496,18.155019618463825,-14.058104225038278,85.35782888099466
30,58,50.35174963115457,15.55641026135982,3.2067927267268885,86.53580494537151
31,58,51.25969862994149,17.443139780452196,12.426027403540324,85.89433683140025
32,58,55.37526009416703,16.111503699730733,8.50720765746317,77.75611564330116
33,58,52.69931526197375,14.49254950094054,18.430166322581982,77.2481426676516
34,58,56.432346380460416,14.47041103478146,23.913725127590872,86.66277365978324
35,58,53.18296696187851,16.042322865623735,15.46485754252243,85.2219249273912
36,58,55.096795824385175,14.648298839486268,23.61439772153615,85.81971354169794
37,58,55.213246297411025,17.652456058719977,0.47080855027639856,85.45030635913696
38,58,57.085890192467055,13.589908550332742,2.240360636413776,77.63489999973046
39,58,56.08883344676632,14.260246059162833,17.18753045569104,85.6595001981442
40,58,54.911772069262895,18.55896895801649,16.81937599692948,85.80422315534452
41,58,56.5173633862475,15.368051201125756,27.581858428410438,84.98761584777709
42,58,60.40636466208713,13.752716307582075,23.897856687896365,85.63871404074669
43,58,56.914654257615105,17.05252957547838,18.98745692800896,84.86137367758353
44,58,61.856751548512655,14.864936943513005,28.57210927632925,86.31650273823023
45,58,63.16129008486773,15.507923334077375,10.097593487157027,84.98479657464524
46,58,60.93392398817682,13.336533709810361,25.536040806260353,78.45101124896895
