generation,max,mean,std,mean no. nodes
0,24.179917069647637,-3.706641782029452,6.264926046177328,15.0
1,24.179917069647637,1.3266269376246003,10.420428589386727,14.96
2,46.242332412117364,5.417544272277019,12.286159879830725,14.702970297029703
3,46.242332412117364,5.892960031407324,13.365177174153684,14.831683168316832
4,46.242332412117364,9.608996396594671,15.52268933869873,14.871287128712872
5,46.242332412117364,9.678959923772231,14.968704433057818,14.813725490196079
6,46.242332412117364,9.717243507335505,14.605657985167175,14.693069306930694
7,46.970570912488576,7.956955690110045,16.615052055267313,15.0
8,54.375982493812664,10.342986439042491,15.668081987125872,15.118811881188119
9,72.89520676758501,10.427558978663356,17.92767546882312,14.73
10,72.89520676758501,10.450427743430875,17.862385976629362,14.878787878787879
11,83.46212908007786,11.076240334212738,19.243457989947515,14.585858585858587
12,83.46212908007786,11.757102240957716,20.69160891264855,14.68
13,83.46212908007786,12.11075102911531,19.647626910565787,14.653465346534654
14,83.46212908007786,12.231926116165281,20.878661542461124,14.702970297029703
15,83.46212908007786,11.38053770123744,20.77670724782351,14.92
16,83.46212908007786,12.565052711462977,21.719990356455767,14.91
17,83.46212908007786,13.33896653696065,22.133380719509137,14.71
18,83.46212908007786,12.020865855454273,22.197744913224682,14.757575757575758
19,83.46212908007786,14.23521423473723,23.100135934963166,14.38
20,83.46212908007786,15.306673522794418,22.854934449494746,14.0
21,83.46212908007786,16.5435343955548,23.61666929366674,13.97
22,83.46212908007786,14.750883254743641,23.162227711401247,14.4
23,83.46212908007786,12.545057851751128,24.409796906523326,14.49
24,83.46212908007786,14.550615725164768,22.81155751006866,14.121212121212121
25,83.46212908007786,13.281311498509906,22.443952516521385,14.1010101010101
26,83.46212908007786,15.699737169154188,21.15099362716908,14.65
27,83.46212908007786,13.214560126608076,19.853743640839493,14.19
28,83.46212908007786,12.71734507322487,21.777659083801115,14.36
29,83.46212908007786,12.405546631621354,21.815653120895103,14.23
30,83.46212908007786,12.591202387192824,22.255133598235442,13.5
31,83.46212908007786,17.383873961608064,21.84979081724653,13.48
32,86.02111423509888,14.222242604109633,22.70792840054653,13.41
33,86.02111423509888,12.031957056282968,21.410653461496924,13.33
34,86.02111423509888,15.053287530763628,21.475104817259,13.23
35,86.02111423509888,18.422675105240675,24.886589643413924,13.61
36,86.02111423509888,14.599814639128095,21.748822885848373,13.35
37,86.02111423509888,15.284149313811012,22.733817825970014,13.36
38,86.02111423509888,12.647067462524788,22.910626279940153,13.64
39,86.02111423509888,12.130971754160974,21.079631750574354,13.92
40,86.02111423509888,13.654004660987423,21.36274537212329,13.5
41,86.02111423509888,17.44881904482453,22.749366759304344,13.84
42,86.02111423509888,17.00173591008995,22.654642929651235,13.48
43,86.02111423509888,16.494625141353087,23.79461356668675,13.17
44,86.02111423509888,17.61869015026016,23.402560205743868,13.23
45,86.02111423509888,18.21440129694971,25.246922590645834,13.15
46,86.02111423509888,20.05887050658947,24.87904654370646,12.64
47,86.02111423509888,17.878607200726368,23.181754512680598,12.18
48,86.02111423509888,21.95124295390092,24.42921264052091,12.03
49,86.02111423509888,19.00694924203997,22.48891074810381,12.02
50,86.02111423509888,19.697653135795306,23.32451050122611,12.48
51,86.02111423509888,19.354155856322553,22.025897919257723,12.06
52,86.02111423509888,20.881901946112894,25.58834697536069,12.19
53,86.02111423509888,16.658209072962038,23.10546045888477,12.62
54,86.02111423509888,16.072434696313252,24.237175400042034,12.22
55,86.02111423509888,18.34930666462403,24.247981601894566,12.02
56,86.02111423509888,22.03729666670457,24.380113984415903,11.95
57,86.02111423509888,16.33435162667212,24.2284321255405,11.75
58,86.02111423509888,20.707954394752946,25.057039351002445,11.52
