generation,max,mean,std,mean no. nodes
0,24.179917069647637,-1.7036283054575712,8.829250284698201,15.0
1,24.37959913428285,3.016132556027548,11.266327953644291,14.930693069306932
2,39.17399989261955,7.651435328682332,12.249466361964588,14.911764705882353
3,46.242332412117364,9.30698126669121,13.171719657518286,14.722772277227723
4,46.242332412117364,7.86051011993356,13.889374969426818,15.108910891089108
5,46.242332412117364,11.889210766375804,14.661328220497904,15.09
6,54.19486503108351,12.820445328930036,17.56783067006088,15.13
7,73.78339389891514,8.597081907907414,19.713540487478518,15.26530612244898
8,73.78339389891514,11.500870295261082,19.268242895878007,15.257425742574258
9,76.31173587691741,11.756800016497728,20.67800706951894,15.34
10,78.29342407327508,14.022839172287462,21.923560439249403,15.666666666666666
11,78.29342407327508,10.214260926538987,22.465595669172313,15.45
12,78.29342407327508,12.325675649394691,21.81850123460672,15.45
13,78.29342407327508,13.032741994724109,23.647820075036286,15.373737373737374
14,78.29342407327508,18.012100530502206,23.100004585962555,15.353535353535353
15,82.86877351051686,15.617050068619,23.819895224755886,15.465346534653465
16,82.86877351051686,15.010337514407242,24.181143462615832,15.53
17,82.86877351051686,17.10726757596941,23.140035025362245,15.04
18,82.86877351051686,10.644559228643523,21.631542846101144,15.42
19,82.86877351051686,14.161522810350377,24.033780565764143,15.52
20,82.86877351051686,13.257259149668899,22.343406132539016,15.3
21,82.86877351051686,14.420601666977227,20.962831008902985,15.26
22,82.86877351051686,14.91773699531786,21.4663469295314,15.41
23,82.86877351051686,12.940642547926373,22.4622999910933,15.27
24,82.86877351051686,16.174943227728498,22.273514138843307,15.22
25,82.86877351051686,15.77479803983168,24.308396096010107,15.21
26,82.86877351051686,15.881170840048252,23.648506622001623,14.85
27,82.86877351051686,14.47478238010247,24.900045492218073,14.63
28,82.86877351051686,15.697709249050185,24.61368643340656,14.4
29,82.86877351051686,12.625961234972984,22.490083432430193,13.39
30,87.92926227199752,17.4130382916249,26.124865513850555,12.93
31,87.92926227199752,18.574236201316012,25.539635265527274,13.38
32,87.92926227199752,19.657015652358314,24.753164141795466,13.35
33,87.92926227199752,16.630436358872412,22.502369183811826,13.14
34,87.92926227199752,17.156621515508714,23.69979543244865,13.3
35,87.92926227199752,17.722506883947585,23.17458498478162,12.56
36,87.92926227199752,15.757628227142975,22.513420435487546,12.8
37,87.92926227199752,13.864787111542178,22.208488478504957,12.84
38,87.92926227199752,15.760856071489998,24.145804039039543,13.05
39,87.92926227199752,15.303215835455276,23.34636649329778,12.53
40,87.92926227199752,14.904217536220674,22.454499914627487,12.1
41,87.92926227199752,14.253107481621075,23.724407973846784,11.76
42,87.92926227199752,16.59979030906037,22.46323971495254,11.7
43,87.92926227199752,16.676610522660063,24.24625118284956,12.16
44,87.92926227199752,19.412664721404806,23.8062825526393,11.99
45,87.92926227199752,14.533570155521584,24.154081714032603,11.88
46,87.92926227199752,19.72451205610999,22.651617974285163,12.1
47,87.92926227199752,20.953055991085552,24.279157564785304,11.71
48,87.92926227199752,17.866867571457863,23.528536501283867,11.98
49,87.92926227199752,24.52881640511805,24.99908375515413,11.74
50,87.92926227199752,19.50757548036479,25.417536145469562,11.56
51,87.92926227199752,21.80619511314863,25.055783009613876,11.24
52,87.92926227199752,22.18327128522114,25.549565325231185,11.86
53,87.92926227199752,22.364187239183945,25.068227778970787,12.12
54,87.92926227199752,21.354573413130474,24.891846434558314,11.85
55,87.92926227199752,20.57738084562509,25.012900099417003,11.9
56,87.92926227199752,24.8928087811405,25.115795185854118,12.06
57,87.92926227199752,25.26141845945355,26.42187308687953,11.52
58,87.92926227199752,20.883560755106064,27.06063136559549,11.42
59,87.92926227199752,21.599480783982937,25.576710515244418,11.37
60,87.92926227199752,23.145375960539024,25.832973274517087,11.17
61,87.92926227199752,20.961960928909956,25.32741341138798,11.99
62,87.92926227199752,20.2247927676559,25.500570502877245,11.84
63,87.92926227199752,22.176354067017506,25.842578916515816,12.01
64,87.92926227199752,19.675525187013477,25.247050952522702,12.13
65,87.92926227199752,18.86510572648795,24.748405779052845,12.33
66,87.92926227199752,14.592649215291933,23.08883562739907,12.79
67,87.92926227199752,20.15228625077385,23.00957392133887,12.21
68,87.92926227199752,18.506935443155903,24.134069937547135,12.53
69,87.92926227199752,19.56598126450542,26.584559245750825,11.87
70,87.92926227199752,21.76231973055389,24.634721484651088,11.94
71,87.92926227199752,20.635430738982713,24.2760318317337,11.94
72,87.92926227199752,21.810324179562908,24.322857843857218,12.04
73,87.92926227199752,24.194391495342547,24.649258398376674,11.62
74,87.92926227199752,22.047770315039962,25.68410950801627,11.31
75,87.92926227199752,20.543463480450296,24.87537798666486,12.05
76,87.92926227199752,20.536995542933745,25.90793076848953,12.19
77,87.92926227199752,24.279817573737876,24.80843509775592,11.88
78,87.92926227199752,24.13500552698728,25.205299136351588,10.59
79,87.92926227199752,26.69277263754419,24.848700157440422,10.64
80,87.92926227199752,24.16595730536268,25.72873616288602,9.64
81,87.92926227199752,24.60986179580366,25.75882532986338,8.81
82,87.92926227199752,19.881370646900603,26.749060581927818,9.91
83,87.92926227199752,24.074020678801176,25.827995060223873,9.54
84,87.92926227199752,26.53086366398726,26.92044985412638,9.04
