generation,max,mean,std,mean no. nodes
0,24.179917069647637,-3.589018765717484,7.049893628726543,15.0
1,24.179917069647637,2.9638778163607165,11.647825457225734,14.929292929292929
2,39.182888840036796,7.501468066702293,13.57485250879783,14.891089108910892
3,46.242332412117364,7.6977623676097675,13.841493098639953,15.29
4,54.427845967822236,8.456500021886324,14.749200268696482,15.178217821782178
5,54.427845967822236,8.698546809070303,15.087153547349079,14.910891089108912
6,54.427845967822236,10.05133223511993,16.310807805383135,14.83838383838384
7,70.31585110906252,10.766452662487549,17.644797923423077,14.727272727272727
8,71.76951855242152,12.888628822439873,20.370623460938464,14.775510204081632
9,74.81173587691741,15.335050795572224,21.016178273663648,14.737373737373737
10,76.31998334634743,15.584901227223094,20.802934153566483,14.474747474747474
11,76.31998334634743,13.9477315581262,22.15242700054189,14.24
12,76.31998334634743,13.978846355868749,22.181544226329418,14.069306930693068
13,76.31998334634743,14.241099592651318,21.304034382842328,14.26
14,76.79140997390337,15.241792738531311,23.69260610057093,14.0
15,76.79140997390337,16.2199926247518,22.60676942698102,13.68
16,76.79140997390337,13.611384053990632,23.142263164440404,13.6
17,76.79140997390337,17.73554482979687,21.982885862081616,13.767676767676768
18,76.79140997390337,12.758324270652336,22.88798785689011,13.8
19,76.79140997390337,15.569317056515764,25.106987300451788,13.69
20,76.79140997390337,14.659485025940961,24.165736243996744,13.47
21,76.79140997390337,16.699912224120308,22.944018971758464,13.37
22,81.34090461150807,15.004518032916403,24.676886958673943,13.42
23,81.34090461150807,14.258768137564442,23.83938936815078,13.49
24,81.34090461150807,13.310136543756332,24.66433476240213,13.6
25,81.34090461150807,12.023955021644325,23.552892241855158,13.23
26,81.34090461150807,13.989625313798063,21.788570341491216,13.28
27,81.34090461150807,14.12117617391889,22.85120858094217,12.969696969696969
28,81.34090461150807,17.77239459097072,23.30861690092538,13.07
29,81.34090461150807,14.836794311027132,24.24059322526693,12.702970297029703
30,81.34090461150807,16.72554710422488,24.16447776887117,12.49
31,81.34090461150807,20.640603543795866,25.55410708499206,12.19
32,81.34090461150807,18.332103117804362,23.391052011946556,12.09
33,81.34090461150807,19.093136722936723,25.909029657783883,11.86
34,81.34090461150807,15.168446198464272,25.62828838030456,13.18
35,81.34090461150807,13.145377303730392,22.48166569172551,13.06
36,81.34090461150807,17.178189253202486,23.824320586564635,12.56
37,81.34090461150807,17.392511098988432,23.79021431688243,12.6
38,81.34090461150807,15.751342914626912,24.07102571809065,12.19
39,81.34090461150807,14.414693869129046,24.1264373259885,12.13
40,81.34090461150807,11.294237301251737,22.938965250404284,12.35
41,81.34090461150807,17.140032976759567,23.303085151008975,12.38
42,81.34090461150807,16.67771310745943,24.51610967846399,12.02
43,81.34090461150807,14.215741798167546,23.8979338929944,11.76
44,81.34090461150807,19.422350640934713,23.766694964547195,11.58
45,81.34090461150807,16.86339500162745,23.13303584729569,11.48
46,81.34090461150807,18.817877073847804,24.74082736088632,11.21
47,81.34090461150807,18.897984956700007,24.531655545593384,10.46
48,81.34090461150807,19.739887226038267,24.226075445274894,10.28
49,81.34090461150807,19.767478831368095,24.418712486000324,10.54
50,81.34090461150807,22.75858318470817,25.24522207614021,9.64
51,81.34090461150807,24.578083255065327,26.042534745725877,9.91
52,81.34090461150807,23.308933526602114,25.845815125961145,9.92
53,81.34090461150807,23.658259974192383,25.158969401449657,10.18
54,81.34090461150807,21.2990752981799,25.43921646999799,9.89
55,81.34090461150807,20.94210086902521,24.78576253540995,9.77
56,81.34090461150807,21.207279059766584,25.088894157222782,9.55
57,81.34090461150807,20.05516710767131,25.109508082844798,10.25
58,81.34090461150807,20.843353695742053,25.90981397224564,9.03
59,81.34090461150807,19.92514080392477,25.565222447759208,8.79
60,81.34090461150807,19.296190316601997,24.794479680067866,9.52
61,81.34090461150807,23.423013120664315,25.438771053054037,9.06
62,83.29342407327508,23.570487911939978,27.327286953059037,10.12
63,83.29342407327508,19.26638801396514,26.355664199166053,9.8
64,83.29342407327508,21.716392404528168,25.80634606584283,10.14
65,83.29342407327508,21.313112219693913,25.3574637683912,10.92
66,83.29342407327508,22.11424946793786,26.819953653807744,8.8
67,83.29342407327508,21.8556539727213,25.44206298728415,8.27
68,83.29342407327508,23.809079347060955,26.431400289532693,9.22
69,83.29342407327508,24.882922880336746,25.62511417371106,9.05
70,83.29342407327508,18.672613578961574,26.81469243545236,8.75
71,83.29342407327508,14.625141710401444,26.271342088439575,9.79
72,83.29342407327508,18.05668225071645,24.81639340571517,10.43
73,86.03642065638155,16.879310928621347,25.118425128567967,11.38
74,86.03642065638155,19.87397010273836,25.179670834685517,10.96
75,86.03642065638155,19.39224957469735,24.58528643695488,11.19
76,86.03642065638155,16.41111463589947,24.066658152286248,10.87
77,86.03642065638155,13.940040750243634,23.384412956942114,11.35
78,86.03642065638155,16.1923225949573,24.74690943541362,11.18
79,86.03642065638155,18.39199033742343,24.986230117098614,10.77
80,86.03642065638155,18.975109194354577,24.605668082258024,10.54
81,86.03642065638155,20.48105422206793,24.618674320177494,11.07
82,86.03642065638155,19.920623098645283,25.040567637955444,11.2
83,86.03642065638155,18.676287070227886,25.29348638363097,11.18
84,86.03642065638155,20.787570037593447,24.705287478122695,10.62
85,86.03642065638155,21.039732276663695,24.899994446940358,11.05
86,86.03642065638155,24.124811492200646,24.95945894279542,10.25
87,86.03642065638155,25.744795379278543,26.642048444884473,10.1
88,86.03642065638155,24.69675405039753,23.818467505826135,9.74
89,86.03642065638155,22.183379580848765,25.837052807764035,9.16
