generation,max,mean,std,mean no. nodes
0,46.242332412117364,-3.196417593383758,8.440043856630298,15.0
1,46.242332412117364,3.6608785069379963,14.479077820811824,14.98
2,46.242332412117364,6.445608824405335,15.664122796919173,14.75
3,46.242332412117364,6.567423433196095,16.461667693505838,14.95
4,72.86660195700335,8.774846709194493,18.474786866611204,14.98
5,72.86660195700335,6.748449866994397,16.7854923571989,15.28
6,72.86660195700335,10.17852304292282,17.92969118187155,15.62
7,72.86660195700335,11.649125719790787,18.739015580514735,15.79
8,72.86660195700335,11.10932616854335,18.66698216935128,15.626262626262626
9,72.86660195700335,9.42357341166067,17.581940374399846,14.929292929292929
10,72.86660195700335,10.93090547319095,19.047521902437104,14.39
11,72.86660195700335,13.789036860304241,20.31864784887682,13.82
12,72.86660195700335,12.826808090995932,18.94913144716593,13.818181818181818
13,72.86660195700335,11.350788109162444,19.710966535353105,13.84
14,78.31173587691741,15.722224357322048,21.795067647965162,13.73
15,78.31173587691741,14.51036038908421,22.12412309256743,13.5
16,78.31173587691741,16.129196672594556,23.85508615990383,13.25
17,78.31173587691741,13.99248007968472,22.917706709396573,12.91
18,78.31173587691741,9.001751982045882,22.076683916159705,12.71
19,78.31173587691741,12.979878363982799,22.984402659470394,12.76
20,78.31173587691741,8.529576018025484,20.958605606232343,12.742574257425742
21,78.31173587691741,12.148474082510324,21.259378966205045,12.74
22,78.31173587691741,14.668362092602576,22.105105119877692,13.049504950495049
23,78.31173587691741,13.136025067744908,23.444156327253495,12.99
24,78.31173587691741,14.500003751470937,22.95377440811508,12.910891089108912
25,78.31173587691741,13.482661395668309,20.45842243780973,12.39
26,78.31173587691741,12.314850816217868,21.216041858780113,12.19
27,78.31173587691741,10.53331495966283,20.2243892055171,11.96
28,78.31173587691741,12.754678748548931,21.00635655147649,12.11
29,78.31173587691741,10.149080950300423,23.095249806155437,11.7
30,78.31173587691741,12.134919064136202,22.677455064482643,11.37
31,78.31173587691741,12.692104588994203,23.900863933488775,11.92
32,78.31173587691741,12.524870321205404,22.15258404802743,11.4
33,78.31173587691741,14.113863746700774,23.819355993616075,11.48
34,78.31173587691741,16.668673288685905,23.487523818042213,11.6
35,78.31173587691741,11.851241857586857,22.549225136351964,12.04
36,78.31173587691741,13.288767857048663,22.177565138654145,12.09
37,78.31173587691741,14.391716229890848,23.40153438855502,11.62
38,78.31173587691741,13.545286709500328,23.332073165109446,11.88
39,78.31173587691741,16.202290657097834,24.437316611705,11.35
40,78.31173587691741,14.636278854027585,24.974557963879313,11.27
41,78.31173587691741,12.72072220370298,23.5969820504989,11.08
42,78.31173587691741,15.915792181204543,24.101615942337403,11.01
43,78.31173587691741,16.669026360402007,24.876002445642367,11.04
44,78.31173587691741,15.095521624053736,24.538606009494828,10.81
45,78.31173587691741,18.601323228601743,25.53253623899867,11.42
46,80.42465396891131,14.423717194754499,24.778875552506005,11.5
47,80.42465396891131,16.282887428950826,24.269912321320177,10.72
48,80.42465396891131,18.298177359062798,23.76961750285937,10.72
49,80.42465396891131,22.083372549302567,24.881127356717904,10.23
50,80.42465396891131,16.24759417927961,25.880359120964123,10.41
51,80.42465396891131,18.827468522687983,25.263442036907943,10.22
52,80.81585110906252,17.115337315454816,24.948077764607046,10.29
53,81.95499468596398,19.011149751465183,25.668725097602984,10.07
54,81.95499468596398,18.055209964807336,24.737920835094126,10.21
55,81.95499468596398,18.807031293827688,25.704550786173776,9.72
56,81.95499468596398,19.091433894249086,26.677005137179883,9.73
57,81.95499468596398,18.620424842167004,25.09827726670516,9.96
58,81.95499468596398,25.952380131318222,24.848160989211507,9.63
59,81.95499468596398,20.941741683882682,25.92633709377487,10.06
60,81.95499468596398,20.2919444968757,25.4851309563368,10.4
61,81.95499468596398,18.65920402559268,25.983987375937804,10.2
62,81.95499468596398,22.28625534177984,26.27504335392579,10.64
63,81.95499468596398,21.64608509930049,27.409772832217303,10.21
64,81.95499468596398,20.445797189858066,25.886020803598445,9.63
65,81.95499468596398,22.847554550482563,26.62319246738132,9.31
66,81.95499468596398,20.622385642984728,26.57199564358228,9.39
67,81.95499468596398,23.37213192489687,28.218731219897204,9.93
68,81.95499468596398,23.376564887819164,26.444433029117704,9.9
69,81.95499468596398,21.56017931902557,25.38375044160979,9.71
70,81.95499468596398,16.2922846474573,25.516523390094076,10.51
71,81.95499468596398,23.061681195259894,24.607748709087833,9.86
72,81.95499468596398,20.484954909230737,25.633926017102638,9.36
73,81.95499468596398,19.106428351541528,25.401531046987447,9.54
74,81.95499468596398,26.55263464353679,25.63743619158246,9.78
75,81.95499468596398,24.04131990000118,26.089575568073617,10.12
76,81.95499468596398,23.698820714142617,27.022833417215015,10.44
77,81.95499468596398,24.538670619868995,26.498314691607252,9.94
78,81.95499468596398,22.306567131845387,26.396966122617176,10.22
79,81.95499468596398,22.274756170538964,25.894806531267953,10.12
80,81.95499468596398,22.87135280112086,26.454000865041017,9.96
81,81.95499468596398,24.778298973602833,24.487109869760864,10.08
82,81.95499468596398,21.865706262987956,26.41330055534784,10.08
83,81.95499468596398,24.22343746493768,24.742980185022915,9.44
84,81.95499468596398,22.96621281721077,25.92431581038513,9.66
85,81.95499468596398,21.596314670607985,24.763541480157727,9.51
86,81.95499468596398,18.197196835942236,24.268539024557306,9.29
87,81.95499468596398,23.229127851427453,23.88385219757776,9.39
88,81.95499468596398,19.74545462769728,26.45259325824834,9.92
89,81.95499468596398,23.853943714455717,24.298974187802358,10.0
90,81.95499468596398,22.139809660163152,26.609426035699197,10.32
91,81.95499468596398,17.660650088629865,25.453147284056165,10.04
92,81.95499468596398,20.48502823432917,25.944865101111763,9.92
93,81.95499468596398,20.050660428505118,25.293885880499474,9.91
94,81.95499468596398,21.300061994332097,26.047064931832995,9.81
95,81.95499468596398,20.251417394839486,24.78921302475069,9.82
96,81.95499468596398,19.59629528968065,26.09691349138146,10.1
97,81.95499468596398,18.669757095136212,24.73758816693341,9.74
98,81.95499468596398,20.707272454883267,26.809471461143485,9.86
99,81.95499468596398,23.896493183699018,25.49321400294176,9.54
