generation,max,mean,std,mean no. nodes
63,87.43157441175589,17.28432514232295,24.060536643584122,12.41
64,87.43157441175589,16.18467555276581,23.754997240804652,12.35
65,87.43157441175589,16.22114784847336,22.57368013421812,12.17
66,87.43157441175589,14.044421898345853,22.848447966286834,12.52
67,87.43157441175589,15.205985672177846,23.798485018138198,11.76
68,87.43157441175589,18.965566636229592,25.39729099156318,11.81
69,87.43157441175589,17.42479566502667,24.151856565139283,11.43
70,87.43157441175589,18.429145573121335,24.678641878554412,10.67
71,87.43157441175589,17.392595409212223,25.72144945140428,10.59
72,87.43157441175589,20.494722918469282,25.526585705846546,10.07
73,87.43157441175589,26.953402233822327,25.405732313969825,9.48
74,87.43157441175589,22.960692380089185,24.085507958768858,9.27
75,87.43157441175589,23.181933426489653,24.521893534880252,9.47
76,87.43157441175589,23.497860345465405,25.834886156875424,9.38
77,87.43157441175589,23.157452675073415,26.78252885758417,9.58
78,87.43157441175589,24.338764250602377,23.67736573899547,9.56
79,87.43157441175589,23.492894393951165,24.461047626752578,9.52
80,87.43157441175589,22.880871125418967,23.639380761840965,9.26
81,87.43157441175589,23.044199672755727,23.170349363873775,9.29
82,87.43157441175589,21.887453304128776,24.998457635684165,9.32
83,87.43157441175589,23.779707842366047,24.832871448836073,9.57
84,87.43157441175589,22.661471637729527,22.443604590641378,9.27
85,87.43157441175589,26.86273038269717,25.820457960463184,9.27
86,87.43157441175589,27.36451097682266,23.560014615838355,9.44
87,87.43157441175589,26.43196281957915,24.604611189295117,9.79
88,87.43157441175589,24.3957404617337,26.58257308537902,9.71
89,87.43157441175589,25.596891823213923,26.23736134779536,9.8
90,87.43157441175589,22.90240540432546,23.378598985508177,9.64
91,87.43157441175589,23.800065256828116,24.4920894186913,9.48
92,87.43157441175589,24.689465018723062,25.05713964033815,9.78
93,87.43157441175589,18.53724765158591,25.104805755748515,9.39
94,87.43157441175589,22.79773451906095,24.39510508945924,9.42
95,87.43157441175589,21.924479448702627,25.416557287951157,9.79
96,87.43157441175589,23.295814554312916,27.28102649980027,9.66
97,87.43157441175589,24.620306970739662,26.207608861643866,9.31
98,87.43157441175589,25.17095855263294,24.77737679375525,9.71
99,87.43157441175589,23.736539047908487,25.397128812253065,9.81
