generation,max,mean,std,mean no. nodes
0,24.662461920298682,-2.5126059923311157,8.446766466067805,15.0
1,24.79051384715858,3.975264979207102,11.786045087200895,15.11
2,54.368788218178636,6.0099980341191825,13.155470653203036,14.843137254901961
3,54.368788218178636,7.825005303849738,14.38634160770847,15.01980198019802
4,54.368788218178636,9.978935034927764,14.384237810748541,14.900990099009901
5,54.368788218178636,11.806037575953175,15.71909104428248,14.77450980392157
6,54.368788218178636,10.43672535810413,16.272099594866443,14.424242424242424
7,54.368788218178636,11.466629794119855,17.132371998038703,14.43
8,68.76755198344948,11.80754786301223,17.302017317160395,14.54
9,68.76755198344948,12.852589218425283,18.622082496273713,14.444444444444445
10,71.84090461150807,11.427365149832838,19.512532859228475,14.363636363636363
11,73.78339389891514,10.311232606784422,19.941765048995315,14.86
12,73.78339389891514,13.478849142952885,19.695963079130948,14.82
13,73.78339389891514,12.818290023233002,21.39683609101186,14.65
14,73.78339389891514,11.495531498922926,20.98473258197014,14.425742574257425
15,76.86660195700335,12.836365504388326,21.813294664177842,14.732673267326733
16,76.86660195700335,11.697140265027041,21.596045976297184,15.04
17,76.86660195700335,12.812971639547898,21.04126281928231,14.93
18,76.86660195700335,14.25294033413934,21.87619394884964,14.3
19,76.86660195700335,13.281759286645704,20.548751930714342,14.87
20,76.86660195700335,10.928089883153426,20.271671058796425,14.57
21,76.86660195700335,11.536000611724093,21.17394983363499,14.21
22,76.86660195700335,11.898706625747437,20.20474053863847,13.87
23,79.29342407327508,18.20510868918403,24.737579479031442,13.92
24,79.29342407327508,14.571062314635821,24.098223626371926,13.68
25,79.29342407327508,9.146526136646822,22.83608387605243,13.47
26,79.29342407327508,11.363378050902037,20.441463417009206,13.86
27,79.29342407327508,9.979854045666887,20.291586512711202,14.03
28,79.29342407327508,14.713895496237454,19.515243745454395,14.15
29,79.29342407327508,15.664002472899538,22.752447867801543,14.01
30,79.29342407327508,10.949613901258225,21.055146445734053,13.9
31,79.29342407327508,13.469432591990788,22.52814912889252,13.57
