gen,nevals,avg,std,min,max,sigma
0,100,7.280750135010681,19.812921063254578,-6.461468176353717,80.30704314910979,9.665344061132613
1,100,8.092985980265393,17.405153236272234,-6.561030665896573,79.30964054567593,9.405156579373656
2,100,11.468825076145624,22.131617133610707,-6.403574197934815,88.67212383121041,9.185163842198433
3,100,13.53288286130222,21.642797872593338,-6.306275286948016,88.31261419415924,8.997992057336257
4,100,16.780844654543813,22.37187055558168,-6.423246963533519,81.73480889721516,8.8402493589529
5,100,16.483146392291758,22.1792626103999,-6.169610732491456,82.85833644349734,8.708581014918803
6,100,22.554293540904837,23.480790801532695,-6.186208623900494,82.66246192029868,8.599553186952756
7,100,30.15417858381482,26.738269060306422,-6.401917196727186,86.16246192029868,8.50836057933248
8,100,39.73535733192271,28.2675331218318,-6.406879986069314,90.41240366476762,8.430124582123549
9,100,44.12268221352224,24.898503290360754,-5.5134287461649825,86.38200618758324,8.367021956573879
