gen,nevals,avg,std,min,max,sigma
0,100,11.177205293422663,19.26902319486954,-6.4425401664681985,80.36164533066625,9.672776845333296
1,100,11.838472850205328,20.71104437544646,-6.173786103901937,78.86420156294975,9.404575255922207
2,100,15.369796872771097,23.969609984042922,-6.393590753950631,84.01520306650934,9.191844643697584
3,100,21.239773807742825,26.697935910999053,-6.656726524178391,85.93547959267731,9.00755735531333
4,100,24.226819971077315,25.427467379616335,-6.444131256700441,88.95092391510478,8.85019954422062
5,100,23.03693605810311,23.169211506991665,-6.403574197934815,85.37010128507693,8.717640459456398
6,100,31.155627335450802,26.175549798548616,-6.408528791059498,92.38200618758324,8.619871828318152
7,100,36.54157758687396,25.834306878919772,-6.395261598115449,89.31261419415924,8.547973056621982
8,100,44.37539427106896,28.218271886147036,-5.886104031450156,90.72188534076949,8.491002281581718
9,100,47.66389146107596,27.24630825560262,-5.755742213586912,91.57504998251859,8.453688297958013
