gen,nevals,avg,std,min,max,sigma
0,100,7.947656466726355,16.489123194089597,-6.393590753950631,74.1917323025988,9.667206133020382
1,100,6.276722988428978,16.61174441907815,-6.437751649736401,71.99061166337202,9.405148324532082
2,100,14.560060430697897,23.507820482493248,-6.413458957167357,86.35250552318655,9.191450292489506
3,100,17.233752240834928,24.45970069352071,-6.306275286948016,75.76990021702643,9.005650545101547
4,100,19.0065739792285,25.186624178797782,-6.393590753950631,89.90624979919323,8.850121478433893
5,100,19.628875224734593,24.32975698821295,-6.42648845745769,91.73214184093668,8.727301926921562
6,100,32.4105425270904,27.70913795862509,-6.411818267709897,86.66246192029868,8.626040942831281
7,100,35.822120682908164,28.166249565228863,-6.16541785423142,90.73214184093668,8.536673848871235
8,100,42.24359763035353,26.970511483052366,-6.413458957167357,91.57504998251859,8.465418950805514
9,100,43.73314471921175,29.335512042606894,-6.406879986069314,90.34670840550223,8.404683641179243
