gen,nevals,avg,std,min,max,sigma
0,100,-1.503539132979728,16.878834907871525,-12.586838557692962,77.82480732953523,9.662932923230942
1,100,4.086045022149608,19.304764970989485,-12.800514890617642,72.74475777261873,9.395319477580566
2,100,10.258765753070309,23.789860115541128,-12.929176607379922,84.87095918535461,9.178604712417153
3,100,3.624091847992314,17.72335887965837,-12.347572207803873,70.88634387660093,8.993380284116173
4,100,12.380154508155393,23.478640671830004,-12.797189869070415,85.47872941180749,8.844056266043111
5,100,14.36585280011832,23.975557903088095,-12.846493927067039,82.96428368187334,8.715648558396337
6,100,18.666961672717065,25.131591604374098,-12.813759972138628,84.48122332674404,8.608497448451043
7,100,24.104001440478626,25.340866541654297,-12.817057582118997,83.86219159555954,8.505424737420972
8,100,32.099983910355654,28.35680855489821,-12.91980890875507,83.39339018388185,8.4236701711395
9,100,38.83904165536063,27.247096902056875,-11.592115501530744,85.46428368187334,8.359479729476545
10,100,45.73167003137925,27.498434953350664,-11.66962147412521,85.65903200992369,8.301535025044306
11,100,43.33471778997381,26.311050850940646,-11.848511594829064,86.08935776928459,8.252215076889524
12,100,44.68955471177943,28.605574585878905,-11.592115501530744,85.58102769431716,8.21996867764672
13,100,51.22869840354925,27.08991235956897,-11.592115501530744,85.65903200992369,8.196212843338547
14,100,55.86914584929595,24.307007832324437,-12.823636535419794,85.46428368187334,8.179488381476792
15,100,56.11156306260032,25.049245328840374,-11.592115501530744,86.05545865265705,8.171729825633422
16,100,55.127556333749745,26.356610799417307,-12.364169813433264,85.63643289941584,8.168135039601214
17,100,55.5485586483823,25.586722179988,-11.536641991587544,85.78810905219883,8.156670232771463
18,100,57.671851773311985,25.320448404664756,-11.573794762733415,85.63643289941584,8.140964178976494
19,100,59.75381282751571,24.980730201990486,-4.385598750253402,87.27602442328691,8.125838846578343
20,100,58.80480697915017,23.93622306678072,-1.7302410336825194,87.25207204119349,8.116786546200995
21,100,66.10750127947934,22.537246504403928,-3.960199565947148,87.64130874209111,8.115515619854337
22,100,60.32645573496155,25.73443410074195,-11.592115501530744,86.77602442328691,8.121177585712045
23,100,63.987204413833275,23.45352880738156,-4.2272623511961935,87.30026714435161,8.128170858512883
24,100,67.61334047487075,20.727158754334123,10.98219645224544,87.27602442328691,8.136933422552966
25,100,62.16042301956126,27.67351428381666,-4.092115501530744,87.38750838930338,8.148195909225679
26,100,67.93102477380737,22.174228324219172,-4.036641991587544,86.10652525666738,8.161708201667063
27,100,67.25275184308903,26.15418228868756,-4.092115501530744,87.43912415721513,8.172392114034604
28,100,71.70411285214215,20.55317149950406,-4.16962147412521,87.25207204119349,8.17896784535049
29,100,73.66090324137843,17.719978300798942,10.920079658205493,87.26401237516649,8.190397376543949
30,100,71.23665042313456,21.674731098789422,-4.092115501530744,87.27602442328691,8.203958836901574
31,100,74.05987904972349,18.819828116213294,10.913972783231712,87.76401237516649,8.21975550616165
32,100,75.79760682106125,15.87574316487701,10.907884498469256,87.38750838930338,8.230094280850324
33,100,70.77722414521162,19.84742025376827,10.932349635340525,86.82480732953523,8.237504298540163
34,100,69.48794293041082,22.78441249479233,-4.092115501530744,87.30026714435161,8.241853099476968
35,100,72.08995690557023,19.720897205057547,10.527095989431125,87.33719127003107,8.2464547453249
36,100,74.74811878694447,18.868242258809765,10.907884498469256,87.33719127003107,8.249810899058165
37,100,76.08512937616284,17.036919546939092,10.907884498469256,87.32480732953523,8.247459014138945
38,100,75.06405993358364,19.045479147861865,-4.092115501530744,87.61516457895641,8.246582864570108
39,100,76.5577009591184,15.887066023222866,5.019134826442528,87.65893000145543,8.242768409568855
40,100,76.08739715800742,17.856584907000787,3.4323496353405254,87.32480732953523,8.249124845749972
41,100,77.86648900515253,13.884139296694924,25.963358008412456,87.34965236953235,8.259520748628018
42,100,79.10144187201054,12.318166828992927,19.115164578956414,87.96428368187334,8.271955982128675
43,100,79.73960485274654,12.836689205717676,10.975897234439646,87.34965236953235,8.28480392496877
44,100,79.13543619752303,13.292335137191685,25.926205237266586,87.33719127003107,8.300772299553563
45,100,79.67401937147586,13.471832478105885,18.48219645224544,87.33719127003107,8.315225899342886
46,100,81.05051367002457,9.038980508062513,41.73100987442182,87.33719127003107,8.326771405257574
47,100,82.69915431550376,8.888576467922116,41.026855405041616,87.45223895830745,8.338169532472186
48,100,82.29840797060115,7.416597925372701,48.5012140281835,87.34965236953235,8.360794167486057
49,100,82.45953838608715,8.93284878769475,33.51399362438104,87.58082897171168,8.373624810516517
50,100,83.47551558421979,8.491736491031933,13.250054373431459,87.34965236953235,8.379896426797128
51,100,83.7489435575324,6.552682252295381,48.57253438898126,87.41314976616151,8.379173441228247
52,100,81.75666642525775,9.369706062207399,18.520414175641534,87.34965236953235,8.373923057122111
53,100,82.16203406991696,10.529528635416025,19.728403125899476,87.34965236953235,8.375238392998893
54,100,80.51772291934017,12.46859119579608,19.992107388109083,87.33719127003107,8.38661597041841
55,100,82.67208465222876,9.155780306065635,25.963358008412456,87.96428368187334,8.391840559250632
56,100,81.86658013615911,10.049984683869909,35.78965962802381,87.34965236953235,8.391795243338233
57,100,80.91730630416674,9.738104676185207,48.494854722348734,87.34965236953235,8.391568891045356
58,100,81.40083836426656,9.404432772224595,26.703674596964497,87.34965236953235,8.39520934595447
59,100,82.4646361296533,9.71200455073899,34.83719127003107,87.34965236953235,8.399436540635731
60,100,82.15125965394397,8.102440232000827,33.695021639462695,87.34965236953235,8.395705715270529
61,100,83.35392900847039,7.978986754310213,33.238934027198596,87.34965236953235,8.394090309530768
62,100,83.17737308293792,6.2694118941740244,55.90788449846926,87.34965236953235,8.39200252392614
63,100,83.19742713134376,7.573521381230086,34.71667288699468,87.34965236953235,8.397565545897786
64,100,81.34448580939113,10.662418125735995,32.9971702440777,87.34965236953235,8.406861761954508
65,100,83.47408665378896,7.553888347125572,41.69464523625544,87.34965236953235,8.41471524285251
66,100,83.14894818103656,6.626006272065236,49.212744907295274,87.34965236953235,8.421155210347745
67,100,83.10397049063134,7.520366919816026,48.10915878278685,87.34965236953235,8.419837852498398
68,100,83.1033334576729,7.663839826911254,48.31291116593728,87.34965236953235,8.410750956951508
69,100,82.71622990861565,7.472955482982587,49.24020529291908,87.34965236953235,8.395878937824232
70,100,83.02737875870248,6.116817767089877,55.926205237266586,87.43912415721513,8.375529719181571
71,100,83.4128624094538,7.562082936153151,41.74020529291908,87.34965236953235,8.364182158262748
72,100,82.4788225288813,7.758949398441824,55.79559504045105,87.34965236953235,8.346873753722189
73,100,80.37528338736168,10.145979617151513,41.0012140281835,87.34965236953235,8.334031648428539
74,100,82.79648976398981,7.2349700554104315,40.957117753739965,87.34965236953235,8.327150529292535
75,100,81.97247829484257,7.269148483864562,55.23754702103372,87.34965236953235,8.318710710094907
76,100,81.54447322923555,10.7927652060661,26.815331496070378,87.34965236953235,8.31236863568749
