gen,nevals,avg,std,min,max,sigma
0,100,7.305078781262106,19.83194956992766,-6.395261598115449,83.96304739758637,9.670410771236853
1,100,10.570877680357642,20.04087999122054,-6.391917113392602,75.94704041507838,9.41681125062494
2,100,15.608349987920995,24.068124459031015,-6.431331081933479,90.98272016318508,9.201258018624388
3,100,13.132516738356927,22.91837994237147,-6.293419278846481,87.24772657195336,9.023671272069777
4,100,16.275562445069408,25.815057291284504,-6.300785794663244,86.82951600496185,8.87184314061261
5,100,23.591244230476317,27.18470749080368,-6.317164686747284,89.00283177470679,8.72965317205407
6,100,25.478635430112394,27.04735765675291,-6.184148890937483,88.43740496697303,8.610849507292036
7,100,32.249001857211255,28.513716935463393,-5.817111159963204,88.95092391510478,8.510321781529546
8,100,35.93833449560481,24.498887615177676,-6.398594934535208,90.87237888630936,8.429819466368864
9,100,45.40038902592135,28.03632943914521,-6.306275286948016,89.03193985886487,8.361853692855282
